ref,text
"God created men and women to be like himself. He gave them his blessing and called them human beings. The following is a list of the descendants of Adam, the first man:","Na údie-ma na badi ɔnana ku uleku. Na úte-ma kusɛ kusɛ. Na uwi ɔni na údie-ma mmɔ ni, ɔ́sia-ma lɛnyi ɔnii ukyuli."
", he had a son who was just like him, and he named him Seth. Adam had more children",) na ɔ́wɔ ubi ɔnanabi na ɔ́lɛ-nwu na nwuna udu kenye. Na ɔ́sia-nwu lɛnyi ɔnii Set.
", he had a son named Enosh.",) asa na ɔ́wɔ Enos.
", he had a son named Mahalalel.",") ni, ɔ́wɔ Mahalalel."
", he had a son named Enoch.",") ni, ɔ́wɔ Henok."
"years he had more children. Enoch truly loved God,",) na ɔ́wɔ bebi bananabi ku belekubi bamba.
and God took him away at the age of,Na Henok ɔ́siaku Katɔti kama geen ɔni na Katɔti útiku-nwu ɔ́tɔlɔku na ɔdi ɔ́sɔ útanu-nwu kudii.
", he had a son named Lamech.",") ni, ɔ́wɔ Lamek."
", he had a son.",") ni, ɔ́wɔ ɔnanabi."
"Lamech said, “I'll name him Noah because he will give us comfort, as we struggle hard to make a living on this land that the Lord has put under a curse.”","Na ɔ́sia-nwu lɛnyi ɔnii Noa. Mmɔ na ɔ́su ɔnini, “Ubi ɔmmɔ ndubɔda-bu udie abi ani na buubó na buunú ɔlɛ geen na bula enu kabla kani na bɔɔbla kemmo ka Katɔti úwida kalɔ kammɔ ƒui ɔsu.”"
"years old, he had three sons and named them Shem, Ham, and Japheth.",") ni, ɔ́wɔ Sem ku Ham ku Yaƒet."
"More and more people were born, until finally they spread all over the earth. Some of their daughters were so beautiful that supernatural beings came down and married the ones they wanted.","ɔni na kayaa batu bani náyila bana kenyekɔ na Katɔti kudɔ ni, bánu kalɛ na beleku bammɔ baadia bɔnu ɔsu ni, béti bani na baayɔ́."
"Then the Lord said, “I won't let my life-giving breath remain in anyone forever. No one will live for more than","Amu na Unwoti ɔ́su ɔnini, “Mina kɔyu kɔɔɔdubo ukyuli kemmo bɔkya uwi ƒui. Anwuɔsu ukyuli ɔdubo bukpi. Na nwuna ngba emeyi adubɔbla akwa eti anyɔ ku aavlanyɔ kani.”"
The children of the supernatural beings who had married these women became famous heroes and warriors. They were called Nephilim and lived on the earth at that time and even later.,"Na uwi ɔmmɔ kemmo ku nwuna kama ni, bekyuli bani nákuku na bebo ɔlɔkplu bákya. Na bekyuli bamɛni badi ayu ani nébo kalɔ na Katɔti anumi na bana kasikɔ kási beleku bani na bekyuli báwɔ na kalɔ lɛlɔ. Na badi banana bani náƒɔ lɛnyi geen bábavi."
The Lord saw how bad the people on earth were and that everything they thought and planned was evil.,Unwoti ɔ́nu kalɛ na ukyuli likyulikpi lɛ́ƒɔ kalɔ lɛlɔ. Na likpidi kasusu kani na ukyuli uuti uwi biala.
"He was sorry that he had made them,",Na úduo Unwoti ka údie ukyuli ɔ́kya kalɔ lɛlɔ. Na nwuna kayi kénu ɔlɛ geen.
"and he said, “I'm going to destroy every person on earth! I'll even wipe out animals, birds, and reptiles. I'm sorry I ever made them.”","Anwuɔsu Unwoti ɔ́su ɔnini, “Ndubo ukyuli ɔni na lɛ́bla udu bɔyila na kalɔ lɛlɔ. Ɔ́si bekyuli lɛlɔ útédu ku bebuo ku bebweyi bani mɔɔví kalɔ lɛlɔ ƒui ku baasɛ bani muuveyi taavi kayaa lɛlɔ. Ɔsika úduo-mi geen ka lɛ́bla-ma.”"
"But the Lord was pleased with Noah,","Nsu Noa anwu ni, nwuna lɛlɔ lɛ́da Unwoti kubiti."
and this is the story about him. Noah was the only person who lived right and obeyed God.,Noa ngba litemi na bɔdubo bunu mɛni. Noa ɔdi ukyuli ɔni nse siin na likpidi lɛdi lɛɛɛda-nwu na bakladi akɔ. Na ɔ́siaku Katɔti kama geen.
"He had three sons: Shem, Ham, and Japheth.",Ɔ́wɔ bebi ɛtɛ. Na ama ndi Sem ku Ham ku Yaƒet.
God knew that everyone was terribly cruel and violent.,Amu ka Katɔti ɔ́nu kalɛ na kayawi kammɔ kébie
Get some good lumber and build a boat. Put rooms in it and cover it with tar inside and out.,“Anwuɔsu ti kugyikɛ kɔbuni na anwi ɔkɔlɔ bɔnwu aani ɔtɔ kalɛ te lɛlɔ. Bla lɛtɔ kya-nwu kemmo na akwa-ni kemmo ku kama ku kɔma.
Noah did everything God told him to do.,Na Noa lɛnɔ ɔ́bla kalɛ na Katɔti ɔ́su-nwu pɛpɛɛpɛ.
Build a roof on the boat and leave a space of about,Na ebi ɔkɔlɔ ɔmmɔ katɔ na edie liƒi ete bukeye bɔkɔku aani lɛnimi kukolo leevu-maane (
I'm going to send a flood that will destroy everything that breathes! Nothing will be left alive.,“Na ndubɔya na ɔnantu ɔna ɔƒɔ kalɔ lɛlɔ ƒui na ɔyila lɛla biala mbo ngba udu.
"But I solemnly promise that you, your wife, your sons, and your daughters-in-law will be kept safe in the boat.",Nsu ndubuti bunyimi bɔdi lɛkya ami ku awɔ ntɛ. Na eteesie etéduo ɔkɔlɔ ɔmmɔ kemmo ku ƒula bebi ku ƒ'ulekudi ku ƒula bebi bele.
"Take into the boat with you a male and a female of every kind of animal and bird, as well as a male and a female of every reptile. I don't want them to be destroyed.",Baasɛ lɛnɔ bana udu inyɔ inyɔ ku bebuo lidu lidu lɛnɔ inyɔ inyɔ ku bebweyi bani ƒui mɔɔví kalɔ lɛnɔ badubo-ɔ kudɔ na mmɔ kalɛ na bakɛ ngba.
Store up enough food both for yourself and for them.,Na ɔlɛka asala adila biala udu na baadi ese ete lɛlɔ ku bebuo bammɔ ƒui.”
"The Lord told Noah: Take your whole family with you into the boat, because you are the only one on this earth who pleases me.","Ɔmmɔ kama ni, Unwoti ɔ́su Noa ɔnini, “Ti awɔ ku ƒula kaduli bekyuli ƒui na bitéduo ɔkɔlɔ ɔmmɔ kemmo, ɔsika lɛ́nu ka awɔ kani nse siin na kaba kamɛni bekyuli akɔ."
Take seven pairs of every kind of animal that can be used for sacrifice and one pair of all others.,"Na etiku bebuo lidu lidu bani nse sɛɛn ɔgya ku ule maatɛ maatɛ. Na bebuo bani neeese sɛɛn ni, ti bana lidu inyɔ inyɔ ɔgya ku ule."
Also take seven pairs of every kind of bird with you. Do this so there will always be animals and birds on the earth.,"Na baasɛ lɛnɔ ni, ti bana lidu ƒui maatɛ maatɛ ɔgya ku ule. Kalɛ na bebuo ku baasɛ balayii udu na kalɔ lɛlɔ."
"years old when he went into the boat to escape the flood, and he did everything the Lord had told him to do. His wife, his sons, and his daughters-in-law all went inside with him.",") ni, nwuna kɔbuli kunyɔdi limeyi leevu-maatɛdi lɛlɔ ni, ntukpa bɔ́bwɛ bɔ́lɛ kalɔ lɛlɔ na katɔ lɛnɔ kálɛmi ku ɔnantu bɔna."
He obeyed God and took a male and a female of each kind of animal and bird into the boat with him.,Na badi ɔgya ku ule na bébeduo ɔkɔlɔ bonwu ɔmmɔ kemmo aani kalɛ na Katɔti úbo-ma ɔda.
Seven days later a flood began to cover the earth.,"Na ɔmmɔ kama ka emeyi maatɛ ammɔ ávi ni, ɔnantu ɔmmɔ úse kalɔ ɔɔna na úyi ɔ́ƒɔ kalɔ ƒui lɛlɔ."
"On that day Noah and his wife went into the boat with their three sons, Shem, Ham, and Japheth, and their wives.","Na limeyi lɛmmɔ kani lɛlɔ ni, Noa ku nwuna bebi Sem ku Ham ku Yaƒet ku ulekudi ku nwuna bebi ɛtɛ bammɔ beleku béduo ɔkɔlɔ bonwu ɔmmɔ kemmo."
"Noah took a male and a female of every living creature with him,",Bebweyi bani ƒui mbo ngba na bana kemmo ɔgya ku ule bébo Noa kudɔ mmɔ. Na bébeduo ɔkɔlɔ bonwu ɔmmɔ kemmo.
"just as God had told him to do. And when they were all in the boat, the Lord closed the door.","Na ka bebuo bammɔ ƒui béduo ɔkɔlɔ ɔmmɔ kemmo báwɔlɔ aani kalɛ na Katɔti úbo Noa ɔda ni, ɔ́kalɛ-ma ɔ́kya-nwu kemmo."
"Finally, the mighty flood was so deep that even the highest mountain peaks were about seven meters below the surface of the water.","Na ntu bɔmmɔ bɔ́kɔ katɔ bɔ́via abi enengudi ammɔ, na nwuna bɔkɔku bɔdubo butulo lɛgba aavlanyɔ."
The Lord destroyed everything that breathed. Nothing was left alive except Noah and the others in the boat.,Na Unwoti ɔ́yila lɛla biala na lɛkya kalɔ kammɔ lɛlɔ udu. Na Noa ku bekyuli ku bebuo ku baasɛ ku bebweyi bani nkya ɔkɔlɔ bonwu ɔmmɔ kemmo kani nébu.
"A hundred fifty days later, the water started going down.",Na ntu bɔmmɔ búyi na bɔ́ƒɔ kalɔ kammɔ ƒui lɛlɔ emeyi eti atɛ (
"God did not forget about Noah and the animals with him in the boat. So God made a wind blow, and the water started going down.",Nsu Katɔti anu asia Noa ku beƒiebuo ku ɔmantɛ bebuo bani nkya-nwu kudɔ na ɔkɔlɔ ɔmmɔ kemmo lɛlɔ. Anwuɔsu ɔ́ya na ɔƒɛƒɛɛ ɔdi úkpo ɔ́vi ntu bɔmmɔ anumi na ɔ́ya na ntu bɔmmɔ bɔ́kpɛ.
"God stopped up the places where the water had been gushing out from under the earth. He also closed up the sky, and the rain stopped.",Na Katɔti útile ntukpa bɔni nábwɛ bɔ́lɛ kalɔ ku katɔ kani mɔɔlɛ́ ntu mmɔ kenye. Na ɔnantu ɔ́da bɔna ɔ́ya.
days the water slowly went down.,") ammɔ kawɔlɔkɔ ni, ntu bɔmmɔ bɔ́yu kalɔ geen."
"Then on the seventeenth day of the seventh month of the year, the boat came to rest somewhere in the Ararat mountains.","Na kɔbuli maatɛdi limeyi leevu-maatɛdi lɛlɔ ni, ɔkɔlɔ ɔmmɔ úbedi únye abi ani baalɔ Ararat lili."
"The water kept going down, and the mountain tops could be seen on the first day of the tenth month.","Ntu bɔmmɔ bɔmu bɔdaku bɔkpɛ laa úbedu kɔbuli leevudi. Na kɔbuli leevudi limeyi lideedi lɛlɔ ni, abi ammɔ ƒui eli ákwii."
"Forty days later Noah opened a window to send out a raven, but it kept flying around until the water had dried up.",Amu na ɔ́tala Anane. Na aasɛ ɔmɛni uuveyi teesie teebo laa útédu uwi ɔni na ntu bɔmmɔ bɔ́kwii ƒui.
"Noah wanted to find out if the water had gone down, so he sent out a dove.",Amu na ɔ́tala Abloduma ɔdi lɛnɔ ɔnii utánu si ntu bɔmmɔ bɔ́ɔkpɛ bɔ́wɔlɔ ƒui.
"Deep water was still everywhere, and when the dove could not find a place to land, it flew back to the boat. Then Noah held out his hand and helped it back in.","Nsu Abloduma ɔmmɔ útakɛ kesii kani na ɔyu ulie, ɔsika ntu bɔmmɔ bútakwii tɔ. Ɔmmɔ ɔsu ɔ́sɔ únwini úsie ɔkɔlɔ bonwu ɔmmɔ kudɔ na Noa úƒie-nwu ɔ́kya ɔkɔlɔ kemmo."
Seven days later Noah sent the dove out again.,Amu na Noa ɔ́kywɛ na emeyi maatɛ ávi asa na ɔ́sɔ ɔ́tala Abloduma ɔmmɔ úmene.
"It returned in the evening, holding in its beak a green leaf from an olive tree. Noah knew the water was finally going down.","Amu ka Abloduma ɔmmɔ únwini úbo ni, nnɔ kugyii livete lɛwɔdi lɛtu-nwu kenye. Mmɔ na Noa ɔ́ti ka ntu bɔmmɔ bɔ́ɔkpɛ bɔ́wɔlɔ."
"He waited seven more days before sending the dove out again, and this time it did not return.","Nsu Noa ɔ́sɔ ɔ́ya na emeyi maatɛ bamba ásɔ ávi asa na ɔ́sɔ ɔ́tala Abloduma ɔmmɔ. Nsu ka Abloduma ɔmmɔ úsie ni, ɔ́sɔ útenwini útebo-nwu kudɔ lɛnɔ."
"years old. And by the first day of that year, almost all the water had gone away. Noah made an opening in the roof of the boat and saw that the ground was getting dry.",") nwuna kɔbuli kudeedi limeyi lideedi lɛlɔ ni, ntu bɔmmɔ bɔ́kwii na kalɔ kammɔ lɛlɔ ƒui. Mmɔ na Noa ɔ́lɛmi ɔkɔlɔ ɔmmɔ katɔ na ɔ́nu ka ntu bɔmmɔ bɔ́kwii na kalɔ kammɔ ƒui lɛlɔ."
"By the twenty-seventh day of the second month, the earth was completely dry.","Na kɔbuli kunyɔdi kɔni nsia limeyi aavlanyɔ-maatɛdi lɛlɔ ni, kalɔ kammɔ kákwii kede kede."
"God said to Noah,","Amu na Katɔti ɔ́su Noa ɔnini,"
"“You, your wife, your sons, and your daughters-in-law may now leave the boat.","“Lɛ ɔkɔlɔ ɔmmɔ kemmo bo, awɔ ku ƒ'ulekudi ku ƒula bebi bananabi ku bana beleku."
"Let out the birds, animals, and reptiles, so they can mate and live all over the earth.”",Na aya na bebweyi bani nkya-a kudɔ mmɔ bana ƒui lidu lɛnɔ balɛ bebo kalɛ na ama lɛnɔ bawɔ na bemomo na kalɔ kammɔ ƒui lɛlɔ.”
"After Noah and his family had left the boat,",Anwuɔsu Noa ɔ́lɛ úbo ku ulekudi ku nwuna bebi bananabi ku bana beleku.
Noah built an altar where he could offer sacrifices to the Lord. Then he offered on the altar one of each kind of animal and bird that could be used for a sacrifice.,"Amu na Noa ɔ́tu lɛkpabi lɛdi úte Unwoti na mmɔ. Na ɔmmɔ kama ni, úƒie bebuo bani nse sɛɛn mmɔ akɔ badi ku baasɛ bani nse sɛɛn na úti ɔ́kpa úte Unwoti na lɛkpabi lɛmmɔ lɛlɔ."
"The smell of the burning offering pleased the Lord, and he said: Never again will I punish the earth for the sinful things its people do. All of them have evil thoughts from the time they are young, but I will never destroy everything that breathes, as I did this time.","Na Unwoti ɔ́ƒɔ akpala ammɔ ku kayi ƒui na ɔ́su ɔnini, “Nsɔ lɛɛɛdubo kalɔ kamɛni buwida na ukyuli ɔsu ina ka likpidi kasusu káƒɔ-nwu lɛlɔ kemmo ƒui ɔ́si nwuna lɛnamu uwi. Na nsɔ lɛɛɛdubo bebweyi ƒui udu bɔyila aani kalɛ na lɛ́bla."
"As long as the earth remains, there will be planting and harvest, cold and heat; winter and summer, day and night.","“Na ɔ́si ɔƒɛni wetédu kayawi kawɔlɔkɔ ni, edula ɔvawi ku udewi, ketudi uwi ku liwulu uwi, kaƒɛndi ku kɔyɔ uwi, usien ku ɔƒɛ ulada bubo ulaya kudii.”"
"God said to Noah and his sons: I am giving you my blessing. Have a lot of children and grandchildren, so people will live everywhere on this earth.","Amu na Katɔti úte Noa ku nwuna bebi kusɛ kusɛ na ɔ́su-ma ɔnini, “Bɛwɔ na bimomo na bɛƒɔ kalɔ lɛlɔ ƒui."
"All animals, birds, reptiles, and fish will be afraid of you. I have placed them under your control,","Na beƒiebuo bani nkya kalɔ lɛlɔ ƒui ku baasɛ bani mɔɔví kayaa ku bebweyi bani mɔɔví kalɔ lɛlɔ ku kɔbɛ kɔni nkya ɛpu kemmo ƒui ni, líti-ma lɛ́kya-mi enu kemmo ka bɛdi-ma lɛlɔ."
"and I have given them to you for food. From now on, you may eat them, as well as the green plants that you have always eaten.","Na beƒiebuo ku baasɛ ku bebweyi bamɛni ƒui badubo-mii bɔyia. Na lɛla biala lɛni mbo ngba na liisié taavi linwini adila lite-mii. Kalɛ na líti lɛku kemmo evete lidu lidu líte-mii nnii bɛdi ni, lɛni kani na líti lɛla biala muute-mii ɔƒɛni."
"But life is in the blood, and you must not eat any meat that still has blood in it.",“Nsu bitakun ebuo ɔni bélii-nwu limɔ bádu na ubugya ɔmu ɔkya-nwu kemmo.
"I created humans to be like me, and I will punish any animal or person that takes a human life. If an animal kills someone, that animal must die. And if a person takes the life of another, that person must be put to death.","“Ukyuli biala ɔni mewi nwuna ɔkpana ubugya kalɔ ni, anwu lɛnɔ ukyuli ndubo-nwu ubugya kalɔ buwi. Ɔsika Katɔti udu kenye na Katɔti údie ukyuli."
"I want you and your descendants to have many children, so people will live everywhere on earth.","Na amii ni, bɛwɔ na bimomo biyile kalɔ kammɔ ƒui lɛlɔ.”"
"Again, God said to Noah and his sons:","Ɔmmɔ kama ni, Katɔti ɔ́su Noa ku nwuna bebi ɔnini,"
I am going to make a solemn promise to you and to everyone who will live after you.,"“Ɔƒaani ni, línyimi lɛla lɛdi ku-mii ku bina bawɔ bani masia-mii kama."
This includes the birds and the animals that came out of the boat.,Na linyese lɛmɛni lɛdanku baasɛ ku ɔmantɛ bebuo ku beƒiebuo bani nákya-a kudɔ na bálɛ ɔkɔlɔ bonwu ɔmmɔ kemmo.
I promise every living creature that the earth and those living on it will never again be destroyed by a flood.,Na lise mina bunyimi líse ka nsɔ lɛɛɛdubo lɛla lɛdi biala ngba udu bɔyila ku ntu. Na ɔnantu ɔsɔ ulana ulaƒɔ kayawi ƒui na wayila-ka udu lɛnɔ.”
The rainbow that I have put in the sky will be my sign to you and to every living creature on earth. It will remind you that I will keep this promise forever.,"Lɛ́ya na kɔdigbo kɔdubɔlɛ kayaa kemmo, na aku ndi likposela lɛni nkya ami ku kayawi bekyuli ƒui ntɛ."
"When I send clouds over the earth, and a rainbow appears in the sky,","Na uwi biala na ulɔyɔ iye liƒlukutu lɛ́sia kayaa na kɔdigbo kɔ́lɛ-nwu kemmo ni,"
I will remember my promise to you and to all other living creatures. Never again will I let floodwaters destroy all life.,ndubo bunyimo mina lɛla lɛni na línyimiku-mii ku kayawi bebweyi lidu ƒui ka ntu bɔsɔ buleyi buláƒɔ kayawi ƒui na bɔyila kayawi ala ammɔ udu.
"When I see the rainbow in the sky, I will always remember the promise that I have made to every living creature.","Na uwi biala na kɔdigbo kɔ́lɛ na kayaa ni, ndubo bunyimo lɛla lɛni na ami Katɔti línyimi ku lɛla biala nli ngba.”"
The rainbow will be the sign of that solemn promise. Noah and His Family,"Anwuɔsu Katɔti ɔ́su Noa ɔnini, “Lɛla lɛmɛni ndi likposela ute mina bunyimi bɔni na línyimi ku lɛla biala mbo ngba na kayawi kamɛni lɛlɔ.” Noa Ku Nwuna Bebi"
"Noah and his sons, Shem, Ham, and Japheth, left the boat. Ham later had a son named Canaan.","Na uwi ɔmmɔ ni, Noa bebi bammɔ anyi ndi Sem ku Ham ku Yaƒet na ama ku-nwu nálɛ ɔkɔlɔ bonwu ɔmmɔ kemmo. Na Ham náwɔ Kanaan."
Noah farmed the land and was the first to plant a vineyard.,"Na uwi ɔmmɔ ni, Noa úse kalɔ ɔɔƒɔ kemo na ɔ́bla adingyii kemo kadi."
"Ham entered the tent and saw him naked, then went back outside and told his brothers.","Na uwi ɔmmɔ lɛlɔ ni, Ham ɔni náwɔ Kanaan úbo úbanu ka ɔti Noa ɔtɛ kasɔngya. Amu na útásu nwuna banwani bananabi inyɔ bakladi."
"Shem and Japheth put a robe over their shoulders and walked backwards into the tent. Without looking at their father, they placed it over his body.",Nsu Sem ku Yaƒet ama béti awu gyɔlɔɔ ɔdi na bakɛ kama kama béti bétébi-nwu lɛlɔ. Na bénwini bana anumi bésienku kesii bamba kalɛ na balanu bana ɔti kasɔngya.
"When Noah sobered up and learned what his youngest son had done,","Ɔmmɔ kama ka Noa ɔ́ta kalɛɛkɔ ni, básu-nwu lɛla lɛni na Ham ɔni ndi nwuna kawɔkpulo ɔ́bla."
"he said, “I now put a curse on Canaan! He will be the lowest slave of his brothers.","Amu na úwida Kanaan ɔnini, “Adubɔnuku-ni! Aaadubo kenyekɔ kadi bɔkɛ adubo bunwini ƒula banwani ƒui kabla ɔblane ukplodi.”"
I ask the Lord my God to bless Shem and make Canaan his slave.,"Ɔmmɔ kama ni, ɔ́su ɔnini, “Bimwi Unwoti ɔni ndi Sem Katɔti. Na ɔya na Kanaan unwini Sem kabla ɔblane."
I pray God will give Japheth more and more land and let him take over the territory of Shem. May Canaan be his slave.”,Na ɔya na Yaƒet kalɔ lɛmii lisie kama libu. Na ɔya na Yaƒet bawɔ bawɔ ku Sem bawɔ bawɔ badi bete lɛlɔ. Na Kanaan unwini Yaƒet kabla ɔblane.”
"Japheth's descendants had their own languages, tribes, and land. They were Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras. Gomer was the ancestor of Ashkenaz, Riphath, and Togarmah. Javan was the ancestor of Elishah, Tarshish, Kittim, and Dodanim, who settled along the coast. The Descendants of Ham",Na kaba kamɛni négyingya bákya kayawi ekpo ƒui lɛlɔ na bana adua ku kadi kenye. Na baatɛmi bana kadi lidu adi lɛnɔ. Ham Ɔ́wɔ Bebi
"At first everyone spoke the same language,","Na uwi ɔmmɔ kemmo ni, lɛdi linwi kani na bayawine ƒui bátaatɛmi."
"they said: Let's build a city with a tower that reaches to the sky! We'll use hard bricks and tar instead of stone and mortar. We'll become famous, and we won't be scattered all over the world.","Na básu lɛlɔ banii, “Bibo na bɔda ɔma unengudi ɔdi bute lɛlɔ. Na bɔtu katu taasia ɔtɔ bonwu ɔdi na ɔkuku útédu Katɔti kudɔ. Na bɔƒɔ lɛnyi linengudi na bulegyingya bulakya kayawi.”"
"But when the Lord came down to look at the city and the tower,",Amu na Unwoti ɔ́yu úbo kalɔ na úbanu ɔma ku ɔtɔ ɔni na bekyuli bammɔ badaku bɔtu mmɔ.
he said: These people are working together because they all speak the same language. This is just the beginning. Soon they will be able to do anything they want.,"Mmɔ na ɔ́su ɔnini, “Si bekyuli bamɛni badi benwi na baatɛmi lɛdi linwi na béese kalɔ badaku lɛla lɛmɛni udu bɔbla ni, amu lɛla lɛdi liiibo na si béti-ni kasusu na balakana bɔbla."
"Let's go down and confuse them! We'll make them speak different languages, and they won't be able to understand each other.",Anwuɔsu bɛya na bɔyu busie-ma kudɔ. Na butéƒu bana lɛdi lɛni na baatɛmi kalɛ na ɔdi ɔsɔ ulenu ɔkpanadi butemi kalɔ.”
"So the people had to stop building the city, because the Lord confused their language and scattered them all over the earth. That's how the city of Babel got its name. The Descendants of Shem","Anwuɔsu baalɔ lɛla lɛni nálɛ mmɔ banii Babel ɔni kalɔ ndi buƒu bɔkya, ɔsika mmɔ na Unwoti ɔ́ya na bayawine lɛdi lɛni na bátaatɛmi liƒu lɛkya. Na ɔ́si ɔmmɔ kama ni, Unwoti ɔ́ya na bégyingya bákya kayawi kammɔ ƒui lɛlɔ. Ala Ani Nalɛ Ɔ́si Sem Uwi Útédu Abram Uwi"
"Two years after the flood, when Shem was","Na Arƒaksad bɔwɔ kama ni, Sem ulie ngba akwa eti leevu ("
Arpachshad had more children and died at the age of,"Na Sela bɔwɔ kama ni, Arƒaksad ɔmɛni úlie ngba akwa eti maane ku ɛtɛ ("
Shelah had more children and died at the age of,"Na Eber bɔwɔ kama ni, Sela úlie ngba akwa eti maane ku ɛtɛ ("
Eber had more children and died at the age of,"Na Peleg ɔmɛni bɔwɔ kama ni, Eber úlie ngba eti maane ku avlaatɛ ("
Peleg had more children and died at the age of,"Na Reu bɔwɔ kama ni, Peleg úlie ngba akwa eti ene ku yaalenwi ("
Reu had more children and died at the age of,"Na Serug bɔwɔ kama ni, Reu úlie ngba akwa eti ene ku maatɛ ("
Serug had more children and died at the age of,"Na Nahor bɔwɔ kama ni, Serug úlie ngba akwa eti ene ("
Nahor had more children and died at the age of,"Na Tera bɔwɔ kama ni, Nahor ulie ngba akwa eti anyɔ ku leevu-yaalenwi ("
"Terah decided to move from Ur to the land of Canaan. He took along Abram and Sarai and his grandson Lot, the son of Haran. But when they came to the city of Haran, they settled there instead.","Tera ɔ́kpanku ubidi Abram ku Haran ubidi Lot ɔni ndi Tera uwɔ, ku Abram ulekudi Sarai ɔni ndi Tera ɔmɛni ubi ulekubi. Na bana ƒui báyu ulu bási Ur mmɔ na Kaldea kalɔ lɛlɔ ka beteesie Kanaan kalɔ lɛlɔ. Nsu ka bébedu kalɔ kani baalɔ banii Haran ni, báda keliekɔ mmɔ na bélie mmɔ."
years old and died in Haran.,) na úkpi na Haran kalɔ kammɔ lɛlɔ.
"The Lord said to Abram: Leave your country, your family, and your relatives and go to the land that I will show you.","Na uwi ɔmmɔ kemmo ni, Unwoti ɔ́su Abram ɔnini, “Tɔlɔ ƒula kalɔ lɛlɔ, ku ƒula bekyuli kudɔ ku ƒ'ɔti kaduli na eteesie kalɔ kani na matina-a lɛlɔ.”"
