ref,text
and this is the story about him. Noah was the only person who lived right and obeyed God.,"Kenii Nowa bwara waa do. Waa ira ɡɛ saŋ la, dɛ o ɡboo ɛ nomɛl o wa aa toɡra, wechɔɡa bɛlbwa aa wola toole o nɛ. Anomanta, o ne Korowii kpɔ darame."
Get some good lumber and build a boat. Put rooms in it and cover it with tar inside and out.,"Anomanta, Nowa, ka nyin daa waa kpeɡa, dɛ́ kwaa dakajen waa won nee sie vala kɛŋɔ ɡbera, ásɛ dɛ bɔne o bini kɛŋɔ deene, ásɛ dɛ kpɔ kootal maa o bini ne o habɔɔ bwa."
Noah did everything God told him to do.,Nowa ɡe ɛ komɛlbwa Korowii aa doo ŋɔ o ɛ la bwa.
I'm going to send a flood that will destroy everything that breathes! Nothing will be left alive.,"N dɛ ba ɡela nee su dɛ́ tɔ harɛ nɔ bobɛlbwa, ásɛ dɛ chɔɡ n kontaala bwa. Komɛlbwa waa lɔ harɛ nɔ ta te bwa dɛ ba sewa."
"But I solemnly promise that you, your wife, your sons, and your daughters-in-law will be kept safe in the boat.","N ne hɛɛ fɔwɛ fɔwee, ásɛ he kpɔ he haah ne he bibaala, ne ba ɡe haahna bwa jo daka la bini dɛ́ ja he nɛ."
"Take into the boat with you a male and a female of every kind of animal and bird, as well as a male and a female of every reptile. I don't want them to be destroyed.","Jumbii bwa ne ola ne kwaa aa dɛ tuuɡi tea ta, ne anɔ la aa dɛ huuh harɛ nɔ ta bwa anɛnɛ, onnee ne ombal ɛɛ ba he bee he lawa do daka la bini, ɡɛ aa ɛ ásɛ a bini bɛlbwa mun bɛ he."
Store up enough food both for yourself and for them.,Ásɛ dɛ nyin he ne kwaa la bwa kondikwaa do daka la bini.”
"The Lord told Noah: Take your whole family with you into the boat, because you are the only one on this earth who pleases me.","Korowii ŋɔ Nowa be ŋɔ, “He ne he bii ne he bii haahna bwa ka jo daka la bini. N nao kɛŋɔ harɛ nɔ ta, he ɡboo ɛ nɛn he wa aa toɡra."
Take seven pairs of every kind of animal that can be used for sacrifice and one pair of all others.,"Kpɔ ola bwa soo siwi maa wola an kie bele anuanɛ, a bini bɛlbwa onnee ne bal kaa daka la bini, ásɛ ola bwa soo siwi maa kia ɡe bɛlbwa beŋkpoŋ, onnee ne ombal."
Also take seven pairs of every kind of bird with you. Do this so there will always be animals and birds on the earth.,"Jumbii ɡe, he kpɔ bele anuanɛ, onnee ne ombal. N dɛ nyin kɛ he ɛ ɡɛ maa baɡla nɔ, ásɛ a bini bɛlbwa soo siwi mun bɛ he, dɛ́ won ya kerekere."
Seven days from now I will send rain that will last for,"Le fini dɛɛ kaa o yawanyoa, n dɛ ba ɡela bwaala nɛ kohona, waa ɡel bwa tɔpera fifraanaarɛ, dɛ́ chɔɡ komɛlbwa maa tao.”"
He obeyed God and took a male and a female of each kind of animal and bird into the boat with him.,anneena ne ambala bwa ja Nowa nɛ dɛ jo daka la bini ɡɛ Korowii aa doo la.
Seven days later a flood began to cover the earth.,"Tɔpera anuanɛ la habɔɔ la, nee la suu dɛ ba bɔle harɛ la bobɛlbwa."
"On that day Noah and his wife went into the boat with their three sons, Shem, Ham, and Japheth, and their wives.","Awola bwaala la aa pa mun laanee Nowa ne o haah ne ba bii batoro, Sɛm ne Ham ne Jafɛt dɛ ba ɡe haahna bwa ka jo daka la bini."
"Noah took a male and a female of every living creature with him,","Korowii kontaala te bɛlbwa, anneena ne ambalaa ja Nowa nɛ dɛ jo daka la bini,"
"just as God had told him to do. And when they were all in the boat, the Lord closed the door.",ɡɛ Korowii aa do Nowa la. Asɛ Korowii laa doonyoa waa ŋɔa Nowa forɛ daka la ta la ɡbera laa tɔ o nɛ.
"Finally, the mighty flood was so deep that even the highest mountain peaks were about seven meters below the surface of the water.",O suu dɛ ka tel kɛ waa bɔle bwejena ta asɛ dɛ ɡwaala a ka tama á ɛ naɡale fifraanɛ dɛ atoro kwara.
"Not a bird, animal, reptile, or human was left alive anywhere on earth.","Korowii kontaala bwa, nɛwɛnyina ne ola, ne kwaa aa dɛ tuuɡi tea ta, ne anɔ la aa dɛ huuh, dɛ jumbii bwaa serewa."
The Lord destroyed everything that breathed. Nothing was left alive except Noah and the others in the boat.,Korowii chɔɡ hweera kwaa bwa aa lɔ harɛ nɔ ta.
"A hundred fifty days later, the water started going down.",Nee la suu dɛ dɔ tɔpera lafa fifraanue dɛ o ta kan ɡɛ.
"God did not forget about Noah and the animals with him in the boat. So God made a wind blow, and the water started going down.","Anɔ bwa habɔɔ la, Korowii ta Nowa ne kpɔɡ bini ola, ne kondɛɛra bwa aa ja o nɛɛ dɛ jo daka la bini la waa soɛh. O ɡelɔ peu ta asɛ nee la ɛɛ hweeh."
"God stopped up the places where the water had been gushing out from under the earth. He also closed up the sky, and the rain stopped.","Bobɛlbwa nee aa bula dɛɛ le harɛ bwa tɔɔɡɔ, asɛ nyundua bwa ɡe tɔɔɡe, bwaala ɡel nɛɛ."
"Then on the seventeenth day of the seventh month of the year, the boat came to rest somewhere in the Ararat mountains.","Asɛ korobinuanɛ tɔpera fi dɛ anuanɛ ta la, daka la ka che Ararat Bwejen ta."
"The water kept going down, and the mountain tops could be seen on the first day of the tenth month.","Nee la hweehrɔ ɡɛ aaa, asɛ korobie fi tɔpere waa tɔ sie la ta la, dɛ o le bwejena dor asɛ baa naa."
"Forty days later Noah opened a window to send out a raven, but it kept flying around until the water had dried up.",asɛ o ɡel ɡaahɡaah le dɛ kaa ɡaaɡe soŋnibɔr dɛ ka tel saŋ nee la aa baa hweeh kwaraa.
"Noah wanted to find out if the water had gone down, so he sent out a dove.",Anee o ɡel kweah bɛl ɡe le dɛ́ la ka na dɛ nee la hweehrɔ harɛpɛɛ chɔ kɛɛ?
"Deep water was still everywhere, and when the dove could not find a place to land, it flew back to the boat. Then Noah held out his hand and helped it back in.","Waa lea kaa la, o ta nakpatiɡri bɔr bobɛlbwa ka dɔe. Dɛ nee la ta bɔle harɛ bwa, asɛ o berɛ ba joŋi daka la ta, asɛ Nowa lawɔ do o be daka la bini."
Seven days later Noah sent the dove out again.,"Aa baa dɔ tɔpera anuanɛ la, o berɔ tomɛ kweah la."
"It returned in the evening, holding in its beak a green leaf from an olive tree. Noah knew the water was finally going down.","Waa lea dɛ kaa la, o kaa ba jɔmɔra dɛ daa bɛl papo-lwɛɛ faɡɛ o nyoa kɛŋɔ som papoo ken. Belaa Nowa na kɛŋɔ nee la hweehrɔ tama dɛ le harɛ ta."
"He waited seven more days before sending the dove out again, and this time it did not return.","A tɔpera anuanɛ ta la, o berɔ ɡel kweah le ja, asɛ waa kaala la, o ta o be balɛ kpa."
"By the twenty-seventh day of the second month, the earth was completely dry.","Korobinɛɛte tɔpera fifraanaarɛ dɛ anue ta la, dɛ harɛ ta bobɛlbwa hwaahrɔ."
"God said to Noah,","Ate, Korowii ŋɔ Nowa be ŋɔ,"
"“You, your wife, your sons, and your daughters-in-law may now leave the boat.","“Lawɛ he haah ne he bii, ne ba ɡe haahna le daka la bini."
"After Noah and his family had left the boat,","Asɛ Nowa ne o haah ne o bii, ne ba ɡe haahna le daka la bini."
Noah built an altar where he could offer sacrifices to the Lord. Then he offered on the altar one of each kind of animal and bird that could be used for a sacrifice.,"Nowa pa bwea dawɛ dɔŋa nɛ, asɛ dɛ lawɛ ola ne jumbii Korowii aa ŋɔa bá di la bini beŋkpoŋa, dɛ kpoora dɛ fuah ɛ saraha kon la ta, dɛ kpɔ jam Korowii."
"The smell of the burning offering pleased the Lord, and he said: Never again will I punish the earth for the sinful things its people do. All of them have evil thoughts from the time they are young, but I will never destroy everything that breathes, as I did this time.","Ola baa fuah la sɔɔh do Korowii som kohona asɛ o ŋɔ, “Nɛwɛnyini le o wechɔɡa ne o bechale saŋ, anomanta, maa nɛwɛnyina ne komɛlbwa maa taa chɔɡ ɡɛ maa tɔ sie chɔɡ bane la kpa.”"
"As long as the earth remains, there will be planting and harvest, cold and heat; winter and summer, day and night.","Korowii berɔ ŋɔ, “Harɛ ta aa lole nɔ, ɡɛɛ kwaa dui ne a koma ne bɔwɔb ne waa saŋ ɛɛ ba le doe, ɡɛɛ bwaala ne lɔmɔɡa saŋ, ne webaŋa ne jwaana bwa ɛɛ ba le doe.”"
"God said to Noah and his sons: I am giving you my blessing. Have a lot of children and grandchildren, so people will live everywhere on this earth.","Asɛ Korowii swee andɛɛɡa tɛ Nowa ne o bii dɛ ŋɔ, “Hé loɡle bii kohona dɛ́ ya dɛ́ warɛ do harɛ nɔ ta bobɛlbwa."
"All animals, birds, reptiles, and fish will be afraid of you. I have placed them under your control,","N kpɔ ola ne jumbii aa dɛ ɡah nyundua, ne kwaa aa dɛ tuuɡi tea ta, ne anɔ la aa dɛ huuh, ne pɛŋa bwa do he nɔn ta, ásɛ a bwa ɛɛ ɔmɛ heya."
"and I have given them to you for food. From now on, you may eat them, as well as the green plants that you have always eaten.","Hɛ́ɛ won di a ɡɛ ola a siwi aa lole la, hɛ́ɛ wonoo kpoora di. Gɛ maa tɛ heyaa papooni, asɛ a ɛ kondikwaa tɛ heyaa la, ɡɛɛ n kpɔ a ɡe dɛɛ tɛ heya."
"But life is in the blood, and you must not eat any meat that still has blood in it.","Kɛ he bɛ konlale di, dɛkalkɛ o sewɔ ta baŋa. Komɛlbwa mkpa lɔ o chal ta."
"I created humans to be like me, and I will punish any animal or person that takes a human life. If an animal kills someone, that animal must die. And if a person takes the life of another, that person must be put to death.","Nomɛlbwa waa kpo o dɔŋ la, ɡɛɛ o dɔŋ bɛl ɡe ɛɛ ba o kpoe, dɛkalkɛ ɡɛ Korowii aa doa laanee o ta nɛwɛnyini."
"I want you and your descendants to have many children, so people will live everywhere on earth.","Hé loɡle bii, ásɛ dɛ ya warɛ kohona, ásɛ he naanar su harɛ nɔ ta bobɛlbwa.”"
"Again, God said to Noah and his sons:","Anee Korowii ŋɔ Nowa ne o bii baa ja o nɛɛ la be ŋɔ,"
I am going to make a solemn promise to you and to everyone who will live after you.,"“Taraken n ne hen, ne he naanar dɛ ba fɔo fɔwa,"
I promise every living creature that the earth and those living on it will never again be destroyed by a flood.,"Waa aa lɔ n ne he fɔo nɔ ta laanee kɛŋɔ, saŋkama bɛlbwa toole mɛɛ ba ɡela nee su dɛ́ ba chɔɡ kontaala bɛlbwa kpa, ásɛ nee bɛlbwa ɡe aa won su kohona dɛ́ chɔɡ harɛ nɔ.”"
The rainbow that I have put in the sky will be my sign to you and to every living creature on earth. It will remind you that I will keep this promise forever.,"Mɛɛ ɡeloo n bwaala deŋɡare do nyundua baama bini, dɛɛ baɡle fɔo n ne haa fɔwa harɛ nɔ ta la."
"When I send clouds over the earth, and a rainbow appears in the sky,","Dɛ baama baa tɔ bobɛlbwa, asɛ bwaala deŋɡare le a bini naa,"
I will remember my promise to you and to all other living creatures. Never again will I let floodwaters destroy all life.,a taa mɛ ba fɔo la n ne hen ne hweera kwaa bwa soo siwi aa fɔwa la nae. Aa won ba kɛ nee ɛɛ ba suu dɛ́ ba chɔɡ kontaale bɛlbwa kpa.
"When I see the rainbow in the sky, I will always remember the promise that I have made to every living creature.","Saŋ bɛlbwa, dɛ bwaala deŋɡare baa le baama bini naa, a taa mɛɛ ba nae dɛ́ lii fɔo la n ne hweera kwaa bwaa fɔwa harɛ nɔ ta la.”"
The rainbow will be the sign of that solemn promise. Noah and His Family,"Anomanta, Korowii ŋɔ Nowa be ŋɔ, “N bwaala deŋɡare nɔɔ dɛ́ baɡle kɛ n ne hweera kwaa bwa fɔwɛ fɔo harɛ nɔ ta.” Nowa ne o bibaala wa"
"Noah and his sons, Shem, Ham, and Japheth, left the boat. Ham later had a son named Canaan.",Nowa bibaala baa ja o nɛɛ dɛ le ɡbera la bini laanee Sɛm ne Ham dɛ Jafɛt. Dɛ Ham bibaa sɔne Keenan.
All people on earth are descendants of Noah's three sons.,"Banɔɔ Nowa bibaala batoro la, asɛ a che ba nɛɛ nɛwɛnyina warɛ harɛ nɔ ta la."
Noah farmed the land and was the first to plant a vineyard.,"Dɛ Nowa dɛ parɛ. Onee pa mun parɛ daa koo, dɛ du daa ane ba kpɔ a nɔna dɛɛ ɛ sen."
One day he got drunk and was lying naked in his tent.,"Waa kpɔ ane ɛ sen dɛ nyɔ la, o dɛɛrɔ dɛ ka chɔ mumɡbal o dea."
"Ham entered the tent and saw him naked, then went back outside and told his brothers.","Asɛ o bibaa Ham, waa ɛ Keenan mɛɛ la, na kɛ o mɛɛ chɔ mumɡbal, asɛ o le dɛ ka taa baɡle o bala banɛ la."
"Shem and Japheth put a robe over their shoulders and walked backwards into the tent. Without looking at their father, they placed it over his body.","Belaa Sɛm ne Jafɛt kpɔ yal, asɛ dɛ ka paɡri bɔle ba vaama ta, dɛ valɛ mumur, dɛ kpɔ yal la ka tɔ ba mɛɛ. Baa wola nyin kɛ ba siwi na ba mɛɛ mumɡbal la waa ba berɛ ba habɔɔ chaɡɔ dɛ kpɔ yal la ka tɔɔ la."
"he said, “I now put a curse on Canaan! He will be the lowest slave of his brothers.","Asɛ o ŋɔ, “Bwɛɛlɛ Keenan! Hɛɛ ɛ yomii, dɛ́ do he dɔɔranar lɔɡa.”"
I ask the Lord my God to bless Shem and make Canaan his slave.,"Asɛ o berɛ ŋɔ, “Hé kpɛɛ Korowii Sɛm aa dɛ tomɔ, Keenan ɛɛ tomɛ Sɛmii."
I pray God will give Japheth more and more land and let him take over the territory of Shem. May Canaan be his slave.”,"Kórowii tɛ Jafɛt naanar kohona, ba ne Sɛm bwa pɛ so bobeŋkpoŋ! Keenan ɛɛ ɛ yomii do Jafɛt lɔɡa dɛɛ tomɔ.”"
and died at the age of,"Waa baa sewɛ la, dɛ o di bene lafraanuanaarɛ fifraanue."
"After the flood Shem, Ham, and Japheth had many descendants. The Descendants of Japheth","Kenii Nowa bibaala Sɛm ne Ham dɛ Jafɛt waa do. Nee la aa sua dɛ hweeh la, ba bwa loɡle bibaala."
"At first everyone spoke the same language,","Wubwa la, dɛ nɛwɛnyina bwa fa ɛ beŋkpoŋ dɛɛ bol wobol beŋkpoŋ."
"but after some of them moved from the east and settled in Babylonia,","Ba iro dɛ ɡaaɡe wee leebɔr dɛ ka le Babelɔn tena deŋɡarere harɛ waa chɔa kaa ta, dɛ ka so bela."
"they said: Let's build a city with a tower that reaches to the sky! We'll use hard bricks and tar instead of stone and mortar. We'll become famous, and we won't be scattered all over the world.","Belaa ba yerɛ dɔŋa dɛ ŋɔ, “Amɔ hé ɡel ya pɛ nyoa, dɛ́ vɔrɔwe bwɛjen dɛ́ ma dejaŋ o ka tel nyundujaɡla, ásɛ a ɛ sɔn tɛ yaa ya bɛ lɔ peɡre harɛ nɔ ta.”"
"But when the Lord came down to look at the city and the tower,",Asɛ Korowii tu ba harɛ dɛ ba na bwɛjen la ne dejaŋ nɛwɛnyina aa dɛ ma la ɡɛ waa kaa nyundua.
he said: These people are working together because they all speak the same language. This is just the beginning. Soon they will be able to do anything they want.,"Anee o ŋɔ, “Dɛ nɛnsiwi beŋkpoŋ ne wobol beŋkpoŋ nɛra soɡe harɛ nɔ ta, asɛ dɛ dɔ nyopɛo dɛ den won ɛ anɔ bwa ken tenaa, ate aa biɡri bɛlbwa komɛlbwa toole bá ŋɔ baa ɛɔ baa wola won ɛ.”"
"Let's go down and confuse them! We'll make them speak different languages, and they won't be able to understand each other.","Korowii aa bera kaa nyundua la, o ŋɔ, “Amɔ hé ɡel ya tu kaa harɛ ta ásɛ dɛ ka beɡre ba wobol, ásɛ bane kapa bɛ ba dɔŋa wobol no kpa.”"
"So the people had to stop building the city, because the Lord confused their language and scattered them all over the earth. That's how the city of Babel got its name. The Descendants of Shem","Gɛɛ a ɛ baa yerɛ bwɛjen la Babelɔn, o munii kɛŋɔ kooraŋkoora, dɛkalkɛŋɔ belaa Korowii ka koɡre nɛra wobol asɛ bɛlbwa dɔ o wobol korɛ, asɛ dɛ lɔ ba peɡre harɛ nɔ ta bobɛlbwa. Sem naanar wa"
"Two years after the flood, when Shem was","A habɔɔ la, o berɔ so bene lafraanue, dɛ lolɛ bibaala ne haahna bane ɡe."
Arpachshad had more children and died at the age of,"A habɔɔ la, o berɔ so bene lafraanaarɛ dɛ atoro, dɛ lolɛ bibaala ne haahna bane ɡe."
Shelah had more children and died at the age of,"A habɔɔ la, o berɔ so bene lafraanaarɛ dɛ atoro, dɛ lolɛ bibaala ne bihaahna bane ɡe."
Eber had more children and died at the age of,"A habɔɔ la, o berɔ so bene lafraanaarɛ fifraatoro, dɛ lolɛ bibaala ne bihaahna bane ɡe."
Peleg had more children and died at the age of,"A habɔɔ la, o berɔ so bene lafraanɛ dɛ anuanaarɛ, dɛ lolɛ bibaala ne bihaahna bane ɡe."
Reu had more children and died at the age of,"A habɔɔ la, o berɔ so bene lafraanɛ dɛ anuanɛ, dɛ lolɛ bibaala ne bihaahna bane ɡe."
Serug had more children and died at the age of,"A habɔɔ la, o berɔ so bene lafraanɛ, dɛ lolɛ bibaala ne bihaahna bane ɡe."
Nahor had more children and died at the age of,"A habɔɔ, la o berɔ so bene lafa dɛ fi dɛ anuanaarɛ, dɛ lolɛ bibaala ne bihaahna bane ɡe."
"Terah decided to move from Ur to the land of Canaan. He took along Abram and Sarai and his grandson Lot, the son of Haran. But when they came to the city of Haran, they settled there instead.","Asɛ Tɛɛra kpɔ o bie Abram, ne o bibaa Haaran ɡe bibaa Lɔt, ne Sarai waa ɛ o hela dɛ ɛ o bibaa Abram haah la. Ba le Ur waa lɔ Kaldea harɛ ta la ŋɔ ba dɛ kaa Keenan harɛ ta. Baa bera ba tel Haran harɛ ta la, ba soɡe bela."
"The Lord said to Abram: Leave your country, your family, and your relatives and go to the land that I will show you.","Awola bɛl, Korowii ŋɔ Abram be ŋɔ, “Ir, dɛ́ le harɛ haa soɡe o ta la ta, ásɛ dɛ bɛ he nɛra dawɛ, bɛ he mɛɛ buse nɛra ɡe dawɛ, dɛ́ kaa harɛ maa dɛ ba he baɡla nɔ ta."
I will bless you and make your descendants into a great nation. You will become famous and be a blessing to others.,"Mɛɛ ɡeloo he mun ya, dɛ́ warɛ su harɛ ta bwa, ásɛ dɛ tɛɛ hɛɛra. Mɛɛ ɡeloo he sɔn le ásɛ a che he nɛɛ nɛwɛnyina dɔ andɛɛɡa."
"I will bless those who bless you, but I will put a curse on anyone who puts a curse on you. Everyone on earth will be blessed because of you.","Mɛɛ cha nɛra la baa soŋe andɛɛɡa dɛɛ tɛɛ la. Nomɛlbwa waa taahnee la, ɡɛɛ mɛɛ ba o ɡe taahna, ásɛ a che he nɛ nɛwɛnyini bwa dɔ andɛɛɡa.”"
"Abram went as far as the sacred tree of Moreh in a place called Shechem. The Canaanites were still living in the land at that time,","Baa tel Keenan la, Abram ɡaaɡe harɛ la ta dɛ ka tel dajen bɛl mun More, o lɔ bwɛjen Sɛkem, dɛɛ nyin wɛɛ tomɛ Korowii bela. A ɡɛ saŋ baa tel bela la, dɛ Keenan tena soɡe harɛ la ta."
"but the Lord appeared to Abram and promised, “I will give this land to your family forever.” Abram then built an altar there for the Lord.","Belaa Korowii ba Abram be dɛ ba ŋɔ, “Harɛ nɔɔ mɛɛ ba kpɔe tɛ he naanar.” Anomanta, Abram pa bwea dawɛ dɔŋa nɛ bobɛl, dɛ kwaa saraha kon dɛ kpoo kwaa dɛɛ tɛ Korowii bela, kpɔe Korowii aa kpɔ o te baɡlo la wa."
"The crops failed, and there was no food anywhere in Canaan. So Abram and his wife Sarai went to live in Egypt for a while. But just before they got there, Abram said, “Sarai, you are really beautiful!","Baa dɛ kaa a ka tama ba tel Ijipt la, o ŋɔ o haah Sarai be ŋɔ “Gɛ haa wera tolo nɔ,"
"When the Egyptians see you, they will murder me because I am your husband. But they won't kill you.","dɛ ya jo bwɛɛ nɔ ta ba na n ne hen, dɛ jemɛ kɛŋɔ he jaaree men naa, baa kpo mɛɛ dɛ́ ɡele."
"As soon as Abram and Sarai arrived in Egypt, the Egyptians noticed how beautiful she was.","Abram aa jo Ijipt harɛ ta la, ba na o haah la kɛ o wer kpela."
"The king was good to Abram because of Sarai, and Abram was given sheep, cattle, donkeys, slaves, and camels.","Kooro la koh o waa dɛ nyiŋi Abram kɛrɛdɛ, asɛ dɛ lawɛ boohna ne peera ne nae ne nyoɡmare ne yoma dɛ keeɡore tɛo."
