verse_number,english_verse,translation_verse
41,"If you become bald on any part of your head, you are still clean.","Saa ɔ nwoma azo enrinli ne tudu kɔ a, ɛnee ɔ nwoma azo a ɛdu a na ɔ nwo te."
43,"But if a priest discovers that a reddish-white sore has broken out on the bald spot and looks like leprosy, he will say,","Sɛlɛvolɛ ne banleɛnlea, na saa ewule ne mɔɔ ɛvinde ɔ ti zo ɛleka mɔɔ ɛdu anzɛɛ ɔ nwoma azo ɛleka mɔɔ ɛdu la le kɔkɔlɛ nee fufule kɛ asɛɛ kokobɛ ɛlɛfinde ɔ nwo la a,"
45,"If you ever have leprosy, you must tear your clothes, leave your hair uncombed, cover the lower part of your face, and go around shouting, “I'm unclean! I'm unclean!”","“Awie mɔɔ kokobɛ kɛdila ye la, ɔwɔ kɛ ɔwula adɛladeɛ mɔɔ ɛtete la na ɔgyakyi ɔ ti enrinli ne ɔgua zolɛ, mɔɔ ɔntoli nu a. Ɔwɔ kɛ ɔkeda ɔ nloa sɔlɔ ne azo na ɔlua a, ɔtea nuhua kɛ, ‘Me nwo ɛnde o, me nwo ɛnde!’"
50,"If a greenish or reddish spot appears anywhere on any of your clothing or on anything made of leather, you must let the priest examine the clothing or the leather. He will put it aside for seven days,","Sɛlɛvolɛ ne banleɛnlea ewule ne, na yeamaa bɛawula deɛ ne mɔɔ ewule ne wɔ nu la sua nu kenle nsuu."
53,"If the priest discovers that the mildew hasn't spread,","“Na saa sɛlɛvolɛ ne neɛnlea ewule ne na ɔtɛtɛlɛdɛlɛle ɛdanlɛ anzɛɛ nwoma ne anu a,"
54,"he will tell you to wash the clothing or leather and put it aside for another seven days,",sɛlɛvolɛ ne bamaa bɛakpo deɛ ne mɔɔ ewule ne wɔ nu la na bɛawula ye sua nu kenle nsuu bieko.
57,"Later, if the spot reappears elsewhere on the clothing or the leather, you must burn it.","Saa ewule ne finde ɛleka fofolɛ a, ɛnee ɔkile kɛ ɔlɛtɛlɛ. Ɔwɔ kɛ bɛgua deɛ ne mɔɔ ewule ne wɔ nu la senle nu bɛyela ye."
58,"Even if the spot completely disappears after being washed, it must be washed again before it is clean.","Tɛladeɛ, ndanlɛ nyɛma, anzɛɛ nwoma mɔɔ kɛbɔ adubue na bɛkɛkpo na adubue ne anzia amba bieko la, bɛkpo ye bieko, ɛnee deɛ ne anwo ɛde.”"
4,"he will order someone to bring out two live birds that are acceptable for sacrifice, together with a stick of cedar wood, a piece of red yarn, and a branch from a hyssop plant.","sɛlɛvolɛ ne bamaa bɛabɔ ahenle ne mɔɔ bɛnua ye la ati bɛava nloma mɔɔ anwo te la nwiɔ anyewɔzo, sida baka, boane kɔkɔlɛ enrinli, yɛɛ nyinlanyinla."
5,The priest will order someone to kill one of the birds over a clay pot of spring water.,Sɛlɛvolɛ ne bamaa bɛahu nloma ne mɔ ko wɔ siase mɔɔ nzule amolɛ wɔ nu la anu.
6,"Then he will dip the other bird, the cedar, the red yarn, and the hyssop in the blood of the dead bird.","Akee ɔbava anloma ko ne mɔɔ anye wɔ zolɛ la, sida baka ne, boane kɔkɔlɛ enrinli ne nee nyinlanyinla ne yeabɔ bɛ anloma ne mɔɔ bɛhu ye la mogya ne anu,"
7,"Next, he will sprinkle you seven times with the blood and say, “You are now clean.” Finally, he will release the bird and let it fly away.","na yeakponde ye ahenle ne mɔɔ bɛnua ye la anwo fane nsuu, na akee yeado duma kɛ ɔ nwo ɛde, na yeadwula anloma anyewɔzo ne yeamaa yeahɔ."
8,"After this you must wash your clothes, shave your entire body, and take a bath before you are completely clean. You may move back into camp, but you must not enter your tent for seven days.","Akee ahenle mɔɔ bɛnua ye la bakpo ye adɛladeɛ, yeakpa ɔ nwo enrinli kɔsɔɔti na yeabia; ɛnee ɔ nwo ɛde. Ɛhye anzi ɔbara sua zo, noko ɔnrɛhɔ ye ndanlɛ sua ne anu. Ɔbala alie nwo toonwo kenle nsuu."
9,"Then you must once again shave your head, face, and eyebrows, as well as the hair on the rest of your body. Finally, wash your clothes and take a bath, and you will be completely clean.","Kenle nsuu ne azo ɔbakpa ɔ ti bieko, yeakpa ɔ kɛsa, ɔ nye anzi nee ɔ nwo enrinli biala. Ɔbakpo ye adɛladeɛ ne mɔ na yeabia, ɛnee akee ɔ nwo ɛde."
11,Then the priest will present you and your offerings to me at the entrance to my sacred tent.,Akee sɛlɛvolɛ ne bava ahenle mɔɔ bɛnua ye la nee ninyɛne ɛhye mɔ ahɔ Ɛdɛnkɛma anyunlu wɔ Ɛdɛnkɛma Ndanlɛ Sua ne anuhɔlɛ ne.
12,"There he will offer one of the rams, together with the oil, as a sacrifice to make things right. He will also lift them up to show that they are dedicated to me.","Sɛlɛvolɛ ne bava mboane nyinli ne mɔ ko nee ɔlivi nwole toba foa ko ne ayɛ fɔlɛlilɛ anzɛɛ abozozielɛ azubɔdeɛ, abɔ ehono azu amaa Ɛdɛnkɛma."
13,This sacrifice is very holy. It belongs to the priest and must be killed in the same place where animals are killed as sacrifices for sins and as sacrifices to please me.,"Akee ɔbahu boane ne wɔ ɛleka mɔɔ bɛku ɛtane azubɔdeɛ ne nee ɛyelalɛ azubɔdeɛ ne mɔ la, wɔ ɛleka nwuanzanwuanza ne. Ɔluakɛ fɔlɛlilɛ azubɔdeɛ ne le kɛ ɛtane azubɔdeɛ ne la, na ɔle sɛlɛvolɛ ne ɛdeɛ; ɔle debie mɔɔ le nwuanzanwuanza kpalɛ kpalɛ a."
14,"The priest will smear some of the blood from this sacrifice on your right ear lobe, some on your right thumb, and some on the big toe of your right foot.","Sɛlɛvolɛ ne bava fɔlɛlilɛ azubɔdeɛ ne mogya ne bie aha ahenle mɔɔ bɛnua ye la anzo fema ne ati, ɔ sa fema kokotile ne azo, yɛɛ ɔ gyakɛ fema kokotile ne azo."
15,"He will then pour some of the olive oil into the palm of his left hand,","Akee sɛlɛvolɛ ne bawola ɔlivi nwole toba foa ko ne bie agua ɔdaye sɛlɛvolɛ ne ɔ sa bɛne ne anu,"
16,"dip a finger of his right hand into the oil, and sprinkle some of it seven times toward the sacred tent.",na yeava ɔ sa fema ɛrɛlɛsɛka yeabɔ nwole ne mɔɔ wɔ ɔ sa bɛne ne anu la anu yeava yeakponde Ɛdɛnkɛma anyunlu ɛkɛ ne fane nsuu.
17,"Next, the priest will smear some of the oil on your right ear lobe, some on your right thumb, and some on the big toe of your right foot,","Nwole ne mɔɔ kɛha sɛlɛvolɛ ne asa anu la, ɔbava bie yeaha ahenle mɔɔ ɔlɛnua ye la anzo fema ne ati, ɔ sa fema kokotile ne azo, yɛɛ ɔ gyakɛ fema kokotile ne azo wɔ ɛleka mɔɔ ɔvale fɔlɛlilɛ azubɔdeɛ ne mogya ne ɔpepenle la."
20,"and he will pour the rest of the oil from his palm on your head. Then he will offer the other two animals—one as a sacrifice for sin and the other as a sacrifice to please me, together with a grain sacrifice. After this you will be completely clean.",Sɛlɛvolɛ ne babɔ ɛyelalɛ azubɔdeɛ nee ma azubɔdeɛ azu ne mɔ wɔ azukponle ne azo. Zɛhae debie yɛɛ sɛlɛvolɛ ne bayɛ yeava yeayɛ mgbɔdalɛ nzɛlɛlɛ yeamaa ahenle ne na ahenle anwo ade saanwu a.
22,"Depending on what you can afford, you must also offer either two doves or two pigeons, one as a sacrifice for sin and the other as a sacrifice to please me.","Eza ɔwɔ kɛ ɔfa abubule nwiɔ anzɛɛ mɔlɔnoma nwiɔ, nuhua biala mɔɔ ɔkɛhola ye fa la; bɛbava ko bɛayɛ ɛtane azubɔdeɛ na bɛava ko bɛayɛ ɛyelalɛ azubɔdeɛ."
23,The priest will offer these to me in front of the sacred tent on the eighth day.,Kenle mɔtwɛ ne azo yɛɛ ɔbava bɛ yearɛlɛ sɛlɛvolɛ ne na bɛanlua ye a. Ɔbava yearagyinla Ɛdɛnkɛma Ndanlɛ Sua ne anuhɔlɛ ne;
25,"The priest will kill this ram for the sacrifice to make things right, and he will lift it up with the olive oil in dedication to me. Then he will smear some of the blood on your right ear lobe, some on your right thumb, and some on the big toe of your right foot.","Akee ɔbahu fɔlɛlilɛ azubɔdeɛ boane ne, na yeava ye mogya ne bie yeaha ahenle mɔɔ bɛnua ye la anzo fema ne ati nee ɔ sa fema kokotile nee ɔ gyakɛ fema kokotile ne mɔ azo"
26,"The priest will pour some of the olive oil into the palm of his left hand,",Akee sɛlɛvolɛ ne bawola nwole ne bie ɔdaye ɔ sa bɛne ne anu
27,then dip a finger of his right hand in the oil and sprinkle some of it seven times toward the sacred tent.,na yeava ɔ sa fema ɛrɛlɛsɛka yeava nwole ne mɔɔ wɔ ɔ sa bɛne ne anu la bie yeakponde Ɛdɛnkɛma anyunlu ɛkɛ ne fane nsuu.
28,"He will smear some of the oil on your right ear lobe, some on your right thumb, and some on the big toe of your right foot, just as he did with the blood of the sacrifice to make things right.","Sɛlɛvolɛ ne bava nwole ne mɔɔ wɔ ɔ sa bɛne ne anu la bie aha ahenle mɔɔ bɛnua ye la anzo fema ne ati, ɔ sa fema kokotile nee ɔ gyakɛ fema kokotile ne mɔ azo, wɔ ɛleka mɔɔ bɛvale fɔlɛlilɛ azubɔdeɛ mogya ne bɛpepenle la."
31,"And he will pour the rest of the oil from his palm on your head. Then, depending on what you can afford, he will offer either the doves or the pigeons together with the grain sacrifice. One of the birds is the sacrifice for sin, and the other is the sacrifice to please me. After this you will be completely clean.",Ɔbava ko yeayɛ ɛtane azubɔdeɛ na yeava ko ne yeayɛ ɛyelalɛ azubɔdeɛ yeaboka ma azubɔdeɛ ne anwo. Na sɛlɛvolɛ ne bayɛ mgbɔdalɛ nzɛlɛlɛ wɔ Ɛdɛnkɛma anyunlu amaa ahenle mɔɔ bɛnua ye la.
32,These are the things you must do if you have leprosy and cannot afford the usual sacrifices to make you clean. When There Is Mildew in a House,"Ɛnee sonla mɔɔ kokobɛ ɛdila ye na ɔ nwo ɛza, na ɔnrɛhola azubɔdeɛ ne mɔ sesa la mɛla ɛdeɛ ne ɛne.” Sua nu nzenzemile"
33,The Lord told Moses and Aaron to say to the people:,"Ɛdɛnkɛma zele Mosisi nee Aalɔn kɛ,"
34,"After I have given you the land of Canaan as your permanent possession, here is what you must do, if I ever put mildew on the walls of any of your homes.","“Saa bɛdwu Keena azɛlɛ ne mɔɔ mefa meamaa bɛayɛ bɛ ɛdeɛ la azo, na memaa ewule kokobɛ tɔ awuke bie anu, wɔ azɛlɛ ne mɔɔ bɛde zolɛ kɛ bɛ ɛdeɛ la azo a,"
35,"First, you must say to a priest, “I think there is mildew on the wall of my house.”","ɔwɔ kɛ ahenle mɔɔ lɛ sua ne la baka kile sɛlɛvolɛ ne kɛ, ‘Ɔyɛ me kɛ ewule bie ɛdɔ me sua nu ɛkɛ.’"
37,"If the priest discovers greenish or reddish spots that go deeper than the surface of the walls,","Ɔbanleɛnlea ewule ne, na saa ewule holɛ ko ne wɔ sua ne bane ne mɔ bie anwo, na ɔ nye le asuomenle nee kɔkɔlɛ, na ɔ bo le kuma a,"
38,he will have the house closed for seven days.,"sɛlɛvolɛ ne bavinde ara sua ne anlenkɛ ne anloa, na yeado sua ne anu dedee kenle nsuu."
39,Then he will return and check to see if the mildew has spread.,"Sɛlɛvolɛ ne bara bieko wɔ kenle nsuu ne azo na yearanlea. Saa ewule ne ɛdɛlɛ sua ne bane ne mɔ anwo a,"
41,"If so, he will order someone to scrape the plaster from the walls, remove the stones covered with mildew, then haul everything off and dump it in an unclean place outside the town.","Akee sɛlɛvolɛ ne bamaa bɛakpokpo sua ne anu bane ne mɔ anwo bɛayia na bɛahɔdo bɛagua fovolɛ zo wɔ suakpole ne kandiba,"
42,Afterwards the wall must be repaired with new stones and fresh plaster.,"na bɛava awolɛ fofolɛ bɛawulowula bane ne mɔ anu, bɛatanlitanli sua ne bane ne na akee bɛada sua ne bieko."
44,"the priest will come and say, “This house is unclean. It's covered with mildew that can't be removed.”","sɛlɛvolɛ ne bahɔ ahɔnlea sua ne bieko, na saa ewule ne ɛdɛlɛ a, ɛnee ɔle ewule kokobɛ nzane mɔɔ ɛha sua ne a; sua ne anwo ɛnde."
45,"Then he will have the house torn down and every bit of wood, stone, and plaster hauled off to an unclean place outside the town.","Ɔbamaa bɛabubu sua ne, na bɛavulovula nuhua awolɛ, mbaka nee ndɛtɛlɛ ne mɔ amuala bɛahɔgua fovolɛ zo wɔ suakpole ne kandiba."
46,"Meanwhile, if any of you entered the house while it was closed, you will be unclean until evening.","Ɔba ye zɛhae a awie biala mɔɔ kɛwolo sua ne anu, wɔ mekɛ mɔɔ bɛdo nu la, evinli baha ye na ɔ nwo ɛnrɛde toonwo nɔsolɛ."
48,"On the other hand, if the priest discovers that mildew hasn't reappeared after the house was newly plastered, he will say, “This house is clean—the mildew has gone.”","“Na saa sɛlɛvolɛ ne baneɛnlea sua ne anu na ewule ne ɛtɛtɛlɛle, wɔ mekɛ mɔɔ bɛda sua ne akunlu fofolɛ la a, ɔbaha yeado gua kɛ sua ne anwo te, ɔluakɛ ewule ne ɛhɔ."
49,"Then, to show that the house is now clean, he will get two birds, a stick of cedar wood, a piece of red yarn, and a branch from a hyssop plant and bring them to the house.","Sua zɛhae ɛnluanlɛ nu, ɔwɔ kɛ ahenle mɔɔ lɛ sua ne la sesa ninyɛne ɛhye mɔ: nloma ngyikyi nwiɔ, sida baka nee boane kɔkɔlɛ enrinli, yɛɛ nyinlanyinla."
50,He will kill one of the birds over a clay pot of spring water,"Akee ɔbahu nloma ne mɔ ko wɔ ɛyɛba mɔɔ nzule amolɛ wɔ nu la anu,"
52,"and let its blood drain into the pot. Then he will dip the cedar, the hyssop, the yarn, and the other bird into the mixture of blood and water. Next, he will sprinkle the house seven times with the mixture, then the house will be completely clean.","Zɛhae yɛɛ ɔwɔ kɛ ɔyɛ na ɔfa anloma ne mɔɔ anye wɔ zolɛ la, boane kɔkɔlɛ enrinli ne nee nyinlanyinla ne ɔnua sua ne a."
53,"Finally, he will release the bird and let it fly away, ending the ceremony for purifying the house.",Akee ɔbadwula anloma ne mɔɔ anye wɔ zolɛ la yeamaa yeahɔ; na yeayɛ mgbɔdalɛ nzɛlɛlɛ yeamaa sua ne; ɛnee sua ne anwo ɛde bɔkɔɔ.”
57,"These are the things you must do if you discover that you are unclean because of an itch or a sore, or that your clothing or house is unclean because of mildew.",Ɛhye a bahile kɛ ahenle anzɛɛ deɛ ne mɔɔ ewule ɛhye mɔ bie ɛha ye la anwo te anzɛɛ anwo ɛnde a. Ewule kokobɛ nwo mɛla ɛne.
1,The Lord told Moses and Aaron,"Ɛdɛnkɛma zele Mosisi nee Aalɔn kɛ,"
2,"to say to the community of Israel: Any man with an infected penis is unclean,","“Ka kile Yizilayɛma kɛ, ‘Saa nide vi awie mrenyanu finde a, ɛnee ahenle anwo ɛnde."
4,"Anything that he rests on or sits on is also unclean,",Ɛkpa biala mɔɔ sonla mɔɔ ye mrenyanu twi nide la kɛla zolɛ anzɛɛ debie biala mɔɔ ɔkɛdɛnla zolɛ la anwo ɛnde.
7,"and if you touch either these or him, you must wash your clothes and take a bath, but you still remain unclean until evening.","Awie biala mɔɔ anwo kɛha sonla mɔɔ ye mrenyanu twi nide la, ɔwɔ kɛ ɔkpo ye adɛladeɛ na ɔbia, yɛɛ ɔwɔ evinli nu toonwo nɔsolɛ."
8,"If you are spit on by the man, you must wash your clothes and take a bath, but you still remain unclean until evening.","Saa awie mɔɔ ye mrenyanu twi nide la to nyɛlɛ awie mɔɔ anwo te la anwo a, ahenle mɔɔ bɛdole nyɛlɛ ne ɔ nwo la anwo ɛnde. Ɔwɔ kɛ ɔkpo ye adɛladeɛ ne mɔ na ɔbia, yɛɛ ɔ nwo ɛnrɛde toonwo nɔsolɛ nu."
10,"Any saddle or seat on which the man sits is unclean. And if you touch or carry either of these, you must wash your clothes and take a bath, but you still remain unclean until evening.","Yemɔti awie biala mɔɔ kɛva ɔ sa kɛha debie biala mɔɔ ɔdɛnlanle zolɛ la evinli baha ye toonwo nɔsolɛ; yɛɛ awie mɔɔ kɛzoa debie zɛhae bie la, ɔwɔ kɛ ɔkpo ye adɛladeɛ na ɔbia, yɛɛ ɔ nwo ɛnrɛde toonwo nɔsolɛ."
11,"If the man touches you without first washing his hands, you must wash your clothes and take a bath, but you still remain unclean until evening.","Awie biala mɔɔ sonla mɔɔ ye mrenyanu twi nide la anrinzi ɔ sa anwo na ɔ nwo kɛha ye la, ɛnee evinli ɛha ye. Ɔwɔ kɛ ɔkpo ye adɛladeɛ ne mɔ na ɔbia, yɛɛ ɔ nwo ɛnrɛde toonwo nɔsolɛ."
12,"Any clay pot that he touches must be destroyed, and any wooden bowl that he touches must be washed.","Dwora biala mɔɔ ahenle mɔɔ ye mrenyanu twi nide la kɛva ɔ sa kɛha ye la, ɔwɔ kɛ bɛbɔ ye. Saa dwora ne le baka dwora a, yemɔ ɔwɔ kɛ bɛkpuda nu kpalɛ kpalɛ."
13,"Seven days after the man gets well, he will be considered clean, if he washes his clothes and takes a bath in spring water.","“ ‘Saa awie mɔɔ ye mrenyanu twi nide la te kpɔkɛ a, ɔwɔ kɛ ɔtia kenle nsuu, na akee ɔkpo ye adɛladeɛ ne mɔ na ɔbia azudenle nu anzɛɛ ɔfa nzule amolɛ ɔbia na ɔ nwo ade."
14,On the eighth day he must bring either two doves or two pigeons to the front of my sacred tent and give them to a priest.,"Kenle mɔtwɛ ne azo, ɔwɔ kɛ ɔfa abubule nwiɔ anzɛɛ mɔlɔnoma nwiɔ ɔkɔ Ɛdɛnkɛma anyunlu wɔ Ɛdɛnkɛma Ndanlɛ Sua ne anuhɔlɛ ne, na ɔfa ɔmaa sɛlɛvolɛ ne."
15,"The priest will offer one of the birds as a sacrifice for sin and the other as a sacrifice to please me, then I will consider the man completely clean.","Sɛlɛvolɛ ne bava abɔ azu; ɔbava ko yeayɛ ɛtane azubɔdeɛ na yeava ko ne yeayɛ ɛyelalɛ azubɔdeɛ, na yeayɛ mgbɔdalɛ nzɛlɛlɛ yeamaa ye wɔ Ɛdɛnkɛma anyunlu wɔ ye mrenyanu ewule ne anwo."
16,"Any man who has a flow of semen must take a bath, but he still remains unclean until evening.","“ ‘Saa nrenya nwo ba a, ɛnee evinli ɛha ye. Ɔwɔ kɛ ɔbia, yɛɛ ɔ nwo ɛnrɛde toonwo nɔsolɛ."
17,"If the semen touches anything made of cloth or leather, these must be washed, but they still remain unclean until evening.","Debie biala, tɛladeɛ, nwoma anzɛɛ ɛdanlɛ biala mɔɔ nlanzule ne bie kɛpe nuhua la, ɔwɔ kɛ bɛkpo, yɛɛ nwolɛ ɛnrɛde toonwo nɔsolɛ."
18,"After having sex, both the man and the woman must take a bath, but they still remain unclean until evening.","Saa nrenya nee raalɛ da na ɔ nwo ba a, ɔwɔ kɛ bɛ mu nwiɔ bɛbia, yɛɛ bɛ nwo ɛnrɛde toonwo nɔsolɛ."
19,"When a woman has her monthly period, she remains unclean for seven days, and if you touch her, you must take a bath, but you remain unclean until evening.","“ ‘Saa raalɛ kɔ ɛwazɛne nu a, evinli baha ye toonwo kenle nsuu. Awie biala mɔɔ anwo kɛha ye la anwo ɛnrɛde toonwo nɔsolɛ."
23,"Anything that she rests on or sits on is also unclean, and if you touch either of these, you must wash your clothes and take a bath, but you still remain unclean until evening.","Awie biala mɔɔ anwo kɛha ye ɛkpa anzɛɛ debie biala mɔɔ ɔkɛdɛnla zolɛ la, ɔwɔ kɛ ɔkpo ye adɛladeɛ ne mɔ na ɔbia, yɛɛ ɔ nwo ɛnrɛde toonwo nɔsolɛ."
24,"Any man who has sex with her during this time becomes unclean for seven days, and anything he rests on is also unclean.","Saa nrenya fa raalɛ mɔɔ wɔ ɛwazɛne nu la a, ɛnee raalɛ ne anwo evinli ne bie ɛha ye. Evinli ne baha ye toonwo kenle nsuu, yɛɛ ɛkpa biala mɔɔ ɔkɛla zolɛ la anwo ɛnde."
25,"Any woman who has a flow of blood outside her regular monthly period is unclean until it stops, just as she is during her monthly period.","“ ‘Saa raalɛ tudu mogya kenle dɔɔnwo, wɔ mekɛ mɔɔ ɔnle ɛwazɛne nu, anzɛɛ saa ɔka ɛwazɛne nu a, mekɛ dodo mɔɔ mogya ne tɛtu ye anzɛɛ ɔtɛbɔ ɛwazɛne nu la, ɔ nwo ɛnde. Evinli ɛha ye, kɛmɔ saa ɔwɔ ɛwazɛne nu a ɛnee ɔwɔ evinli nu la."
26,"Anything that she rests on or sits on during this time is also unclean, just as it would be during her period.","Ɛkpa biala mɔɔ ɔkɛla zolɛ, wɔ mekɛ mɔɔ mogya ne tɛtu ye la le kɛ mekɛ mɔɔ ɔwɔ ɛwazɛne nu la, yɛɛ debie biala mɔɔ ɔkɛdɛnla zolɛ la anwo ɛnde; ɔle kɛ ɔwɔ ɛwazɛne nu la."
27,"If you touch either of these, you must wash your clothes and take a bath, but you still remain unclean until evening.","Awie biala mɔɔ anwo kɛha ninyɛne ɛhye mɔ biala la anwo ɛnde. Ɔwɔ kɛ ɔkpo ye adɛladeɛ ne mɔ na ɔbia, yɛɛ ɔ nwo ɛnde toonwo nɔsolɛ."
28,"Seven days after the woman gets well, she will be considered clean.","Na saa ɔ nwo pɛ a, ɔwɔ kɛ ɔtia kenle nsuu kolaa na ɔ nwo ade."
29,"On the eighth day, she must bring either two doves or two pigeons to the front of my sacred tent and give them to a priest.","Kenle mɔtwɛ ne azo, ɔwɔ kɛ ɔfa abubule nwiɔ anzɛɛ mɔlɔnoma nwiɔ ɔbɛlɛ sɛlɛvolɛ ne, wɔ Ɛdɛnkɛma Ndanlɛ Sua ne anuhɔlɛ ne."
30,He will offer one of the birds as a sacrifice for sin and the other as a sacrifice to please me; then I will consider the woman completely clean.,"Sɛlɛvolɛ ne bava abɔ azu; ɔbava ko yeayɛ ɛtane azubɔdeɛ na yeava ko yeayɛ ɛyelalɛ azubɔdeɛ. Sɛlɛvolɛ ne bayɛ mgbɔdalɛ nzɛlɛlɛ amaa ye wɔ Ɛdɛnkɛma anyunlu, wɔ evinli ne mɔɔ ɛha ye la anwo."
31,"When any of you are unclean, you must stay away from the rest of the community of Israel. Otherwise, my sacred tent will become unclean, and the whole nation will die.","“ ‘Zɛhae yɛɛ ɛbayɛ wɔava wɔade Yizilayɛma anwo wɔ evinli mɔɔ kɛha bɛ la anwo a, amaa bɛanva evinli bɛanga me Ndanlɛ Sua ne mɔɔ gyi bɛ avinli la na bɛawu.’ ”"
2,"Two of Aaron's sons had already lost their lives for disobeying the Lord, so the Lord told Moses to say to Aaron: I, the Lord, appear in a cloud over the place of mercy on the sacred chest, which is behind the inside curtain of the sacred tent. And I warn you not to go there except at the proper time. Otherwise, you will die!","Ɛdɛnkɛma zele Mosisi kɛ, “Ka kile ɛ diema nrenya Aalɔn kɛ ɔmmaba Ɛleka Nwuanzanwuanza ne mɔɔ wɔ mgbɛnu ɛdanlɛ ne akunlu Anwunvɔnezelɛ Ebia ne mɔɔ dua Ngyekyeleɛ Ɛlɛka ne azo la anwo dahuu. Saa ɔyɛ ye zɔhane a, ɔbawu, ɔluakɛ mebaye me nwo meahile wɔ amungu ne mɔɔ wɔ Anwunvɔnezelɛ Ebia ne azo la anu."
3,"Before entering this most holy place, you must offer a bull as a sacrifice for your sins and a ram as a sacrifice to please me.","Kɛ ɔwɔ kɛ Aalɔn si ba Nwuanzanwuanza Ɛleka ne la ɛne: Mekɛ biala mɔɔ ɔba la, ɔva ɛnlankɛ nyinli ko ɔyɛ ɛtane azubɔdeɛ yɛɛ boane nyinli ko ɔyɛ ɛyelalɛ azubɔdeɛ ɔrabɔ azu."
4,"You will take a bath and put on the sacred linen clothes, including the underwear, the robe, the sash, and the turban.","“Ɔwɔ kɛ ɔbia, na ɔwula ye sɛlɛvolɛ adɛladeɛ ne mɔ: Lenen tɛladeɛ bubu nwuanzanwuanza ne, lenen akyeso ne, yɛɛ lenen abɔtile ne."
5,"Then the community of Israel will bring you a ram and two goats, both of them males. The goats are to be used as sacrifices for sin, and the ram is to be used as a sacrifice to please me.",“Akee Yizilayɛ maanlema ne bava mbɔnkye nyinli nwiɔ bɛamaa yeava yeayɛ ɛtane azubɔdeɛ yɛɛ boane nyinli ko bɛamaa yeava yeayɛ ɛyelalɛ azubɔdeɛ.
6,"Aaron, you must offer the bull as a sacrifice of forgiveness for your own sins and for the sins of your family.","Aalɔn bava ɛnlankɛ nyinli ne abɔ ɔdaye ye ɛtane nwo azu, na yeayɛ mgbɔdalɛ nzɛlɛlɛ yeamaa ɔ nwo nee ye sua nu amra."
7,"Then you will lead the two goats into my presence at the front of the sacred tent,",Akee ɔbava mbɔnkye nwiɔ ne yeahɔ Ɛdɛnkɛma anyunlu wɔ Ɛdɛnkɛma Ndanlɛ Sua ne anuhɔlɛ ne.
8,where I will show you which goat will be sacrificed to me and which one will be sent into the desert to the demon Azazel.,"Ɔbagua mbɔnkye nwiɔ ne ati nzeleba, yeaye ko yeamaa Ɛdɛnkɛma na ko ne noko ahɔ Azazɛle ɛkɛ ne."
9,"After you offer the first goat as a sacrifice for sin,",Aalɔn bava abɔnkye ne mɔɔ hɔle Ɛdɛnkɛma ɛkɛ ne la amaa Ɛdɛnkɛma na yeava yeabɔ ɛtane azu.
10,"the other one must be presented to me alive, before you send it into the desert to take away the sins of the people.","Ko ne mɔɔ hɔle Azazɛle ɛkɛ ne la, bɛbava ye anyewɔzo bɛamaa Ɛdɛnkɛma na yeayɛ mgbɔdalɛ nzɛlɛlɛ yeagua zolɛ, amaa bɛava bɛahɔ fienemgbole ne anu bɛahɔgyakyi ye bɛamaa Azazɛle."
11,You must offer the bull as a sacrifice to ask forgiveness for your own sins and for the sins of your family.,"“Saa Aalɔn fa ɛnlankɛ nyinli ɛtane azubɔdeɛ ne bɔ azu maa ɔ nwo, na ɔyɛ mgbɔdalɛ nzɛlɛlɛ ɔmaa ɔ nwo nee ye sua nu amra ɔwie a, ɔbahu ɛnlankɛ nyinli ne yeabɔ ɛtane azu yeamaa ɔ nwo."
12,"Then you will take a fire pan of live coals from the bronze altar, together with two handfuls of finely ground incense, into the most holy place.","Akee ɔbava kyɛnze mɔɔ bɛfa bɛkpu ɛyɛlɛ la yeavula samɛnlankɛ wɔ Ɛdɛnkɛma azukponle ne azo, na eza yeavula ɛyɛlɛ evuanlɛ mɔɔ bɛnlu ye ekyii la ɔ sa nwiɔ yeara mgbɛnu ɛdanlɛ ne akunlu wɔ Nwuanzanwuanza nu Nwuanzaanwu Ɛleka ne."
13,"There you will present them to me by placing the incense on the coals, so that the place of mercy will be covered with a cloud of smoke. Do this, or you will die right there!","Ɛkɛ ne, ɔbava ɛyɛlɛ ne yeagua senle ne anu wɔ Ɛdɛnkɛma anyunlu, amaa ɛyɛlɛ ne esike ne aheda Anwunvɔnezelɛ Ebia ne mɔɔ dua Ngyekyeleɛ Ɛlɛka ne azo la azo, amaa yeannwu ye na yeawu."
14,"Next, use a finger to sprinkle some of the blood on the place of mercy, which is on the lid of the sacred chest; then sprinkle blood seven times in front of the chest.",Akee ɔbava ɔ sa ɛrɛlɛsɛka yeabɔ ɛnlankɛ ne mogya ne anu yeakponde Anwunvɔnezelɛ Ebia ne anyunlu ɛkɛ ne fane nsuu.
15,"Aaron, you must next sacrifice the goat for the sins of the people, and you must sprinkle its blood inside the most holy place, just as you did with the blood of the bull.","“Akee Aalɔn bahu ɛtane azubɔdeɛ abɔnkye ne yeabɔ azu wɔ Yizilayɛma ati, na yeava ye mogya ne yeahɔ mgbɛnu ɛdanlɛ ne akunlu na yeakponde ye wɔ Anwunvɔnezelɛ Ebia ne azo nee ɔ nyunlu ɛkɛ, kɛmɔ ɔyɛle ɛnlankɛ nyinli ne mogya ne la."
