verse_number,english_verse,translation_verse
14,"We are people of flesh and blood. This is why Jesus became one of us. He died to destroy the devil, who had power over death.","Balʋ nan na yɩ Wɛ biǝ tɩn yɩ nabiinǝ mʋ, yɩ ba jɩgɩ yɩra dɩ jana. Kʋntʋ ŋwaanɩ mʋ Zezi dɩ dɛɛn tɔgɩ o ji nabiinu, sɩ o wanɩ o tɔgɩ o tʋʋnɩ dɩm ŋwaanɩ o cɔgɩ wʋlʋ na paɩ tʋʋnɩ jaanɩ nɔɔna tɩn. Wʋntʋ mʋ yɩ sʋtaanɩ."
16,"Jesus clearly did not come to help angels, but he did come to help Abraham's descendants.",Dɩ́ laan nan lwarɩ nɩ kʋ daɩ malɛsɩ sɩm mʋ o tu sɩ o zǝni. O tu sɩ o zǝni Abraham dwi tiinǝ bam mʋ.
18,"And now that Jesus has suffered and was tempted, he can help anyone else who is tempted.","Kʋntʋ, Zezi tɩtɩ na nɛ maŋɩm dɩ yaara tɩn, o laan wʋ́ wanɩ o zǝni balʋ na wʋ yaara dɩ maŋɩm wʋnɩ tɩn sɩ ba taa jɩgɩ pu-dɩa."
1,"My friends, God has chosen you to be his holy people. So think about Jesus, the one we call our apostle and high priest!","A ko-biǝ-ba, abam yɩ Wɛ nɔɔna mʋ. DƖ ma bǝŋi abam sɩ á tɔgɩ á na ywǝǝni DƖ sɔŋɔ nɩ. Nan lwarɩ-na nɩ Zezi mʋ yɩ wʋlʋ Wɛ na tʋŋɩ, sɩ o ba o ji DƖ kaanɩm yuutu dɩbam Wɛ cwǝŋǝ tɔgɩm dɩm ŋwaanɩ."
2,"Jesus was faithful to God, who appointed him, just as Moses was faithful in serving all God's people.",Wɛ mʋ pɛ-o tɩtʋŋɩ dɩm kʋntʋ. O maa tʋŋɩ o pa Wɛ dɩ cɩga. Kʋ nan yɩ bɩdwɩ mʋ dɩ Moyisi dɩ dɛɛn na nii Wɛ nɔɔna bam baŋa nɩ dɩ cɩga te tɩn.
3,"But Jesus deserves more honor than Moses, just as the builder of a house deserves more honor than the house.","Zezi nan sɩɩnɩ o maŋɩ sɩ o na zulǝ o dwǝni Moyisi, bɛŋwaanɩ nɔɔnʋ wʋlʋ na lɔgɩ sɔŋɔ tɩn mʋ na zulǝ o dwe sɔŋɔ kʋm tɩtɩ."
4,"Of course, every house is built by someone, and God is really the one who built everything.",Sɔŋɔ nan tǝrǝ yɩ kʋ daɩ nɔɔnʋ mʋ lɔgɩ-kʋ. Wɛ nan mʋ yɩ wʋlʋ na kɩ woŋo maama tɩn.
5,Moses was a faithful servant and told God's people what would be said in the future.,"Moyisi dɛɛn yɩ tɩntʋŋnʋ mʋ, yɩ o tʋŋɩ dɩ cɩga Wɛ nɔɔna bam ŋwaanɩ. O ma da yigǝ o brɩ-ba Wɛ cɩga kalʋ na wʋ́ ba ka lwarɩ jaja tɩn."
6,"But Christ is the Son in charge of God's people. And we are those people, if we keep on being brave and don't lose hope. A Rest for God's People","Kʋ daarɩ Zezi Krisi mʋ yɩ sɔŋɔ kʋm tɩtɩ bu cɩga cɩga, yɩ o te sɔŋɔ kʋm. Dɩbam mʋ yɩ sɔŋɔ kʋm kʋntʋ, dɩ dɩ́ na zɩgɩ kǝŋkǝŋ dɩ pu-dɩa yɩ dɩ́ brɩ dɩ wʋpolo nɩ dɩ́ jɩgɩ tɩɩna Wɛ tee nɩ. Wɛ na wʋ́ pa DƖ nɔɔna bam siun te tɩn"
7,"It is just as the Holy Spirit says, “If you hear God's voice today,","Kʋntʋ ŋwaanɩ sɛ-na Wɛ Joro kʋm na tagɩ te kʋ wɩ: «Abam zɩm na ni Wɛ kwǝrǝ kam,"
10,"“Then God got tired of them and said, ‘You people never show good sense, and you don't understand what I want you to do.’","Kʋntʋ ŋwaanɩ mʋ amʋ banɩ zaŋɩ dɩ nɔɔna bam kʋntʋ, yɩ a ta a wɩ: ‹Kʋ yɩ ba paalɩ ba ywǝri mʋ maŋa maama, yɩ ba vɩn sɩ ba tɔgɩ amʋ cwe sɩm.›"
11,"God became angry and told the people, ‘You will never enter my place of rest!’ ”",Amʋ ban-zɔŋɔ kʋm ma pa a ta a du dɩ ba a wɩ: ‹Amʋ brɩ a bá pa-ba cwǝŋǝ sɩ ba zʋ amʋ woro kʋm wʋ ba na siun.› »
12,"My friends, watch out! Don't let evil thoughts or doubts make any of you turn from the living God.","A ko-biǝ-ba, cʋ-na á tɩtɩ sɩ abam wʋlʋwʋlʋ yɩ taá jɩgɩ wʋbʋŋ-lwaanʋ o bɩcarɩ nɩ, sɩ kʋ pa o yɩ kɩ o wʋ-dɩdʋa dɩ Ŋwɩa Tu Wɛ, sɩ o daarɩ o yagɩ Wɛ cwǝŋǝ tɔgɩm."
13,"You must encourage one another each day. And you must keep on while there is still a time that can be called “today.” If you don't, then sin may fool some of you and make you stubborn.","Nan taá zǝni-na daanɩ maŋa maama, sɩ kʋ pa á taá jɩgɩ pu-dɩa, nɩ Wɛ kwǝrǝ kam ta na ŋɔɔnɩ dɩ dɩbam zɩm te tɩn, sɩ abam wʋlʋwʋlʋ yɩ pa lwarɩm gan-o sɩ o pa o bɩcarɩ digili dɩ Wɛ."
14,We were sure about Christ when we first became his people. So let's hold tightly to our faith until the end.,"Dɩbam nan tɔgɩ dɩ Zezi Krisi dɩ́ ji Wɛ biǝ mʋ, dɩ dɩ́ na zɩgɩ kǝŋkǝŋ, nɩ dɩ́ na puli dɩ́ kɩ dɩ́ wʋ-dɩdʋa dɩ Wɛ te tɩn, sɩ kʋ vu kʋ yi kweelim."
16,Who were those people that heard God's voice and rebelled? Weren't they the same ones that came out of Egypt with Moses?,Balʋ dɛɛn na ni Wɛ kwǝrǝ kam yɩ ba vɩn DƖ ni tɩn yɩ bra mʋ? Ba yɩ balʋ maama Moyisi dɛɛn na tɔgɩ ba yigǝ o ja-ba o nuŋi Ezipi tɩʋ kʋm wʋnɩ tɩn mʋ.
18,And who did God say would never enter his place of rest? Weren't they the ones that disobeyed him?,"Wɛ na dugi DƖ wɩ, dɩntʋ brɩ DƖ bá pa-ba cwǝŋǝ sɩ ba zʋ DƖ woro kʋm wʋ ba na siun tɩn, kʋ yɩ bra mʋ DƖ tɛa? Kʋ yɩ balʋ na wʋ sɛ DƖ ni tɩn mʋ."
19,We see that those people did not enter the place of rest because they did not have faith.,"Kʋntʋ mʋ pɛ dɩ́ lwarɩ nɩ, Wɛ na wʋ pɛ-ba cwǝŋǝ sɩ ba zʋ DƖ woro kʋm wʋ tɩn, kʋ yɩ ba na wʋ kɩ ba wʋ-dɩdʋa dɩ DƖ tɩn ŋwaanɩ mʋ."
2,"We have heard the message, just as they did. But they failed to believe what they heard, and the message did not do them any good.","Dɩbam maŋɩ dɩ́ ni Wɛ kwǝr-ywǝŋǝ kam, nɩnɛɛnɩ dɩ́ nabaara bam dɛɛn dɩ na ni-ka te tɩn. Bantʋ nan na ni-ka tɩn, ba wʋ pɛ ka ja kuri dɩ ba, bɛŋwaanɩ ba wʋ kɩ ba wʋ-dɩdʋa sɩ ba tɔgɩ Wɛ na tagɩ kʋlʋ tɩn."
3,"Only people who have faith will enter the place of rest. It is just as the Scriptures say, “God became angry and told the people, ‘You will never enter my place of rest!’ ” God said this, even though everything has been ready from the time of creation.","Dɩbam balʋ na kɩ dɩ́ wʋ-dɩdʋa dɩ Wɛ tɩn mʋ wʋ́ ba dɩ́ na siun DƖ woro kʋm wʋnɩ. Bɛŋwaanɩ Wɛ tagɩ bantʋ taanɩ DƖ wɩ: «Amʋ ban-zɔŋɔ kʋm pɛ a ta a du dɩ ba a wɩ: ‹Amʋ brɩ a bá pa-ba cwǝŋǝ sɩ ba zʋ amʋ woro kʋm wʋ ba na siun.› » Wɛ na tagɩ kʋntʋ tɩn, kʋ daɩ nɩ DƖ ba jɩgɩ siun jǝgǝ mʋ ba ŋwaanɩ. Kʋ zɩgɩ maŋa kalʋ Wɛ na kɩ lʋgʋ baŋa yɩ DƖ kɩ DƖ tɩtʋŋa yam maama DƖ ti tɩn, mʋ DƖ daarɩ DƖ sin."
4,"In fact, somewhere the Scriptures say that by the seventh day, God had finished his work, and so he rested.",Wɛ tɔnɔ kʋm tagɩ da yarpɛ dɛ dɩm taanɩ kʋ wɩ: «Da yarpɛ dɛ nɩ mʋ Wɛ sin dɩ DƖ tɩtʋŋa yam maama.»
5,"We also read that he later said, “You people will never enter my place of rest!”",Wɛ nan tagɩ DƖ siun kʋm taanɩ DƖ wɩ: «Amʋ brɩ a bá pa-ba cwǝŋǝ sɩ ba zʋ amʋ woro kʋm wʋ ba sin.»
6,"This means that the promise to enter is still good, because those who first heard about it disobeyed and did not enter.","Kʋntʋ tɩn, dɩ́ nabaara balʋ na dɛ yigǝ ba ni Wɛ kwǝr-ywǝŋǝ kam tɩn wʋ wanɩ ba zʋ DƖ woro kʋm wʋ ba sin, ba na vɩn DƖ ni tɩn ŋwaanɩ. Kʋntʋ ŋwaanɩ kʋ laan daarɩ sɩ nɔɔna badaara mʋ na cwǝŋǝ ba zʋ."
8,"If Joshua had really given the people rest, there would not be any need for God to talk about another day of rest.","Zozwe dɛɛn ya na sɩɩnɩ o ja dɩ́ nabaara bam o vu o zʋ Wɛ woro kʋm wʋ sɩ ba sin, Wɛ ya daa bá ŋɔɔnɩ siun dɛ dɩdoŋ taanɩ daga."
9,"But God has promised us a Sabbath when we will rest, even though it has not yet come.","Kʋntʋ mʋ dɩ́ ye nɩ cwǝŋǝ daa ta wʋra zɩm, sɩ Wɛ nɔɔna na siun, nɩ DƖ tɩtɩ na sin da yarpɛ dɛ dɩm nɩ te tɩn."
10,"On that day God's people will rest from their work, just as God rested from his work.","Wʋlʋ maama na zʋ Wɛ woro kʋm wʋ tɩn, wʋntʋ wʋ́ sɩɩnɩ o na siun dɩ o tɩtʋŋa yam, nɩ Wɛ dɩ dɛɛn na sin dɩ DƖ tɩtʋŋa yam te tɩn."
11,"We should do our best to enter the place of rest, so none of us will disobey and miss going there, as they did.","Kʋntʋ ŋwaanɩ kwaanɩ-na á pa dɩ́ zʋ Wɛ woro kʋm wʋ sɩ dɩ́ na siun. Nɔɔn-nɔɔnʋ yɩ zaŋɩ o vɩn Wɛ ni sɩ o joori Wɛ kwaga nɩ, nɩ dɩ́ nabaara bam dɛɛn na kɩ te tɩn."
12,"God's word is alive and powerful! It is sharper than any double-edged sword. His word can cut through our spirits and souls and through our joints and marrow, until it discovers the desires and thoughts of our hearts.","Wɛ taanɩ dɩm jɩgɩ ŋwɩa yɩ dɩ dana lanyɩranɩ. Dɩ jɩgɩ ni dɩ dwe sʋ-lɔŋɔ kʋlʋ na jɩgɩ niǝ yale tɩn. Dɩ maa waɩ dɩ zʋʋrɩ nɔɔnʋ wʋ dɩ pɔɔrɩ o joro dɩ o bɩcarɩ wǝǝnu maama daanɩ, yɩ dɩ daarɩ dɩ ye o swan dɩ o wʋbʋŋa maama na yɩ te tɩn."
14,"We have a great high priest, who has gone into heaven, and he is Jesus the Son of God. This is why we must hold on to what we have said about him.","Dɩbam nan jɩgɩ Wɛ kaanɩm yuutu o na yɩ kamunu o diini o vu o yi Wɛ-sɔŋɔ. Wʋm mʋ yɩ Wɛ Bu Zezi. Kʋntʋ ŋwaanɩ, pa-na dɩ́ sɛ Wɛ cwǝŋǝ tɔgɩm lanyɩranɩ dɩ́ zɩgɩ kǝŋkǝŋ."
16,"So whenever we are in need, we should come bravely before the throne of our merciful God. There we will be treated with undeserved grace, and we will find help.","Kʋntʋ ŋwaanɩ, pa-na dɩ́ taá jɩgɩ baarɩ sɩ dɩ́ wanɩ dɩ́ yi Dam-fɔrɔ Tu Wɛ jǝŋǝ je, sɩ dɩ́ joŋi DƖ zaanɩ dɩm. Kʋntʋ mʋ Wɛ wʋ́ duri dɩ́ ŋwaŋa yɩ DƖ pa dɩbam zaanɩ, sɩ kʋ wanɩ kʋ zǝni dɩbam maŋa kalʋ dɩ́ na lagɩ tɩn."
2,"A high priest has weaknesses of his own, and he feels sorry for foolish and sinful people.","O tɩtɩ dɩ nan na bwǝnǝ tɩn, o waɩ o jaanɩ o bɩcarɩ dɩ balʋ na yǝri Wɛ cɩga kam lanyɩranɩ yɩ ba tusi tɩn."
3,This is why he must offer sacrifices for his own sins and for the sins of others.,"O nan na bwǝnǝ kʋntʋ tɩn, kʋ fɩn mʋ sɩ o kaanɩ Baŋa-Wɛ o tɩtɩ lwarɩm ŋwaanɩ, dɩ nɔɔna bam dɩ lwarɩm ŋwaanɩ."
4,"But no one can have the honor of being a high priest simply by wanting to be one. Only God can choose a priest, and God is the one who chose Aaron.","Nɔɔn-nɔɔnʋ nan bá wanɩ o lɩ o tɩtɩ sɩ o taa yɩ Wɛ kaanɩm yuutu. Kʋ yɩ Wɛ mʋ wʋ́ kur-o, nɩnɛɛnɩ DƖ dɛɛn na puli DƖ kuri Aarɔn te tɩn."
5,"This is how it was with Christ. He became a high priest, but not just because he wanted the honor of being one. It was God who told him, “You are my Son, because today I have become your Father!”","Kʋ nan yɩ bɩdwɩ mʋ dɩ Zezi Krisi dɩ na yɩ Wɛ kaanɩm yuutu te tɩn. Kʋ daɩ nɩ wʋm mʋ beeri zulǝ yam kʋntʋ o pa o tɩtɩ. Wɛ nan mʋ tagɩ dɩd-o DƖ wɩ: «Nmʋ mʋ yɩ amʋ Bu, yɩ zɩm amʋ dɩ jigi nmʋ Ko.»"
7,"God had the power to save Jesus from death. And while Jesus was on earth, he begged God with loud crying and tears to save him. He truly worshiped God, and God listened to his prayers.","Zezi na wʋ lʋgʋ baŋa nɩ maŋa kalʋ tɩn, o tiini o loori Wɛ dɩ baarɩ yɩ o yi-na nuŋǝ, o na ye nɩ Wɛ wʋ́ wanɩ DƖ joŋ-o tʋʋnɩ wʋnɩ tɩn ŋwaanɩ. Wɛ ma sɛ o loro kʋm, o na tu o tɩtɩ yɩ o sɛ-DƖ lanyɩranɩ tɩn ŋwaanɩ."
8,"Jesus is God's own Son, but still he had to suffer before he could learn what it really means to obey God.","Nan dɩ o na maŋɩ o yɩ Wɛ Bu tɩn dɩ, o na yaarɩ te tɩn mʋ pɛ o lwarɩ Wɛ ni sɛɛm na yɩ te tɩn."
10,This is because God chose him to be a high priest like Melchizedek. Warning against Turning Away,"Wɛ ma brɩ nɩ o sɩɩnɩ o yɩ DƖ kaanɩm yuutu, nɩ Mɛlɩkisedɛkɩ dɛɛn na yɩ te tɩn. Cʋ-na á tɩtɩ sɩ á yɩ yagɩ Wɛ cwǝŋǝ tɔgɩm"
11,"Much more could be said about this subject. But it is hard to explain, and all of you are slow to understand.","Amʋ ya jɩgɩ wǝǝnu zanzan mʋ sɩ a ta a brɩ abam kʋntʋ laŋa nɩ, kʋ nan tiini kʋ cana sɩ a pa á ni kʋ kuri, bɛŋwaanɩ abam laan jɩgɩ yawɔrɔ mʋ yɩ á bá wanɩ á ni kʋ kuri lɩla."
13,People who live on milk are like babies who don't really know what is right.,"Balʋ na jɩgɩ bu-balɛ wʋbʋŋa kʋntʋ tɩn, kʋ brɩ nɩ ba ta yǝri kʋlʋ na maŋɩ dɩ kʋlʋ na wʋ maŋɩ tɩn daanɩ."
1,We must try to become mature and start thinking about more than just the basic things we were taught about Christ. We shouldn't need to keep talking about why we ought to turn from deeds that bring death and why we ought to have faith in God.,"Nan pa-na dɩ́ kɛ wǝǝnu tɩlʋ ba na maŋɩ ba da yigǝ ba brɩ abam Zezi Krisi cwǝŋǝ kam wʋnɩ tɩn, sɩ dɩ́ daarɩ dɩ́ zaasɩ wǝǝnu tɩlʋ na wʋ́ pa dɩ́ wʋbʋŋa bɩ Wɛ cɩga kam wʋnɩ tɩn. Abam daa wʋ maŋɩ sɩ á joori á puli Wɛ taanɩ dɩm zaasɩm, bɛŋwaanɩ á maŋɩ á zaasɩ á na wʋ́ lǝni á wʋ á yagɩ kǝm-balwaarʋ tɩlʋ na jɩgɩ abam tɩ ve tʋʋnɩ wʋnɩ tɩn, dɩ á na wʋ́ kɩ á wʋ-dɩdʋa dɩ Wɛ te tɩn."
6,But what about people who turn away after they have already seen the light and have received the gift from heaven and have shared in the Holy Spirit? What about those who turn away after they have received the good message of God and the powers of the future world? There is no way to bring them back. What they are doing is the same as nailing the Son of God to a cross and insulting him in public!,"Nɔɔna bantʋ dwi na yagɩ Wɛ cwǝŋǝ tɔgɩm, nɔɔn-nɔɔnʋ daa bá wanɩ o pa ba lǝni ba wʋ ba daa ta tɔgɩ Wɛ, bɛŋwaanɩ kʋ nyɩ nɩnɛɛnɩ bam tɩtɩ mʋ joori ba pa Wɛ Bu Zezi tʋʋn-dagara kam yuu nɩ ba gʋ yɩ ba paɩ nɔɔna mwan-o te."
7,"A field is useful to farmers, if there is enough rain to make good crops grow. In fact, God will bless such a field.","Kʋ nyɩ dɩ dʋa na nɩa lanyɩranɩ nɔɔnʋ kara nɩ te tɩn mʋ. Tɩga kam na nyɔgɩ dʋ-na bam yɩ ka daarɩ ka kɩ wʋdiiru lanyɩranɩ ka pa balʋ na dugi ka baŋa nɩ tɩn, Wɛ wʋ́ kɩ tɩga kam kʋntʋ lanyɩranɩ."
8,"But land that produces only thornbushes is worthless. It is likely to fall under God's curse, and in the end it will be set on fire.","Kʋ daarɩ tɩga kam na nuŋi sabarɩ dɩ wo-kʋrrʋ yɩranɩ mʋ, kʋ brɩ nɩ ka yɩ kafɛ mʋ, yɩ fɩnfɩɩn na wǝli da Wɛ wʋ́ cɔgɩ-ka DƖ yagɩ, yɩ kʋ tiim nɩ baá zwɛ-ka dɩ mini mʋ."
9,"My friends, we are talking this way. But we are sure that you are doing those really good things people do when they are being saved.","A badon-sonnu-ba, dɩbam na maŋɩ dɩ́ ŋɔɔnɩ kʋntʋ dɩ, dɩ́ jɩgɩ abam cɩga nɩ á tɔgɩ cwǝ-ŋʋŋa kalʋ na wʋ́ pa á na vrɩm tɩn."
10,"God is always fair. He will remember how you helped his people in the past and how you are still helping them. You belong to God, and he won't forget the love you have shown his people.",Wɛ yɩ cɩga tu mʋ. DƖ nan bá swe á na maŋɩ á tʋŋɩ tɩtʋŋ-ŋʋna yalʋ tɩn. DƖ ta bá swe á na soe-DƖ lanyɩranɩ yɩ á tʋŋɩ á wǝli DƖ nɔɔna bam kʋ ba kʋ yi zɩm maama tɩn.
12,Then you would never be lazy. You would be following the example of those who had faith and were patient until God kept his promise to them. God's Promise Is Sure,Á nan yɩ pa yawɔrɔ zʋ abam. Á lwǝni-na balʋ na fɔgɩ ba zɩgɩ dɩ pu-dɩa yɩ ba jɩgɩ wʋ-dɩdʋa dɩ Wɛ tɩn. Bantʋ laan mʋ wʋ́ ba ba joŋi wo-laarʋ tɩlʋ Wɛ na goni ni sɩ DƖ pa-ba tɩn. Wɛ bá fɔgɩ DƖ lǝni DƖ na goni ni sɩ DƖ kɩ kʋlʋ tɩn
13,"No one is greater than God. So he made a promise in his own name when he said to Abraham,","Wɛ dɛɛn na goni DƖ ni dɩm dɩ Abraham tɩn, kʋ yɩ DƖ dugi dɩ DƖ tɩtɩ mʋ, bɛŋwaanɩ woŋo daa tǝrǝ kʋ na dwe-DƖ sɩ DƖ du dɩ kʋ."
16,"When anyone wants to settle an argument, they make a vow by using the name of someone or something greater than themselves.","Kʋ na yɩ nabiinǝ na yǝni ba du durǝ, baá ma kʋlʋ na dwe-ba tɩn yɩrɩ mʋ ba du, sɩ kʋ brɩ nɩ ba taanɩ dɩm yɩ cɩga, sɩ bʋbwɛa daa ta tǝrǝ."
17,"So when God wanted to prove for certain his promise to his people could not be broken, he made a vow.","Kʋ nan na yɩ Wɛ na goni DƖ ni dɩm dɩ balʋ tɩn, DƖ dɩ lagɩ sɩ ba lwarɩ lanyɩranɩ nɩ DƖ bá fɔgɩ DƖ yiri DƖ ni dɩm. Kʋntʋ ŋwaanɩ mʋ DƖ dugi durǝ DƖ wǝli dɩ DƖ ni-gonim dɩm."
18,God cannot tell lies! And so his promises and vows are two things that can never be changed. We have run to God for safety. Now his promises should greatly encourage us to take hold of the hope that is right in front of us.,"Wɛ na ba fɔɛ vwan tɩn ŋwaanɩ, wǝǝnu tɩm kʋntʋ tɩle bá wanɩ tɩ lǝni. Kʋntʋ ŋwaanɩ mʋ dɩbam balʋ na kɩ dɩ́ tɩtɩ Wɛ jɩŋa nɩ tɩn wʋ́ tiini dɩ́ zɩgɩ kǝŋkǝŋ dɩ pu-dɩa, sɩ dɩ́ taá jɩgɩ tɩɩna nɩ dɩ́ wʋ́ na kʋlʋ Wɛ na tiŋi sɩ DƖ pa dɩbam tɩn."
19,"This hope is like a firm and steady anchor for our souls. In fact, hope reaches behind the curtain and into the most holy place.","Tɩɩna yam dɩ́ na jɩgɩ Wɛ tee nɩ kʋntʋ tɩn tiini ya dana, yɩ ya bá wanɩ ya cɔgɩ. Ya maa paɩ dɩ́ wʋbʋŋa tigi jǝgǝ dɩdʋa, yɩ ya paɩ dɩ́ yi Wɛ tɩtɩ jǝŋǝ je mɛ na cɩgɩ dɩ gɔrɔ sɩ nabiinǝ yɩ zʋ tɩn."
1,"Melchizedek was both king of Salem and priest of God Most High. He was the one who went out and gave Abraham his blessing, when Abraham returned from killing the kings.","A laan lagɩ a ŋɔɔnɩ Mɛlɩkisedɛkɩ woŋo mʋ a brɩ abam. Wʋntʋ dɛɛn yɩ Salɛm tiinǝ pɛ mʋ, yɩ o kwǝri o yɩ Yuutu Baŋa-Wɛ kaanɩm tu. Abraham na kɩ jara o wanɩ pwa yɩ o laan ma joori maŋa kalʋ tɩn, mʋ Mɛlɩkisedɛkɩ jeer-o cwǝŋǝ nɩ o sɔɔlɩ Wɛ o pa-o."
2,"Then Abraham gave him a tenth of everything he had. The meaning of the name Melchizedek is “King of Justice.” But since Salem means “peace,” he is also “King of Peace.”","Abraham laan ma kwe wǝǝnu tɩlʋ maama o na nɛ jara yam je nɩ tɩn o cɛ kuni fugǝ, o kwe kuni bɩdwɩ dɩm o pa Mɛlɩkisedɛkɩ. Mɛlɩkisedɛkɩ yɩrɩ dɩm kuri mʋ yɩ pɛ wʋlʋ na yɩ Cɩga Tu tɩn. Kʋ wǝli da, o na yɩ Salɛm pɛ tɩn, kʋ dɩ kuri mʋ yɩ Yazurǝ Pɛ."
3,We are not told he had a father or mother or ancestors or beginning or end. He is like the Son of God and will be a priest forever.,"Dɩbam nan wʋ ni Mɛlɩkisedɛkɩ ko dɩ o nu ŋwa, yɩ dɩ́ yǝri o kuri na puli mɛ tɩn. Dɩ́ nan yǝri o lʋra dɛ dɩ o tʋʋnɩ maŋa. Kʋntʋ mʋ pɛ o nyɩ dɩ Wɛ Bu Zezi, yɩ o yɩ Wɛ kaanɩm tu sɩ kʋ taa ve maŋa kalʋ na ba ti tɩn."
4,Notice how great Melchizedek was! Our famous ancestor Abraham gave him a tenth of what he had taken from his enemies.,"Bʋŋɩ-na á nii Mɛlɩkisedɛkɩ dɛɛn na yɩ kamunu te tɩn. Dɩbam nabaarʋ Abraham dɛɛn ma cɛ wǝǝnu tɩlʋ o na nɛ jara yam je nɩ tɩn kuni fugǝ, yɩ o lɩ kuni bɩdwɩ o pa-o."
5,"The Law teaches that even Abraham's descendants must give a tenth of what they possess. And they are to give this to their own relatives, who are the descendants of Levi and are priests.","Kʋ na yɩ balʋ na nuŋi Leevi dwi dɩm wʋnɩ yɩ ba yɩ Wɛ kaanɩm tiinǝ tɩn, Wɛ ni dɩm pɛ-ba cwǝŋǝ sɩ ba joŋi kuni kuri fugǝ wʋnɩ kuni bɩdwɩ dɩm ba donnǝ Yisɩrayɛlɩ tiinǝ bam tee nɩ woŋo maama wʋnɩ, yɩ bantʋ dɩ nan yɩ Abraham dwi tiinǝ mʋ."
6,"Although Melchizedek wasn't a descendant of Levi, Abraham gave him a tenth of what he had. Then Melchizedek blessed Abraham, who had been given God's promise.","Mɛlɩkisedɛkɩ nan wʋ nuŋi Leevi dwi dɩm wʋnɩ. Nan dɩ kʋntʋ dɩ, o ta joŋi o wǝǝnu tǝri Abraham tee nɩ. O ma daarɩ o sɔɔlɩ Wɛ o pa Abraham, yɩ Abraham nan ya mʋ yɩ wʋlʋ Wɛ na goni DƖ ni dɩd-o tɩn."
7,Everyone agrees a person who gives a blessing is greater than the one who receives the blessing.,"Kʋ nan ba jɩgɩ bʋbwɛa nɩ, nɔɔnʋ na sɔɔlɩ Wɛ o pa o doŋ, wʋntʋ mʋ yɩ kamunu o dwe o na sɔɔlɩ o pa wʋlʋ tɩn."
8,"Priests are given a tenth of what people earn. But all priests die, except Melchizedek, and the Scriptures teach that he is alive.","Wɛ kaanɩm tiinǝ balʋ na nuŋi Leevi dwi dɩm wʋnɩ tɩn dɛɛn yǝni ba joŋi ba wǝǝnu tǝri mʋ, bantʋ nan yɩ balʋ na tʋ tɩn mʋ. Kʋ daarɩ kʋ nan na yɩ Mɛlɩkisedɛkɩ, wʋntʋ ŋwɩ mʋ taan, nɩ Wɛ tɔnɔ kʋm na tagɩ te tɩn."
11,"Even though the Law of Moses says the priests must be descendants of Levi, those priests cannot make anyone perfect. So there needs to be a priest like Melchizedek, rather than one from the priestly family of Aaron.","Wɛ dɛɛn tɔgɩ Leevi dwi tiinǝ kaanɩm dɩm ŋwaanɩ mʋ DƖ pa DƖ cullu tɩm Yisɩrayɛlɩ tiinǝ. Bantʋ nan na yǝni ba kaanɩ Baŋa-Wɛ te tɩn ya na maŋɩ fasɩ, Wɛ ya daa bá kuri kaanɩm tu wʋdoŋ wʋlʋ na daɩ Leevi dwi tu tɩn. Wɛ nan kuri wʋlʋ na yɩ kaanɩm tu nɩ Mɛlɩkisedɛkɩ dɛɛn na yɩ te tɩn, yɩ o wʋ nuŋi Aarɔn dwi dɩm wʋnɩ."
12,"And when the rules for selecting a priest are changed, the Law must also be changed.","Kʋntʋ, Wɛ na lǝni DƖ kaanɩm tu dwi dɩdoŋ wʋnɩ tɩn, kʋ maŋɩ sɩ DƖ cullu tɩm dɩ tɔgɩ tɩ lǝni mʋ."
15,"All of this becomes clearer, when someone who is like Melchizedek is appointed to be a priest.","Dɩ́ nan sɩɩnɩ dɩ́ lwarɩ jaja nɩ Wɛ lǝni kaanɩm tu wʋdoŋ mʋ, o na nyɩ dɩ Mɛlɩkisedɛkɩ dɛɛn na yɩ te tɩn."
18,"In this way a weak and useless command was put aside,","Kʋ ma brɩ nɩ Wɛ yagɩ cwǝ-doŋǝ kam mʋ, ka na bwǝnǝ yɩ ka ba zǝni nɔɔna tɩn ŋwaanɩ."
19,"because the Law cannot make anything perfect. At the same time, we are given a much better hope, and it can bring us close to God.","Cullu tɩlʋ Wɛ na kɩ Moyisi jɩŋa nɩ tɩn warɩ tɩ pa nɔɔna maŋɩ fasɩ Wɛ yigǝ nɩ. Kʋ daarɩ lele kʋntʋ, dɩ́ laan jɩgɩ tɩɩna lanyɩranɩ dɩ Wɛ na tiŋi cwǝ-laa kalʋ DƖ pa dɩbam sɩ dɩ́ ma wanɩ dɩ́ tɔgɩ-ka dɩ́ vu dɩ́ yi DƖ te tɩn."
21,"God himself made a promise when this priest was appointed. But he did not make a promise like this when the other priests were appointed. The promise he made is, “I, the Lord, promise that you will be a priest forever! And I will never change my mind!”","Kʋ daarɩ, Zezi nan na jigi Wɛ kaanɩm tu tɩn, Wɛ dugi durǝ mʋ dɩd-o DƖ wɩ: «Amʋ Yuutu Baŋa-Wɛ mʋ dugi a durǝ, yɩ a bá fɔgɩ a za a ni. Nmʋ wʋ́ ta n yɩ amʋ kaanɩm tu sɩ kʋ taa ve maŋa kalʋ na ba ti tɩn.»"
