verse_number,english_verse,translation_verse
15,"Teach these things, as you use your full authority to encourage and correct people. Make sure you earn everyone's respect.","De mɛ ni nɛ ɔmɛ, nɛ o wo mɛ ga ngɛ he, nɛ o kã a hɛ mi ngɛ he kɛ he wami tsuo. Ko ha nɔ ko nɛ ngɔ mo kaa nɔ nɛ sɛ bumi."
1,Remind your people to obey the rulers and authorities and not to be rebellious. They must always be ready to do something helpful,"Kaii mɛ nɛ a ba a he si ngɔ ha nikɔtɔmahi kɛ nɔ yeli ɔmɛ, a bu mɛ tue, a dla a he kɛ ha ni tsumi kpakpa tsuaa ni tsumi kpakpa,"
3,"We used to be stupid, disobedient, and foolish, as well as slaves of all sorts of desires and pleasures. We were evil and jealous. Everyone hated us, and we hated everyone.","Ejakaa sa a wɔ hu wa li nɔ́ ko, tue gboli, blɔ dali, nihi nɛ sɔmɔɔ akɔnɔ ni kɛ helo se di ni slɔɔtohi fuu, nɛ wa baa wa je mi ngɛ ni yayahi kɛ he tsɛmi mi, wa he ngɛ tai, nɛ wa nyɛɛ wa he."
4,God our Savior showed us how good and kind he is.,"Se benɛ Mawu nɛ ji yi wami helɔ ɔ mi mi jɔmi kɛ e nimli a he dɔmi ɔ je kpo ɔ,"
5,"He saved us because of his mercy, and not because of any good things we have done. God washed us by the power of the Holy Spirit. He gave us new birth and a fresh beginning.","lɔ ɔ lɛɛ pi dami ni tsumihi nɛ wa tsu nya, se mohu lɛ nitsɛ e mɔbɔ nami nya, kɛ gu ehe fɔmi, he dumi kɛ Mumi Klɔuklɔu ɔ ehe peemi ɔ nɔ he wa yiwami,"
6,God sent Jesus Christ our Savior to give us his Spirit.,"nɔ nɛ gu Yesu Kristo wa yi wami helɔ ɔ nɔ plɛ pue wa nɔ babauu ɔ,"
7,Jesus treated us much better than we deserve. He made us acceptable to God and gave us the hope of eternal life.,"konɛ bɔ nɛ a wo wɔ nguɔ ngɛ lɛ nɔuu e dloomi nya a, a ha waa pee neneene wami ɔ yeli ngɛ hɛ kɛ nɔ fɔmi ɔ nya."
8,"This message is certainly true. These teachings are useful and helpful for everyone. I want you to insist that the people follow them, so that all who have faith in God will be sure to do good deeds.","Anɔkuale munyu ji nɛ ɔ nɛ. Kikɛmɛ a ni nɛ ɔmɛ a nɔ mi i ngɛ hlae kaa o ma, konɛ ninɛmɛ nɛ a he Mawu nɔ ye ɔ, a bɔ nitsumi kpakpahi a he mɔde. Enɛ ɔmɛ ji nihi nɛ ngɛ fɛu nɛ hi ha nimli."
9,But don't have anything to do with stupid arguments about ancestors. And stay away from disagreements and quarrels about the Law of Moses. Such arguments are useless and senseless.,"Se kuasiahi a nɔ jemi kɛ weku sisi tsɔɔmi kɛ pɛ kɛ mlaa he kunɔ nɔmi ɔ, sã o he kɛ je he, ejakaa a he be senami nɛ a pi nɔ́ ko."
10,Warn troublemakers once or twice. Then don't have anything else to do with them.,"Nɔ ko nɛ kɛ mi gbami baa a, ke o bɔ lɛ kɔkɔ si kake kɛ si enyɔ ɔ, kua lɛ;"
11,"You know their minds are twisted, and their own sins show how guilty they are. Personal Instructions and Greetings","ejakaa o le kaa nɔ ko nɛ ngɛ ja a e je e glɔ nɔ, nɛ e he yayami ɔ buu lɛ fɔ. Nyagbe nitsɔɔmi"
12,"I plan to send Artemas or Tychicus to you. After he arrives, please try your best to meet me at Nicopolis. I have decided to spend the winter there.","Ke i tsɔ Artema loo Tihiko kɛ ba o ngɔ ɔ, bɔɔ mɔde nɛ o ba ye ngɔ ngɛ Nikopoli, ejakaa lejɛ ɔ i to kaa ma ya ye fiɛ be ɔ ngɛ."
13,"When Zenas the lawyer and Apollos get ready to leave, help them as much as you can, so they won't have need of anything.","Bɔɔ mɔɔde nɛ o wo Zena, mlaa tsɔɔlɔ ɔ kɛ Apolo blɔ saminya nɛ nɔ́ ko nɔ́ ko he ko hia mɛ."
15,Greetings to you from everyone here. Greet all of our friends who share in our faith. I pray that the Lord will be kind to all of you!,Ninɛmɛ nɛ kɛ mi ngɛ ɔ kulaa ke a biɔ mo. Wa biɔ ninɛmɛ nɛ suɔ wɔ ngɛ hemi kɛ yemi mi ɔ. Mawu dloomi ɔ kɛ nyɛ tsuo nɛ hi si! Amen.
1,"From Paul, who is in jail for serving Christ Jesus, and from Timothy, who is like a brother because of our faith. Philemon, you work with us and are very dear to us. This letter is to you","Paulo nɛ ji Kristo Yesu opa mi no ɔ, kɛ wa nyɛmi Timoteo ngma ya ha Filemon, wa suɔlɔ kɛ wa huɛ ni tsulɔ ɔ, kɛ asafo nɛ kpee ngɛ o we ɔ tsuo"
2,"and to the church that meets in your home. It is also to our dear friend Apphia and to Archippus, who serves the Lord as we do.","kɛ wa nyɛmi yo Apia, kɛ Arkipo nɛ ji wa huɛ ta bu lɔ ɔ."
3,I pray that God our Father and our Lord Jesus Christ will be kind to you and will bless you with peace! Philemon's Love and Faith,Dloomi kɛ hejɔmi nɛ je wa Tsɛ Mawu ɔ kɛ Mawetsɛ Yesu Kristo ɔ dɛ mi ɔ ha nyɛ! Filemon suɔmi kɛ hemi kɛ yemi
4,"Philemon, each time I mention you in my prayers, I thank God.","I naa ye Mawu ɔ si daa, nɛ i woɔ o ta ngɛ ye pɛɛ kpamihi a mi,"
5,I hear about your faith in our Lord Jesus and about your love for all God's people.,akɛnɛ i nuɔ o suɔmi kɛ hemi kɛ yemi nɛ o hɛɛ ngɛ Mawetsɛ Yesu kɛ ni klɔuklɔu ɔmɛ tsuo a he ɔ;
6,"As you share your faith with others, I pray they may come to know all the blessings Christ has given us.",nɛ i kpaa pɛɛ kaa kikɛmɛ a huɛ bɔmi nɛ je hemi kɛ yemi mi ɔ nɛ ha mo sisi numi ngɛ ni tsumi kpakpa tsuaa ni tsumi kpakpa nɛ wa nyɛɔ tsuɔ ha Kristo Yesu ɔ mi.
7,"My friend, your love has made me happy and has greatly encouraged me. It has also cheered the hearts of God's people. Paul Speaks to Philemon about Onesimus","Ejakaa i na bua jɔmi babauu kɛ tsui ngɛ o suɔmi ɔ he, mami, akɛnɛ o ha ni klɔuklɔu ɔmɛ a tsui nɔ a mi ɔ. Pɛɛkpami ha Onesimo"
9,"But I would rather ask you to do it simply because of love. Yes, as someone in jail for Christ,","kɛ̃ ɔ, suɔmi he ɔ, pɛɛ mohu i ngɛ mo kpae. Hyɛ imi nɔmoyo Paulo bɔ nɛ i ngɛ nɛ ɔ, nɛ jehanɛ hu i ji Yesu Kristo pa mi no nɛ ɔ;"
10,I beg you to help Onesimus! He is like a son to me because I led him to Christ here in jail.,"i kpa mo pɛɛ ngɛ yebi Onesimo nɛ i fɔ ngɛ ye tsu mi womi ɔ mi ɔ he,"
11,"Before this, he was useless to you, but now he is useful both to you and to me.","nɔ nɛ sa a e he be se nami ko ha mo, se jeha nɛ ɔ e he ngɛ se nami saminya ha i kɛ mo tsuo ɔ."
13,"I would like to keep him here with me, where he could take your place in helping me while I am here in prison for preaching the good news.",I ko suɔ kaa e kɛ mi nɛ hi si konɛ e sɔmɔ mi ngɛ o nane mi ngɛ sane kpakpa a fiɛmi mi.
14,"But I won't do anything unless you agree to it first. I want your act of kindness to come from your heart, and not be something you feel forced to do.","Se i sume kaa ma je o se kɛ pee nɔ́ ko, benɛ pee nɛ nɔ́ kpakpa nɛ o maa pee ɔ e ko ba pee nɔ nyɛmi nya ni, se mohu tsui mi jɔmi nya ni."
15,"Perhaps Onesimus was taken from you for a little while so you could have him back for good,","Ejakaa eko ɔ enɛ ɔ he nɛ nyɛ kpɛti gba bɔɔ ɔ nɛ, konɛ jehanɛ e hi o ngɔ kulaa,"
16,"but not as a slave. Onesimus is much more than a slave. To me he is a dear friend, but to you he is even more, both as a person and as a follower of the Lord.","pi kaa sɔmɔlɔ hu, se mohu nɔ nɛ pe sɔmɔlɔ tete, nɔ nɛ ji suɔmi nyɛmi, nɛ i fiɛ we e he, nɛ mo mohu e ji o nɔ kulaa ngɛ he lo kɛ Nyɔmtsɛ ɔ blɔfami ɔ."
17,"If you consider me a friend because of Christ, then welcome Onesimus as you would welcome me.","Lɔ ɔ he ɔ jehanɛ ke o buu mi kaa o nyɛmi ɔ, he lɛ kaa o ma he imi nitsɛ."
18,"If he has cheated you or owes you anything, charge it to my account.","Ke e ye mo sane yaya ko aloo ke e hɛɛ mo hiɔ ko ɔ, buu jamɛ a akɔtaa a ba ha mi."
19,"With my own hand I write: I, PAUL, WILL PAY YOU BACK. But don't forget you owe me your life.","Imi Paulo nitsɛ, i ngɛ enɛ ɔ ngmae kɛ ye nine kaa, ma wo mo hiɔ"
20,"My dear friend and follower of Christ our Lord, please cheer me up by doing this for me.","Ee, mami, ha ma na o he se ngɛ Nyɔmtsɛ ɔ mi; ha ye tsui nɛ nɔ ye mi ngɛ Kristo mi."
22,"Please get a room ready for me. I hope your prayers will be answered, and I can visit you.","Jehanɛ dla he ko ngɔ to mi, ejakaa ye hɛ ngɛ nɔ kaa nyɛ pɛɛ kpami ɔmɛ a he ɔ, a maa ngmɛɛ ye he ha nyɛ ekohu. Nyagbe sɛyemi"
23,"Epaphras is also here in jail for being a follower of Christ Jesus. He sends his greetings,","Epafra, nɛ ji ye huɛ pa mi no ngɛ Kristo Yesu mi ɔ ke e biɔ mo,"
24,"and so do Mark, Aristarchus, Demas, and Luke, who work together with me.","kɛ Marko hulɔ kɛ Aristarko kɛ Dema kɛ Luka, nihi nɛ ji ye huɛmɛ ni tsuli."
25,I pray that the Lord Jesus Christ will be kind to you!,Wa Nyɔmtsɛ Yesu Kristo dloomi ɔ kɛ nyɛ mumi ɔ nɛ hi si! Amen.
1,Long ago in many ways and at many times God's prophets spoke his message to our ancestors.,"Blema be ɔmɛ a mi ɔ, Mawu kɛ wa tsɛmɛ ɔmɛ tu munyu kɛ gu gbali ɔmɛ a nɔ, ngɛ blɔ slɔɔtohi a nɔ,"
2,"But now at last, God sent his Son to bring his message to us. God created the universe by his Son, and everything will someday belong to the Son.","se ngɛ nyagbe ligbi nɛ ɔmɛ a mi ɔ, e Bi ɔ nya e kɛ wɔ tu munyu ngɛ, nɔ nɛ e ngɔ lɛ ngɔ pee nihi kulaa yelɔ ɔ, nɔ nɛ nɔ hu nɛ e gu kɛ bɔ je ɔ kɛ e mi ni ɔmɛ;"
3,"God's Son has all the brightness of God's own glory and is like him in every way. By his own mighty word, he holds the universe together. After the Son had washed away our sins, he sat down at the right side of the glorious God in heaven.","nɔ hu nɛ ji e hɛ mi nyami ɔ kpɛmi ɔ su ɔ henɔ, nɛ e kɛ lɛ nitsɛ e he wami munyu ɔ hɛɔ nihi kulaa a, benɛ e tsukɔ wa he kɛ je wa he yayami ɔmɛ a mi ɔ, e ho ya hi si ngɛ hɛ mi nyamitsɛ agbo ɔ hiɛ ɔ nɔ ngɛ hiɔwe. Bi ɔ kle pe hiɔwe bɔfo ɔmɛ"
4,"He had become much greater than the angels, and the name he was given is far greater than any of theirs. God's Son Is Greater than Angels",Enɛ ɔ he ɔ Bi ɔ kle pe hiɔwe bɔfo ɔmɛ akɛnɛ biɛ nɛ Mawu ha lɛ ɔ kle pe a nɔ ɔ.
5,"God has never said to any of the angels, “You are my Son, because today I have become your Father!” Neither has God said to any of them, “I will be his Father, and he will be my Son!”","Ejakaa te bɔfo nɛ Mawu de lɛ hyɛ ke: “Ye bi ji mo, Mwɔnɛ i fɔ mo?” Loo, “Ma pee e tsɛ, Nɛ lɛ hu e maa pe ye bi?” ɔ nɛɛ?"
6,"When God brings his first-born Son into the world, he commands all of his angels to worship him.","Nɛ benɛ e kɛ e bi Tete ɔ ma je ɔ mi ɔ, e kpale de ke: “Ha Mawu bɔfo ɔmɛ kulaa nɛ a ja lɛ.”"
7,"And when God speaks about the angels, he says, “I change my angels into wind and my servants into flaming fire.”","Nɛ hiɔwe bɔfo ɔmɛ ɔ, e de ngɛ a he ke: “Nɔ nɛ plɛɛ e bɔfo ɔmɛ ngɔ peɔ kɔɔhiɔhi, Nɛ e sɔmɔli ɔmɛ hu e peɔ mɛ la lilɛhi” ɔ."
8,"But God says about his Son, “You are God, and you will rule as King forever! Your royal power brings about justice.","Se Bi ɔ lɛɛ e de ngɛ e he ke: “Oo Mawu, o matsɛ sɛ ɔ maa si kɛ yaa neneene kɛ neneene Nɛ o matsɛ yemi tso ɔ, dami matsɛ yemi tso ʼi,"
9,"You loved justice and hated evil, and so I, your God, have chosen you. I appointed you and made you happier than any of your friends.”","O suɔ nɔ́ nɛ da, o nyɛɛ nɔ́ yaya peemi Lɔ ɔ he ɔ Mawu nɛ ji o Mawu ɔ Kɛ bua jɔmi nu ɔ pɔ mo pe o nyɛmimɛ ɔmɛ.”"
10,"The Scriptures also say, “In the beginning, Lord, you were the one who laid the foundation of the earth and created the heavens.","Kɛ jehanɛ: “Nyɔmtsɛ, sisije ɔ, Mo lɛ o to zugba a sisi, Nɛ hiɔwe ɔ, o nine nya ni tsumi ʼi."
11,"They will all disappear and wear out like clothes, but you will last forever.","Mɛɛ lɛɛ a hɛ mi ma kpata, se moo lɛɛ, o ngɛ daa, nɛ mɛ tsuo a maa bwɔ kaa tade;"
12,"You will roll them up like a robe and change them like a garment. But you are always the same, and you will live forever.”","Nɛ o ma koklo mɛ kaa bo, nɛ a ma tsake; Se moo lɛɛ o ngɛ bɔ nɛ o ngɛ ɔ nɔuu, nɛ o jeha amɛ tɛ̃.”"
13,"God never said to any of the angels, “Sit at my right side until I make your enemies into a footstool for you!”",Se hiɔwe bɔfo ɔmɛ a ti mɛnɔ po nɛ e de ngɛ e he hyɛ ke: “Hii ye hiɛ ɔ nɔ Kɛ yaa su be nɛ ma ngɔ O he nyɛli ɔmɛ ngɔ pee o nane si sɛ?” ɔ nɛɛ?
14,Angels are merely spirits sent to serve people who are going to be saved.,"Anɛ mɛ kulaa a, pi mumihi nɛ sɔmɔɔ ji mɛ, nɛ nihi nɛ ma na yi wami hemi ɔ a sɔmɔmi he je nɛ a tsɔ mɛ?"
1,"We must give our full attention to what we were told, so we won't drift away.",Lɔ ɔ he ɔ e sa kaa waa pɛtɛ nihi nɛ wa nu ɔmɛ a he wawɛɛ konɛ wa ko tsɔ kɛ je he.
2,"The message spoken by angels proved to be true, and all who disobeyed or rejected it were punished as they deserved.","Ejakaa ke munyu nɛ a tu ngɛ hiɔwe bɔfohi a nya a maa si kpɛii, nɛ a wo nɔ tɔmi tsuaa nɔ tɔmi kɛ tuegbenɔ tsuaa tuegbenɔ he hiɔ bɔ nɛ sa a,"
3,"So if we refuse this great way of being saved, how can we hope to escape? The Lord himself was the first to tell about it, and people who heard the message proved to us that it was true.","kɛ wa maa pee kɛ tu nya fo kɛɛ, ke wa bui kikɛmɛ a yi wami hemi kpetekpleenyɛ nɛ ɔ? Nyɔmtsɛ ɔ nitsɛ ji nɔ nɛ tu he munyu kekle, nɛ ninɛmɛ nɛ nu ɔ hu ma nɔ mi ha wɔ,"
4,God himself showed that his message was true by working all kinds of powerful miracles and wonders. He also gave his Holy Spirit to anyone he chose to. The One Who Leads Us To Be Saved,"nɛ Mawu nitsɛ hu kɛ okadihi kɛ nyakpɛ nihi kɛ hewami nihi slɔɔtohi kɛ Mumi Klɔuklɔu hami ɔ ngɛ he odase yee kɛ ngɛ nɔ sie, ngɛ lɛ nitsɛ e suɔmi nya. Yi wami hemi mi hɛminyɛɛlɔ"
5,We know that God did not put the future world under the power of angels.,Ejakaa pi hiɔwe bɔfohi a sisi nɛ e kɛ je nɛ maa ba nɛ wa ngɛ he munyu tue ɔ wo.
6,"Somewhere in the Scriptures someone says to God, “What makes you care about us humans? Why are you concerned for weaklings such as we?",Nɔ ko ye he odase faii ngɛ he ko ke: “Mɛnɔ ji nɔmlɔ adesa nɛ o kaii lɛ? Loo nɔmlɔ bi hu nɛ o hɛ ngɛ e he nɔ?
7,You made us lower than the angels for a while. Yet you have crowned us with glory and honor.,Piɛ bɔɔ kɛkɛ nɛ o ha e kɛ hiɔwe bɔfohi nɛ sɔ; O kɛ hɛ mi nyami kɛ bu fi lɛ jlasi.”
8,And you have put everything under our power!” God has put everything under our power and has not left anything out of our power. But we still don't see it all under our control.,"O ngɔ nihi kulaa ngɔ woʼe nane si. Ejakaa ke e kɛ nihi kulaa wo e nane si ɔ, e piɛ́ nɔ́ ko nɔ́ ko nɛ a kɛ wui e sisi. Jehanɛ wa na we nɛ waa na kaa a kɛ nihi tsuo wo e sisi."
9,"What we do see is Jesus, who for a little while was made lower than the angels. Because of God's gift of undeserved grace, Jesus died for everyone. And now that Jesus has suffered and died, he is crowned with glory and honor!","Se nɔ nɛ a ha nɛ piɛ bɔɔ nɛ e kɛ hiɔwe bɔfo ɔmɛ nɛ sɔ ɔ, wa na kaa Yesu ʼi, nɔ nɛ gbenɔ mi amanehlu ɔ he nɛ a kɛ hɛ mi nyami kɛ bu fi lɛ jlasi ɔ, benɛ pee nɛ Mawu dloomi nya a e sa e nya gbenɔ ha nɔ tsuaa nɔ."
10,"Everything belongs to God, and all things were created by his power. So God did the right thing when he made Jesus perfect by suffering, as Jesus led many of God's children to be saved and to share in his glory.","Ejakaa e sa lɛ, nɔ nɛ he nɛ nihi kulaa ngɛ kɛ nɔ nɛ nɔ nɛ a gu nɛ nihi kulaa ngɛ ɔ, nɔ nɛ ngɔɔ bimɛ babauu kɛ baa hɛ mi nyami mi ɔ, kaa e ha a yi wami hemi tatsɛ nɔkɔtɔma a nɛ gu amanehluhi a mi nɛ e hi kɛ pi si."
11,Jesus and the people he makes holy all belong to the same family. This is why he isn't ashamed to call them his brothers and sisters.,"Ejakaa nɔ nɛ tsukɔɔ nihi a he kɛ ninɛmɛ nɛ a tsukɔɔ a he ɔ kulaa je nɔ kake mi, lɔɔ he je nɛ zo pee we lɛ kaa e ma tsɛ mɛ nyɛmimɛ ɔ nɛ."
12,"He even said to God, “I will tell them your name and sing your praises when they come together to worship.”",Nɛ eke: “Ma wo o biɛ ɔ tã ngɔ tsɔɔ ye nyɛmimɛ ɔmɛ; Asafo kpɛti hu ma la kɛ je o yi ngɛ.”
13,"He also said, “I will trust God.” Then he said, “Here I am with the children God has given me.”",Kɛ jehanɛ hu: “Ma ngɔ ye hɛ ngɔ fɔ e nɔ.” Kɛ jehanɛ: “Oʼɛ mi kɛ bimɛ nɛ Mawu ngɔ ha mi ɔ.”
14,"We are people of flesh and blood. This is why Jesus became one of us. He died to destroy the devil, who had power over death.","Lɔ ɔ he ɔ akɛnɛ bimɛ ɔmɛ hɛɛ he lo kɛ muɔ he je ɔ, lɛ hu e ngɔ kɔlɔ ɔ nɔuu eko kaa mɛ, konɛ e gu gbenɔ nɔ kɛ kpata nɔ nɛ ngɛ gbenɔ nɔ he wami nɛ ji abosiami ɔ hɛ mi,"
15,But he also died to rescue all of us who live each day in fear of dying.,nɛ e kpɔ nihi nɛ gbenɔ gbeye yemi he ɔ a plɛ pee nyɔguɛhi ngɛ a wami be kulaa mi ɔ.
16,"Jesus clearly did not come to help angels, but he did come to help Abraham's descendants.","Ejakaa e fɔɔ si faii kaa, tsa pi hiɔwe bɔfohi nɛ e yeɔ buaa, se mohu Abraham nina e yeɔ buaa."
17,"He had to be one of us, so he could serve God as our merciful and faithful high priest and sacrifice himself for the forgiveness of our sins.","Lɔ ɔ he ɔ nihi kulaa blɔfami ɔ, e sa kaa e hi kaa e nyɛmimɛ ɔmɛ, konɛ e plɛ mɔbɔ nalɔ kɛ anɔkuale osɔfo nɔkɔtɔma ngɛ Mawu hɛ mi, konɛ e kpa ma a yi musu."
18,"And now that Jesus has suffered and was tempted, he can help anyone else who is tempted.","Ejakaa akɛnɛ lɛ nitsɛ ɔ e na amanehlu nɛ a ka lɛ he je ɔ, e nyɛɔ e yeɔ buaa ninɛmɛ nɛ a kaa mɛ ɔ."
1,"My friends, God has chosen you to be his holy people. So think about Jesus, the one we call our apostle and high priest!","Enɛ ɔ he ɔ, mamimɛ, nyɛɛ tɛ̃tɛ̃ nyɛ hɛ mi, nyɛ ni klɔuklɔuhi nɛ na hiɔwe tsemi ɔ eko, nɛ nyɛɛ hyɛ Yesu wa hemi kɛ yemi jajemi ɔ he bɔfo kɛ osɔfo nɔkɔtɔma a;"
2,"Jesus was faithful to God, who appointed him, just as Moses was faithful in serving all God's people.","nɔ nɛ yeɔ nɔ nɛ hla lɛ ɔ anɔkuale, kaa bɔ nɛ Mose hu ye Mawu we ɔ kulaa nɔ anɔkuale ɔ."
3,"But Jesus deserves more honor than Moses, just as the builder of a house deserves more honor than the house.","Kaa bɔ nɛ nɔ nɛ bɔɔ we ko ɔ bu hiɛ pe we ɔ nɔ́ ɔ, ja nɔuu Yesu hu hɛ mi ngɛ nyami pe Mose."
4,"Of course, every house is built by someone, and God is really the one who built everything.","We tsuaa we ɔ nɔ ko kɛ̃ lɛ bɔɔ, se nɔ nɛ bɔɔ nɔ́ tsuaa nɔ́ ji Mawu."
5,Moses was a faithful servant and told God's people what would be said in the future.,"Mose ye anɔkuale ngɛ Mawu we mluku ɔ kulaa nɔ kaa sɔmɔlɔ, konɛ e ye nihi nɛ a ma de ɔmɛ a he odase;"
6,"But Christ is the Son in charge of God's people. And we are those people, if we keep on being brave and don't lose hope. A Rest for God's People","se Kristo ɔ e ye anɔkuale kaa bi ngɛ Mawu we ɔ nɔ; lɛ e we ji wɔ, ke wa hɛɛ hɛ kɛ nɔ fɔmi kã kɛ fiami ɔ mi kpɛii kɛ ya su nyagbe ɔ. Hejɔɔmi ha Mawu webi"
7,"It is just as the Holy Spirit says, “If you hear God's voice today,","Lɔ ɔ he ɔ kaa bɔ nɛ Mumi Klɔuklɔu ɔ de ɔ: “Mwɔnɛ, ke nyɛ nu e gbi ɔ,"
8,don't be stubborn! Don't rebel like those people who were tested in the desert. *,"Nyɛ ko wlua nyɛ tsui, Kaa bɔ nɛ a pee ngɛ mi mi la womi ɔ mi, Ngɛ nyatsɔmi ligbi ɔ nɔ ngɛ nga a nɔ ɔ,"
9,For forty years your ancestors tested God and saw the things he did.,"He nɛ nyɛ tsɛmɛ ɔmɛ tsɔ ye nya nɛ a ka mi, Nɛ a na ye ni tsumi ɔmɛ ngɛ, jeha nyingmi eywiɛ sɔuu ɔ."
10,"“Then God got tired of them and said, ‘You people never show good sense, and you don't understand what I want you to do.’","Lɔ ɔ he ɔ ye mi mi fu jamɛ a yi nɔ bi ɔmɛ Nɛ i ke: ‘Daa nɛ ɔ a tlaa blɔ ngɛ a juɛmi mi, Nɛ a li ye blɔ ɔmɛ.’"
11,"God became angry and told the people, ‘You will never enter my place of rest!’ ”",Lɔ ɔ ha ye mi mi fu nɛ i ka kita Ke: ‘Ke a sɛ ye he jɔɔmi ɔ mi fii!’ ”
12,"My friends, watch out! Don't let evil thoughts or doubts make any of you turn from the living God.","Nyɛɛ hyɛ nɛ hi, mamimɛ, konɛ nyɛ ti nɔ ko ko hi tsui nɛ he we yi nɛ e kpale kɛ je Mawu hɛ kalɔ ɔ he;"
13,"You must encourage one another each day. And you must keep on while there is still a time that can be called “today.” If you don't, then sin may fool some of you and make you stubborn.","se mohu nyɛɛ tu munyu ngɔ tsɔɔ nyɛ he ligbi tsuaa ligbi nɛ a tsɛɛ lɛ “mwɔnɛ” ɔ, konɛ yayami ko sisi nyɛ nɛ nyɛ wlua nyɛ tsui."
14,We were sure about Christ when we first became his people. So let's hold tightly to our faith until the end.,Ejakaa Kristo he piɛli ji wɔ ke wa hɛɛ wa he nɛ waa kɛ fɔɔ e nɔ kɛ je sisije ɔ mi kpɛii kɛ ya su nyagbe ɔ.
15,"The Scriptures say, “If you hear his voice today, don't be stubborn like those who rebelled.”","Ngmami ɔ de ke: “Mwɔnɛ ke nyɛ nu e gbi ɔ, Nyɛ ko wlua nyɛ tsui Kaa bɔ nɛ nyɛ pee Benɛ nyɛ tsɔ ye hɛ mi atua a.”"
16,Who were those people that heard God's voice and rebelled? Weren't they the same ones that came out of Egypt with Moses?,Nihi nɛ nu ɔ a ti mɛnɔmɛ lɛ a wo e mi mi la a? Anɛ pi ninɛmɛ nɛ kɛ Mose je Mizraim ɔ tsuo ʼi?
18,And who did God say would never enter his place of rest? Weren't they the ones that disobeyed him?,Nɛ mɛnɔmɛ a nɔ e kã kita ngɔ fɔ kaa a be e he jɔɔmi ɔ mi sɛe ɔ? Anɛ pi tuegboli ɔmɛ lo?
19,We see that those people did not enter the place of rest because they did not have faith.,Nɛ wa naa kaa hemi nɛ a he we yi ɔ he nɛ a nyɛ we mi nɛ a sɛ ɔ nɛ.
1,"The promise to enter the place of rest is still good, and we must take care that none of you miss out.","Nɛ Mawu si e he jɔɔmi ɔ mi sɛmi he si womi ngɔ ha wɔ nɛ ɔ, nyɛ ha waa hyɛ nɛ hi konɛ alinɔ e ko ba mi kaa e fɔ wa ti nɔ ko."
2,"We have heard the message, just as they did. But they failed to believe what they heard, and the message did not do them any good.","Ejakaa wɔ hu a fiɛ Sane kpakpa a ngɔ ha wɔ, kaa bɔ nɛ a fiɛ tsɔɔ mɛ ɔ nɔuu; se kɛ̃ ɔ munyu nɛ a nu ɔ he ya bɛ́ se nami ha mɛ, ejakaa ninɛmɛ nɛ nu ɔ kɛ hemi kɛ yemi pɛtɛ we he."
3,"Only people who have faith will enter the place of rest. It is just as the Scriptures say, “God became angry and told the people, ‘You will never enter my place of rest!’ ” God said this, even though everything has been ready from the time of creation.","Ejakaa wɔ ninɛmɛ nɛ wa he ye ɔ wa ngɛ jamɛ a he jɔɔmi ɔ mi sɛe, kaa bɔ nɛ e de ɔ ke: “Lɔ ɔ ha i kɛ mi mi fumi ka kita ke: ‘Ke a sɛ ye he jɔɔmi ɔ mi fii!’ ” pohu a gbe Mawu ni tsumi ɔmɛ a nya kɛ je je mi sisije lokoo."
4,"In fact, somewhere the Scriptures say that by the seventh day, God had finished his work, and so he rested.",Ejakaa bɔ nɛ e de ngɛ he ko ngɛ ligbi nɛ ji ligbi kpaago ɔ he ji nɛ ɔ nɛ: “Nɛ Mawu jɔɔ e he ngɛ ligbi nɛ ji ligbi kpaago ɔ nɔ ngɛ e ni tsumi ɔmɛ kulaa mi;”
5,"We also read that he later said, “You people will never enter my place of rest!”",nɛ hiɛ ɔ nɛ ɔ e kpale de ke: “Ke a sɛ ye he jɔɔmi ɔ mi fii!”
6,"This means that the promise to enter is still good, because those who first heard about it disobeyed and did not enter.","Lɔ ɔ he ɔ akɛnɛ e fɔɔ si kaa ni komɛ maa sɛ mi, nɛ ninɛmɛ nɛ a fiɛ Sane kpakpa a ngɔ tsɔɔ kekle ɔ sɛ we mi ngɛ hemi nɛ a he we yi ɔ he je ɔ,"
7,"Much later God told David to make the promise again, just as I have already said, “If you hear his voice today, don't be stubborn!”","Mawu kpale to ligbi kpa ko ekohu, nɛ e de ngɛ David nya, ngɛ be babauu nɛ ɔ se ke, Mwɔnɛ, kaa bɔ nɛ la de sa a, “Mwɔnɛ ke nyɛ nu e gbi ɔ, Nyɛ ko wlua nyɛ tsui.’ ”"
8,"If Joshua had really given the people rest, there would not be any need for God to talk about another day of rest.","Ejakaa kaa Yosua na ha mɛ he jɔɔmi jinɛ, pee se ɔ Mawu ko tu we ligbi kpa ko he munyu hu."
9,"But God has promised us a Sabbath when we will rest, even though it has not yet come.",Lɔ ɔ he ɔ he jɔɔmi ligbi yemi ko fɔɔ si kɛ ha Mawu ma a.
11,"We should do our best to enter the place of rest, so none of us will disobey and miss going there, as they did.","Lɔɔ he ɔ nyɛ ha waa bɔ mɔde, konɛ waa sɛ jamɛ a he jɔɔmi ɔ mi, nɛ nɔ ko ko nyɛɛ jamɛ a tue gbomi blɔ ɔ nɔ nɛ e laa."
