verse_number,english_verse,translation_verse
56,“Then find out!” Saul told him.,"Na'ab la da lɛbis ye, “Mɔɔm baŋ dasaŋ la an sɔ' biig.”"
58,"and Saul asked, “Who are you?” “I am David the son of Jesse, a loyal Israelite from Bethlehem.”","Ka Saul da bu'os o ye, “Dasaŋa, fʋ aan anɔ'ɔn biiga?” Ka David lɛbis ye, “Mam anɛ fʋ sankpan'as Jese onɛ yi Betilehem la biig.”"
2,"From that time on, Saul kept David in his service and would not let David go back to his own family.","Lin da yi daakan la, Saul da kɛ ka David kpɛlim o san'an ka pʋ lɛn kul o saam yin ya'asɛ."
3,Jonathan liked David so much that they promised to always be loyal friends.,Jonatan da naal nɔɔr nɛ David bɔzugɔ o da nɔŋ o nɛ wʋʋ o mɛŋ nɛ.
4,"Jonathan took off the robe that he was wearing and gave it to David. He also gave him his military clothes, his sword, his bow and arrows, and his belt.","Jonatan da yɛɛg o dansik linɛ ka o yɛ la tis David, nɛ o pʋʋgin fubil hali nɛ o sʋ'ʋg nɛ tiraug nɛ sɛnbidiŋ."
5,"David was a success in everything that Saul sent him to do, and Saul made him a high officer in his army. That pleased everyone, including Saul's other officers. Saul Becomes David's Enemy","Tʋʋm kanɛ wʋsa ka Saul da ɛɛn tis David ye o tʋm, o da tʋmmi li nɛ sʋ'ʋŋa hali, linzug da kɛ ka Saul nɔk o diis o soogianam la kpɛɛm yinne. Ka li malis nidib la wʋsa, nɛ Saul mɛŋ kpɛɛmnam la gba."
6,"David had killed Goliath, the battle was over, and the Israelite army set out for home. As the army went along, women came out of each Israelite town to welcome King Saul. They were celebrating by singing songs and dancing to the music of tambourines and harps.","David n da kʋ Filistia dau la naae ka nidib la lɛbid yin la, pu'ab da yi Israel tɛɛns la wʋsa ni la'as ye ba tʋ'ʋs Na'ab Saul ka yʋ'ʋm yʋʋma ka wa'ad nɛ sumalisim nɛ siyada nɛ wiis."
7,They sang: Saul has killed a thousand enemies; David has killed ten thousand!,"Ban da wa'ad la ba da yʋ'ʋm nɛ yɛt ye, “Saul kʋ nɛ tusir ka David on kʋ tusa piiga”"
8,"This song made Saul very angry, and he thought, “They are saying that David has killed ten times more enemies than I ever did. Next they will want to make him king.”","Saul sʋnf da san'amnɛ hali, ban da yʋ'ʋmmi pɛndigid la ka li daam Saul. Ka o yʋ'ʋn tɛn'ɛsid o sʋʋnrin ye, “Gɔsim ban dʋ'ʋsid David yʋ'ʋr ye o kʋ tusa piiga! Amaa mam kʋ nɛ tusir ma'aa. Bɔɔ yʋ'ʋn kpɛlim, li ka' on na di'e m na'am sʋ'ʋlim laa?”"
10,"The next day the Lord let an evil spirit take control of Saul, and he began acting like a crazy man inside his house. David came to play the harp for Saul as usual, but this time Saul had a spear in his hand.","Bɛogʋ da nie la sibɛ'ɛd da yi Wina'am san'an na nɛ paŋi kpɛn' Saul. O da bɛnɛ o yinne tansid ka wa'ad wʋʋ nɔdi'es nɛ, ka David zin' nwɛ'ɛd kɔn la nwɛnɛ on ɛɛnti pʋn nwɛ'ɛd si'em la. Saul mɛ da zanl kpanni o nu'ugin."
11,"Saul thought, “I'll pin David to the wall.” He threw the spear at David twice, but David dodged and got away both times.","Ka tɔn nɛ paŋ, ka tɛn'ɛsid ye, “M na vʋdig David n tabil dɔkpin.” Amaa David da nyaŋi li'iŋ nɔɔra ayi'."
12,"Saul was afraid of David, because the Lord was helping David and was no longer helping him.","Saul da zɔt David nɛ, bɔzugɔ Zugsɔb la da bɛ David san'an ka lɛɛ bas Saul."
14,"The Lord helped David, and he and his soldiers always won their battles.",On da tʋm tʋʋm si'a wʋsa nyaŋir da bɛnɛ bɔzugɔ Zugsɔb la da bɛɛ o san'an.
16,"But everyone else in Judah and Israel was loyal to David, because he led the army in battle.",Amaa Israel nɛ Juda dim wʋsa da nɔŋ o nɛ hali bɔzugɔ onɛ gati ba tuon ka ba maan si'el wʋsa.
17,"One day, Saul told David, “If you'll be brave and fight the Lord's battles for me, I'll let you marry my oldest daughter Merab.” But Saul was really thinking, “I don't want to kill David myself, so I'll let the Philistines do it for me.”","Saul da yɛl David ye, “M bipuŋ kpɛɛm Merab nwana, m na nɔk o tisif ka fʋ di. Mɔɔm tʋm tis mam nɛ sʋnkpi'euŋ. Ka zab Zugsɔb la zaba la.” Saul da tɛn'ɛs nɛ ye, “M kʋ nɔki m nu'ugʋ si'is oo. M na kɛ ka Filistia dim la lɛɛ niŋ ala.”"
18,"David answered, “How could I possibly marry your daughter? I'm not very important, and neither is my family.”","Amaa David lɛbisi yɛl Saul ye, “Ka mam aan anɔ'ɔnɛ? M yidim nɛ m saam dɔɔg nidib la wʋsa mɛ aan anɔ'ɔnam ka man ti nar ye m an na'ab diema?”"
19,"But when the time came for David to marry Saul's daughter Merab, Saul told her to marry Adriel from the town of Meholah.","Alazug saŋaa da paae ye ba zaŋ Saul bipuŋ Merab n tis David la, ba da zaŋ o tis Adriel onɛ yi Mehola la."
20,"Saul had another daughter. Her name was Michal, and Saul found out that she was in love with David. This made Saul happy,","Amaa Saul bipuŋ Mikal ya'am da kpɛn' nɛ David, ka ban da yɛl Saul la, o sʋnf da ma'ae nɛ hali,"
21,"and he thought, “I'll tell David he can marry Michal, but I'll set it up so that the Philistines will kill him.” He told David, “I'm going to give you a second chance to marry one of my daughters.”","ka o tɛn'ɛs o sʋʋnrin ye, “M na nɔk o tis o ka o lieb bɛndig linɛ na kɛ ka Filistia dim la kʋʋ o.” Alazug Saul da yɛl David ye, “Nannanna suor yinne lɛn yɔ'ɔg ya'asi tisif ka fʋ na nyaŋi liebi m diem.”"
23,"Saul ordered his officials to speak to David in private, so they went to David and said, “Look, the king likes you, and all of his officials are loyal to you. Why not ask the king if you can marry his daughter Michal?” “I'm not rich or famous enough to marry princess Michal!” David answered.","Ba da yɛt David nɛ'ɛnam saŋa wʋsa. Amaa David da lɛbis ye, “Ya tɛn'ɛs ye li anɛ na'ana nɛ mam na lieb Na'ab diemaa? Mam anɛ nɔŋdaan ka sɔ' zi' ma.”"
24,The officials went back to Saul and told him exactly what David had said.,"Saul yammis la da yɛl o David n lɛbis si'em la,"
25,"Saul was hoping that the Philistines would kill David, and he told his officials to tell David, “The king doesn't want any silver or gold. He only wants to get even with his enemies. All you have to do is to bring back proof that you have killed","o da yɛl ye, “Yɛlimi David ye, ‘Na'ab la pʋ bɔɔd pu'asʋlli fʋ san'anɛ. On bɔɔd si'el anɛ ye fʋ kʋ Filistia dim kɔbiga ka nwaasi ba yu'ogbana mɔr na tis o, ka li pa'al ye fʋ yɔɔ o dataas sam.’” Saul gban'ar la wʋsa da anɛ ye David kpɛn' Filistia dim la nu'usin."
26,"The officials told David, and David wanted to marry the princess. King Saul had set a time limit, and before it ran out,","Sankpan'asnam la da lɛbi yɛl David ala la, o sʋnf da ma'ae nɛ on bɔɔdi kilim Na'ab diem la zug. Saŋa da nam pʋ paae la"
28,"King Saul knew that she loved David, and he also realized that the Lord was helping David.","Saul n da baŋ ye Zugsɔb la bɛ nɛ David, ka o bipuŋ Mikal mɛ bɔɔd David la,"
29,"But knowing those things made Saul even more afraid of David, and he was David's enemy for the rest of his life.","Saul da maligim zɔɔ o nɛ dabiem hali, ka o lieb o dataa nɛ o nyɔvʋr bɛn."
30,"The Philistine rulers kept coming to fight Israel, but whenever David fought them, he won. He was famous because he won more battles against the Philistines than any of Saul's other officers.","Filistia soogia kpɛɛmnam la da yit nɛ saŋa wʋsa zabid, ban da ɛɛnti pɛndigid si'em la zug David da paamid nyaŋir nɛ ya'an saŋa wʋsa gat Saul kpɛɛmnam la wʋsa, ka o yʋ'ʋr tiig zin'ig wʋsa."
1,"One day, Saul told his son Jonathan and his officers to kill David. But Jonathan and David were best friends,","Saul da yɛl Jonatan nɛ banɛ tʋmmi tisid o la wʋsa ye, ba kʋʋm David. Amaa Jonatan da nɔŋ David nɛ hali."
3,"and he warned David, “My father is trying to have you killed, so be very careful. Hide in a field tomorrow morning, and I'll bring him there. Then I'll talk to him about you, and if I find out anything, I'll let you know.”","M na yii zi'enɛ m saam san'an paalʋ kanɛ ka fʋ su'a la baba. M na pian' fʋ yɛla tis o, ka yɛlif on yɛl si'el wʋsa.”"
5,"The next morning, Jonathan reminded Saul about the many good things David had done for him. Then he said, “Why do you want to kill David? He hasn't done anything to you. He has served in your army and has always done what's best for you. He even risked his life to kill Goliath. The Lord helped Israel win a great victory that day, and it made you happy.”","Bɔzugɔ, o da kuos o nyɔvʋri zab nɛ Filistia dau la kʋʋ o. Zugsɔb la da di nyaŋ tita'ari tis Israel ka fʋ da nyɛɛ li ka mɔr sumalisim. Bɔzug ka fʋ na kʋ dau onɛ ka' taal wʋʋ David ka li gbin kae?”"
6,"Saul agreed and promised, “I swear by the living Lord that I won't have David killed!”","Saul da di'e Jonatan sa'alʋg la ka pɔ ye, “Nɛ Zugsɔb kanɛ vʋe la yʋ'ʋr zugɔɔ, m kʋ kɛ ka ba kʋ David ya'asɛ.”"
7,"Jonathan went to David and told him what Saul had said. Then he brought David to Saul, and David served in Saul's army just as he had done before.",Jonatan da buol David ka yɛl o sɔnsig la ken naae si'em wʋsa. O da zii o kɛn Saul san'an na ka o bɛ nɛ o wʋʋ on daa pʋn bɛnɛ o si'em la.
8,"The next time there was a war with the Philistines, David fought hard and forced them to retreat. Michal Helps David Escape",Zaba da lɛn kɔ' ya'as ka David yii zab nɛ Filistia dim la. O da tʋ'ʋsi ba nɛ paŋ hali ka ba gʋ'ʋŋi zɔ ka bas o.
10,"One night, David was in Saul's home, playing the harp for him. Saul was sitting there, holding a spear, when an evil spirit from the Lord took control of him. Saul tried to pin David to the wall with the spear, but David dodged, and it stuck in the wall. David ran out of the house and escaped.","ka Saul da bɔɔd ye o nwɛ' o nɛ kpan la tabil dɔkpin, amaa David da nyaŋi li'iŋ ka Saul nwɛ' kpan la ka li keŋ kpɛn' dɔkpinnin. Yʋ'ʋŋ kan, David da zɔnɛ su'a."
11,"Saul sent guards to watch David's house all night and then to kill him in the morning. Michal, David's wife, told him, “If you don't escape tonight, they'll kill you tomorrow!”","Saul da tʋm nidib ye ba keŋ David yinne su'a gur ka bɛog ya'a nie ka ba kʋʋ o. Amaa Mikal, David pu'a la, da sa'al o ye, “Fʋ ya'a pʋ zɔ yʋ'ʋŋa faaɛn fʋ mɛŋa bɛog ya'a nie ba na kʋʋf.”"
12,"She helped David leave through a window and climb down to the ground. As David ran off,","Alazug, Mikal da yis David n tud takoro sigis ka o zɔɔ su'a."
13,Michal put a statue in his bed. She put goat hair on its head and dressed it in some of David's clothes.,"Ka Mikal da nɔk bʋnsi'a linɛ nwɛnɛ nid nɛ pa'al David gadʋg la zug, ka pili li nɛ fuug ka vʋns bʋʋg kɔnbidi vili niŋi li zug baba la."
14,"The next morning, Saul sent guards to arrest David. But Michal told them, “David is sick.”","Saul n da tʋm nidib la ye ba keŋ gban'e David la, Mikal da yɛl ye, “O bɛn'ɛdnɛ.”"
15,"Saul sent the guards back and told them, “Bring David to me—bed and all—so I can kill him.”","Ka Saul lɛn lɛbisi ba ye ba kem nyɛ David mɛŋ ka yɛli ba ye, “Ʋkimini o nɛ gadʋg la wʋsa kɛɛn m san'an na ka m kʋʋ o.”"
16,"When the guards went in, all they found in the bed was the statue with the goat hair on its head.","Amaa nidib la da kpɛn' gɔsi nyɛ ka bʋn la pa'ae gadʋg la zug, ka li zug baba la an bʋʋg kɔnbid."
17,"“Why have you tricked me this way?” Saul asked Michal. “You helped my enemy get away!” She answered, “He said he would kill me if I didn't help him escape!” Samuel Helps David Escape","Saul da bu'os Mikal ye, “Fʋ niŋ wala ma' mam wala ka kɛ ka m dataa zɔɔ bɔdigɛ?” Ka Mikal lɛbis o ye o yɛlim ye, “Kɛl ka m gaad, ya'a ka' alaa m na kʋʋf.”"
18,"Meanwhile, David went to Samuel at Ramah and told him what Saul had done. Then Samuel and David went to Prophets Village and stayed there.","David n da nyaŋi zɔɔ pɔns la, o da keŋ Samuel san'an Rama teŋin yɛl o Saul n maal o si'el wʋsa. Ka on nɛ Samuel keŋ Nayof n zin'inɛ ani."
19,"Someone told Saul, “David is at Prophets Village in Ramah.”","Saul n daa wʋm labaar ye David bɛ Nayof, Rama sʋ'ʋlim la,"
20,Saul sent a few soldiers to bring David back. They went to Ramah and found Samuel in charge of a group of prophets who were all prophesying. Then the Spirit of God took control of the soldiers and they started prophesying too.,"o da tʋm nidib ye ba keŋ gban'e o na. Amaa ba da nyɛ nɔdi'esidib ka ba la'as bɛdegʋ di'esid Wina'am pian'adi tisid nidib nwɛnɛ ban ɛɛnti niŋid si'em la, ka Samuel paasi ba aan ba tuongat, ka Wina'am Siig la sig Saul nidib la zugin na ka ba mɛ pin'ili di'esid Wina'am pian'adi tisid nidib la."
21,"When Saul heard what had happened, he sent some more soldiers, but they prophesied just like the first group. He sent a third group of soldiers, but the same thing happened to them.","Ba da keŋ yɛl Saul linɛ maan la, ka o lɛn tʋm nidib bɛdegʋ ya'as. Ka ban mɛ pin'ili di'esid Wina'am pian'ad. Saul da lɛn tʋm nidibi paas nɔɔra atan'. Ka ban mɛ maan wʋʋ nɔdi'esidib la nɛ."
22,"Finally, Saul left for Ramah himself. He went as far as the deep pit at the town of Secu, and he asked, “Where are Samuel and David?” “At Prophets Village in Ramah,” the people answered.","Ka Saul mɛ yʋ'ʋn duoe keŋ Rama paae Seku bultita'ar la ni bu'os ye, “Samuel nɛ David bɛ yaanɛ?” Ka ba lɛbis o ye, “Ba bɛnɛ Nayof linɛ bɛ Rama la.”"
23,"Saul left for Ramah. But as he walked along, the Spirit of God took control of him, and he started prophesying. Then, when he reached Prophets Village,","Ka Saul keŋ Nayof linɛ bɛ Rama la. Amaa Wina'am Siig mɛ da sig o zugin na, ka o pin'ili di'esid Wina'am pian'ad hali ti paae Nayof."
24,"he stripped off his clothes and prophesied in front of Samuel. He dropped to the ground and lay there naked all that day and night. That's how the saying started, “Is Saul now a prophet?”","O da yɛɛsi o fuud ka li Samuel tuonnɛ tansid wʋʋ nɔdi'esidib la. O da dig suokan zug dabiskan nɛ li yʋ'ʋŋ la wʋsa. Linɛ kɛ ka nidib yɛl ye, “Saul mɛ paas nɔdi'esidibin la nɛɛ?”"
1,"David escaped from Prophets Village. Then he ran to see Jonathan and asked, “Why does your father Saul want to kill me? What have I done wrong?”","David da zɔɔ yi Nayof Rama sʋ'ʋlim keŋ Jonatan san'an bu'os o ye, “M maal bɔ? Tʋʋmbɛ'ɛd bɔ ka m tʋm? M tʋmi fʋ saam tʋʋmbɛ'ɛd bɔ kimm ka o mɔɔd ye o yisi m nyɔvʋrɛ?”"
2,“My father can't be trying to kill you! He never does anything without telling me about it. Why would he hide this from me? It can't be true!”,"Ka Jonatan lɛbisi yɛl o ye, “Ayei, fʋ kʋ kpii! Gɔsima m saam nan zi' tʋm si'el ka li an bʋntita'ar bɛɛ bʋmbil ka pʋ nwɛ' mam sɔɔraa. O na niŋ walaa su'a mam nɛ'? Li ka' ala!”"
3,"“Jonathan, I swear it's true! But your father knows how much you like me, and he didn't want to break your heart. That's why he didn't tell you. I swear by the living Lord and by your own life that I'm only one step ahead of death.”","Amaa David da pɔya ka yɛl ye, “Fʋ saam mi' ye fʋ pʋ di'em mam yɛlaa, alazug o gban'anɛ o sʋʋnrin ye, ‘M kʋ kɛ ka Jonatan baŋ nɛ', ka li na daam o.’ Amaa nɛ Zugsɔb kanɛ vʋe la yʋ'ʋr zug, nɛ man nɛ fʋnɛ zi'e kpɛla la, li kpɛlimnɛ fiin nɛ man naan kpiin.”"
4,"Then Jonathan said, “Tell me what to do, and I'll do it.”","Jonatan yɛl David ye, “Fʋn bɔɔd ye m tʋm si'el wʋsa tisif, m na tʋm.”"
5,"David answered: Tomorrow is the New Moon Festival, and I'm supposed to eat dinner with your father. But instead, I'll hide in a field until the evening of the next day.","Ka David lɛbis ye, “Gɔsima, bɛogʋ an nwadpaalig di'ema, ka li sʋ'ʋm ye man nɛ na'ab la la'am di; amaa kɛl ka m keŋ su'a pɔɔgin la ka dabisir la gaadi yi bɛogʋn ka zaam ma'ae."
6,"If Saul wonders where I am, tell him, “David asked me to let him go to his hometown of Bethlehem, so he could take part in a sacrifice his family makes there every year.”","Fʋ saam ya'a pʋ nyɛɛ ma, fʋn on yɛl o ye, David sɔsnɛ suor man san'an ye o niŋ tɔ'ɔtɔ keŋ Betilehem o mɛŋ teŋin, ka ba tuŋ la mɔri yʋʋm-yʋʋm maan."
7,"If your father says it's all right, then I'm safe. But if he gets angry, you'll know he wants to harm me.","O ya'a yɛl ye li an sʋm alaa, mam onɛ aan fʋ sankpan'as la paam yɔlisim. Amaa o sʋnf ya'a duoe, fʋn baŋim ye o gban'anɛ ye o mugusim."
8,"Be kind to me. After all, it was your idea to promise the Lord that we would always be loyal friends. If I've done anything wrong, kill me yourself, but don't hand me over to your father.","Maalim sʋm tis mam onɛ aan fʋ sankpan'as la, bɔzugɔ fʋ da kɛ ka ti naal nɔɔri lieb yinne Zugsɔb la tuon. M ya'a tʋm taal, fʋ mɛŋ kʋʋmim! Bɔ ka fʋ na zaŋimi tisi fʋ saam la?”"
9,"“Don't worry,” Jonathan said. “If I find out that my father wants to kill you, I'll certainly let you know.”","Ka Jonatan lɛbis ye, “Ayei! Mam ya'a mi'in ye m saam mɔɔdnɛ ye o san'amif, m naan kʋ yɛli nɛ fɔɔ?”"
11,"“Let's go out to this field, and I'll tell you,” Jonathan answered. When they got there,","Jonatan yɛl o ye, “Kem na! Kɛl ka ti yii keŋ pɔɔgin la.” Ka babayi' la da dɔl taaba yi."
12,"Jonathan said: I swear by the Lord God of Israel, that two days from now I'll know what my father is planning. Of course I'll let you know if he's friendly toward you.","Jonatan da yɛl David ye, “Mam pɔ nɛ Zugsɔb onɛ an Israel Wina'am la ye daar anwa win, m na pian' tisim saam, ka li ya'a malis o ye fʋ lɛb na, m na tɔlim labaar na ka fʋ wʋm."
13,"But if he wants to harm you, I promise to tell you and help you escape. And I ask the Lord to punish me severely if I don't keep my promise. I pray that the Lord will bless you, just as he used to bless my father.",Amaa o ya'a gban'anɛ ye o san'amif Zugsɔb la on kɛl ka li wʋm mam sʋ'ʋŋa m ya'a pʋ kɛ ka fʋ baŋ ka mɔri fʋ yi nɛ laafii. Zugsɔb la na bɛ nɛf wʋʋ on da bɛnɛ m saam si'em la.
15,"Someday the Lord will wipe out all of your enemies. Then if I'm still alive, please be as kind to me as the Lord has been. But if I'm dead, be kind to my family.",Mɛ da kɛ ka fʋ zuod la naae nɛ man yidima hali baa Zugsɔb la ya'a ti yis David dataas wʋsa dunia kaŋa ni.”
16,"Jonathan and David made an agreement that even David's descendants would have to keep. Then Jonathan said, “I pray that the Lord will take revenge on your descendants if they break our promise.”","Alazug Jonatan da maal nɔnaar nɛ David yidim ka kaanbi yɛl ye, “Zugsɔb la na bu'os David dataas bu'osa.”"
17,"Jonathan thought as much of David as he did of himself, so he asked David to promise once more that he would be a loyal friend.","Jonatan da kɛ ka David maligim tɛndig o kaanbʋg la pa'an on nɔŋ o si'em, bɔzugɔ o nɔŋ o wʋʋ on nɔŋ o mɛŋ si'em la."
18,"After this Jonathan said: Tomorrow is the New Moon Festival, and people will wonder where you are, because your place at the table will be empty.","Ka Jonatan yɛl David ye, “Bɛog anɛ nwadpaalig di'ema; fʋ ka'alim la na pak bɔzugɔ fʋ zin'isir la na dig zaalim."
19,"By the day after tomorrow, everyone will think you've been gone a long time. Then go to the place where you hid before and stay beside Going-Away Rock.","Di'ema la yimbɛogʋ zaŋi ken zaam la, yim keŋ zin'ikanɛ ka fʋ daa dɛŋi su'a yɛl kaŋa daa pin'il la, zi'enɛ kpi'en Ezel kugir la."
20,"I'll shoot three arrows at a target off to the side of the rock,","M na tɔn piema atan' ani baba, ka li nwɛnɛ m nyɛnɛ si'el ka tɔɔnd nɛ."
21,"and send my servant to find the arrows. You'll know if it's safe to come out by what I tell him. If it is safe, I swear by the living Lord that I'll say, “The arrows are on this side of you! Pick them up!”","M na tʋm biig ka yɛl o ye, ‘Kem iee piema la na!’ M ya'a yɛl o ye, ‘Gɔsima, piema la kpi'enɛ fʋn zi'e zin'isi'a la, pi'isimi baa mɔr kpɛla na’, fʋn kem na ka Zugsɔb kanɛ vʋe la yʋ'ʋr zug, fʋ nyɛ yɔlisim; dabiem kae."
22,"But if it isn't safe, I'll say to the boy, “The arrows are farther away!” This will mean that the Lord wants you to leave, and you must go.","Amaa m ya'a yɛl biig la ye, ‘Gɔsima, piema la digi fʋ tuon la!’ Li anɛ tilas ye fʋ gaad, bɔzugɔ li pa'al ye fʋ gaadim."
23,But he will always watch us to make sure that we keep the promise we made to each other.,"Yɛl kanɛ ka fʋn nɛ mam pian' li yɛla la tiɛnm, ka Zugsɔb la aan ti kasɛt saŋa linɛ ka' naarɛ.”"
24,"So David hid there in the field. During the New Moon Festival, Saul sat down to eat","David sid da su'a pɔɔgin la, ka nwadpaal di'ema la da paae la, Na'ab la da zin' ye o di."
25,"by the wall, just as he always did. Jonathan sat across from him, and Abner sat next to him. But David's place was empty.","O da zin'inɛ on ɛɛn zin' zin'isi'a saŋa wʋsa kpi'e dɔkpin la kpa' Jonatan, ka Abner tia'al Saul, amaa David zin'ig la da anɛ zaalim."
26,"Saul didn't say anything that day, because he was thinking, “Something must have happened to make David unfit to be at the Festival. Yes, something must have happened.”","Saul da pʋ yɛl si'el daakanɛ, bɔzugɔ o da tɛn'ɛsi ye, “Daasi'erɛɛ si'eli kɛ ka David kae nyain nɛ ka li kɛ ka o pʋ kɛn malʋŋ la naa. Asida o ka' nyain nɛ.”"
27,"The day after the New Moon Festival, when David's place was still empty, Saul asked Jonathan, “Why hasn't that son of Jesse come to eat with us? He wasn't here yesterday, and he still isn't here today!”","Amaa bɛogʋ da nie la, nwadig la dabisa ayi' daar, David zin'ig la da anɛ zaalim ya'as. Ka Saul bu'os o biig Jonatan ye, “Bɔɔ kɛ ka Jese biig la pʋ kenaa di su'os nɛ zina wʋsa?”"
29,"Jonathan answered, “The reason David hasn't come to eat with you is that he begged me to let him go to Bethlehem. He said, ‘Please let me go. My family is offering a sacrifice, and my brother told me I have to be there. Do me this favor and let me slip away to see my brothers.’ ”","O yɛl ye, ‘Kɛl ka m keŋ, bɔzugɔ ti yidim mɔri maan ye ba maal, ka m bier ye li anɛ tilas ye m bɛɛ ani. Man ya'a sid an onɛ ka fʋ nɔŋim, fʋn on kɛl ka m keŋ nyɛɛ ba.’ Linɛ kɛ ka o pʋ nyaŋi kena zin'in nɛ fʋ di la.”"
30,"Saul was furious with Jonathan and yelled, “You're no son of mine, you traitor! I know you've chosen to be loyal to that son of Jesse. You should be ashamed of yourself! And your own mother should be ashamed that you were ever born.","Saul sʋnf da duoe nɛ Jonatan hali, ka o yɛl o ye, “Fʋn kanɛ an pu'a kanɛ ki'isid ka tʋm linɛ ka' sʋ'ʋm biiga! Fʋ tɛn'ɛs ye m zi' ye fʋ niŋ nɛ nɔɔr yinne nɛ Jese biig la? Fʋ zi' ye li anɛ nyannɛ tis fʋn nɛ fʋ ma kanɛ du'af laa?"
31,"You'll never be safe, and your kingdom will be in danger as long as that son of Jesse is alive. Turn him over to me now! He deserves to die!”","Jese biig la nam bɛ dunia la, fʋn nɛ fʋ sʋ'ʋlim la wʋsa kʋ zi'enɛ. Nannanna tʋm ka ba mɔr o na, ka asɛɛ o kpi!”"
32,“Why do you want to kill David?” Jonathan asked. “What has he done?”,"Ka Jonatan lɛbisi bu'os o saam ye, “Bɔzugʋ kɛ ka li nar ye o kpi? O maal bɔ?”"
33,Saul threw his spear at Jonathan and tried to kill him. Then Jonathan was sure that his father really did want to kill David.,Ka Saul tɔn Jonatan nɛ kpan ye o kʋʋ o. Ani ka Jonatan baŋ ye o saam gban'anɛ ye o kʋ David.
34,"Jonathan was angry and hurt that his father had insulted David so terribly. He got up, left the table, and didn't eat anything all that day.","Jonatan da duoe kʋk la zug nɛ ɛndʋg; nwadig la dabisa ayi' la daar la o da pʋ dii, bɔzugɔ o sʋnf da san'amnɛ, nɛ nyan tʋʋma linɛ ka o saam maan David la."
35,"In the morning, Jonathan went out to the field to meet David. He took a servant boy along","Bɛkɛung Jonatan da yii keŋ pɔɔgin la wʋʋ on nɛ David n pʋn gban'e si'em la. O da ken ka dɔl biribiŋ bil,"
36,"and told him, “When I shoot the arrows, you run and find them for me.” The boy started running, and Jonathan shot an arrow so that it would go beyond him.","ka yɛl o ye, “Zɔm keŋ iee piim banɛ ka m tɔn la.” Biig la zɔt la, ka o tɔn piim yinne ka li gaŋ o."
37,"When the boy got near the place where the arrow had landed, Jonathan shouted, “Isn't the arrow on past you?”","Biig la da paae zin'ikanɛ ka Jonatan piema la lu la, ka Jonatan buol o ye, “Piim la pʋ lu nɛ fʋ tuonnɛɛ?”"
38,"Jonathan shouted to him again, “Hurry up! Don't stop!” The boy picked up the arrows and brought them back to Jonathan,","Ka o tans ye, “Niŋim tɔ'ɔtɔ! Kem tɔ'ɔtɔ! Da zi'enɛ!” Ka biig la pi'ig piim la lɛb o zugdaan la san'an."
40,"Jonathan gave his weapons to the boy and told him, “Take these back into town.”","Jonatan da nɔk o zaba la'ad la tis biig la, ka yɛl o ye, “Ziimi ba lɛb tempʋʋgin la.”"
41,"After the boy had gone, David got up from beside the mound and bowed very low three times. Then he and Jonathan kissed each other and cried, but David cried louder.","Biig la gaad la, David yi dagɔbʋg baba kena igin Jonatan tuon nɔɔra atan' ka su'uni o nindaa teŋin. Ka ba kuak taaba ka ba wʋsa kaas, amaa David daa kaas bɛdegʋ gat o tiraan la."
42,"Jonathan said, “Take care of yourself. And remember, we each have asked the Lord to watch and make sure that we and our descendants keep our promise forever.” David left and Jonathan went back to town.","Jonatan da yɛl David ye, “Kem nɛ sumbʋgʋsʋm, bɔzugɔ ti pɔɔ tis taaba nɛ Zugsɔb la yʋ'ʋr ye, ti ye ti anɛ zuod. Ka ye, ‘Zugsɔb la an kasɛta sɔb man nɛ fʋ teŋsʋk, fʋ yaas nɛ man yaas saŋa linɛ ka' bɛnnɛ!’” Ka David gaad ka Jonatan lɛb tempʋʋgin la."
1,"David went to see Ahimelech, a priest who lived in the town of Nob. Ahimelech was trembling with fear as he came out to meet David. “Why are you alone?” Ahimelech asked. “Why isn't anyone else with you?”","David da keŋ Nob, Ahimelek onɛ an maanmaan la san'an. Dabiem da kpɛn' Ahimelek on nyɛɛ o ka o aan o kɔn'ɔkɔn' la, ka o bu'os o ye, “Bɔɔ kɛ ka fʋ kennɛ fʋ kɔn'ɔkɔn'? Bɔɔ kɛ ka sɔ' pʋ dɔlli fɔ?”"
2,"“I'm on a mission for King Saul,” David answered. “He ordered me not to tell anyone what the mission is all about, so I ordered my soldiers to stay somewhere else.","Ka David lɛbisi yɛl Ahimelek onɛ an maanmaan la ye, “Na'abi tisim tʋʋm si'a ka yɛlim ye, ‘Li pʋ sʋ'ʋm ye sɔ' baŋi fʋ ken la gbin nɛ man yɛlif ye fʋ maal si'ela.’ Ya'a kpɛlim nɛ man nidib la m yɛli ba ban na sia'alim zin'isi'a."
3,Do you have any food you can give me? Could you spare five loaves of bread?”,"Nannanna, dibɔ ka fʋ mɔri fʋ nu'uginɛ? Tisimim bodobodo gbila anu, bɛɛ fʋn nyɛ si'el wʋsa.”"
4,"“The only bread I have is the sacred bread,” the priest told David. “You can have it if your soldiers didn't sleep with women last night.”","Amaa maanmaan kpɛɛm la lɛbisi yɛl David ye, “Mam pʋ mɔr bodobodo zaal kpɛla, m mɔri bodobodo kanɛ an Zugsɔb la din. Fʋn nɛ fʋ nidib la ya'a sa pʋ digin nɛ pu'aba, ya na tun'e ɔnbi li.”"
