verse_number,english_verse,translation_verse
9,"that the Lord promised your ancestors and their descendants. It's rich with milk and honey, and you will live there and enjoy it for a long time.",Ŋɩɩ nɛ jaŋ leŋ dɩ ma wuo dieni tintee-la lɛ La TƖƖNA sɩ hɛ niiŋ pɩ ma naabalɩmaba arɩ ʋ jaŋ joŋo pɩ ba dɩ ba doho nɩaa. Tintee-la zɔmɔ nɛ woruŋ a kɛŋ kɩaa.
10,"It's better land than you had in Egypt, where you had to struggle just to water your crops.","Tintee-la ma sɩɩ mʋ, dɩ ma laaʋ a tɩɩ, ʋ bɩ Ijipiti tintee-la lɛ ma sɩ lɩa naga. Ijipiti lɛ ma yie duu kɩaa nɛ a ŋaa lɩɩŋ mɩmɩsɛ."
11,"But the hills and valleys in the promised land are watered by rain from heaven,","Ama tintee-la ma sɩɩ chɛ dɩ ma jʋʋ, ʋ kɛŋ peelee arɩ fuonaasɩŋ nɛ, duonuŋ nɩnɩɩ woruŋ nɩmɛ."
12,because the Lord your God keeps his eye on this land and takes care of it all year long.,"Ma Tɩɩna Wɩa sɩɩŋ fɩɛsɛ tintee-la lɛ nɛ woruŋ, ʋ yie beŋ ʋ nyuŋ a lɩɩ jɩna dɩ-suomuŋ a kaa mʋ ʋ dɩdɛrɩŋ."
13,"The Lord your God commands you to love him and to serve him with all your heart and soul. If you obey him,","Ŋɩɩ wɩaa dɩ ma nɛ jaŋ kɛŋ wʋtɩtɩɩ a to wɩalɩŋ mɩ sɩ dagɛma jɩnɩŋ a cho ma TƖƖNA Wɩa a tɩmaa pʋ arɩ ma tʋɔŋ arɩ ma wɩɩ-wɩɩkala,"
15,"he will send rain at the right seasons, so you will have more than enough food, wine, and olive oil, and there will be plenty of grass for your cattle.","Ʋ jaŋ leŋ dɩ ma pʋsʋŋ ma na yaŋ a didii, dɩ ma tɩtɩa na kʋdiilee a dii vʋvɔgɛ."
16,"But watch out! You will be tempted to turn your backs on the Lord. And if you worship other gods,","Má fɩɛlɛ ma sɩaa, dɩ ma tʋɔbɩɩnaa sɩ́ bɩrɩmʋ dɩ ma to vesiŋ harɩŋ a kpʋkpaarɛba."
17,"the Lord will become angry and keep the rain from falling. Nothing will grow in your fields, and you will die and disappear from the good land that the Lord is giving you.","Dɩ ma nɛ ŋaa ŋɩɩ, La TƖƖNA jaŋ na baanɩŋ ma nyuŋ. Ʋ jaŋ pɔ dɩ duonuŋ sɩ́ nɩɩ pɩma dɩ ma wuo pɛrɛ a na kɩaa. Ŋɩɩ jaŋ leŋ dɩ ma sʋʋ lɩma tintee-zɔŋ-la lɛ La TƖƖNA sɩ joŋo pɩpɩma."
18,Memorize these laws and think about them. Write down copies and tie them to your wrists and your foreheads to help you obey them.,"Má joŋ wɩaa deemba kala mɩ sɩɩ dagɛma a hɛ ma tʋɔŋ arɩ ma nyuŋ lɛ, a ŋmʋnsɛba a vɔɔ mɛrɛ ma nɩsaa arɩ ma tilliŋ lɛ."
19,"Teach them to your children. Talk about them all the time—whether you're at home or walking along the road or going to bed at night, or getting up in the morning.","Má joŋ wɩalɩŋ a dɩdagɛ ma biiriŋ bʋa na-kala, ma dɩɩsɩŋ lɛ koo dɩ ma nɩɩ vɛŋ wombiiŋ, dɩ ma nɩɩ chɛ dɩ ma pɩŋ koo dɩ ma nɛ pɩna aŋ sii."
20,Write them on the door frames of your homes and on your town gates.,"Má ŋmʋnsɛba a hɛ ma borusuŋ arɩ ma boi-baalaa lɛ,"
21,Then you and your descendants will live a long time in the land that the Lord promised your ancestors. Your families will live there as long as the sky is above the earth.,"dɩ ŋɩɩ leŋ dɩ ma dɩ ma biiriŋ kala mɩɩsɩŋ duomi tintee-la lɛ La TƖƖNA sɩ hɛ niiŋ pɩ ma naabalɩmaba arɩ ʋ jaŋ joŋo pɩba, dɩ ma hɛ nɩmɛ a kaa mʋ wuu."
22,"Love the Lord your God faithfully and obey all the laws and teachings I'm giving you today. If you live the way the Lord wants,","Dɩ ma nɛ fɩɛlɛ ma sɩaa a tuto wɩaa deemba kala mɩ sɩɩ dagɛma, a cho ma TƖƖNA Wɩa, a tuto ʋ wombiee a kɛŋ ma tɩtɩa mɛrɛ ʋ lɛ,"
23,"he will help you take the land. And even though the nations there are more powerful than you, the Lord will force them to leave when you attack.",ʋ jaŋ yuo a kiri tinteye-la kala nɩaa sɩ hɛ ma sɩpaaŋ a yʋga kɩɩma a kɛŋ doluŋ ma kɩɩma. Ka dɩ ma laa ba dɩhɔnʋŋ a hɔŋ.
24,"You will capture the land everywhere you go, from the Southern Desert to the Lebanon Mountains, and from the Euphrates River west to the Mediterranean Sea.","Lee na-kala ma sɩ joŋ naaŋ nʋɔsɛ, ʋ jaŋ ŋaa ma kʋŋ. Ma tinteeŋ bʋa jaŋ chɩŋ tintee-hɩlɩɩ-la lɛ a mʋ yi Lɛbanɔŋ tinteeŋ, a bɩra chɩŋ Yufireti fuo-la lɛ a kaa mʋ mʋgʋ-bal-la ba sɩɩ yɩrɛ Mediterenia sɩ hɛ wɩɩjʋʋlʋŋ dɩɩrɩŋ."
25,"No one will be able to stand up to you. The Lord will make everyone terrified of you, just as he promised.","Nʋʋkala bɩ jaŋ wuo chɩŋ ma sɩpaaŋ. Lee na-kala ma sɩ jaŋ mʋ, ma TƖƖNA Wɩa jaŋ joŋ fawʋllʋŋ hɛ nɩalɩŋ lɛ dɩ ba fɩfáma arɩ ʋ sɩ bʋl ŋɩɩ."
26,"You have a choice—do you want the Lord to bless you, or do you want him to put a curse on you?",Jɩnɩŋ wɩaa balɩa nɛ mɩ joŋo bil ma sɩpaaŋ: Wɩalɩŋ ma sɩ jaŋ ŋaa dɩ Wɩa pɛ ma lɛ arɩ wɩalɩŋ ma sɩ jaŋ ŋaa dɩ Wɩa cheima.
27,"Today I am giving you his laws, and if you obey him, he will bless you.",Wɩalɩŋ ma sɩ jaŋ ŋaa dɩ Wɩa pɛ ma lɛ nɛ ŋ-la: dɩ ma nɛ to ma TƖƖNA Wɩa wɩalɩŋ mɩ sɩɩ dagɛma jɩnɩŋ.
28,"But if you disobey him and worship those gods that have never done anything for you, the Lord will put a curse on you.","Wɩalɩŋ ma, ma sɩ jaŋ ŋaa dɩ Wɩa cheima nɛ ŋ-la: dɩ ma nɛ vɩa ma TƖƖNA Wɩa wɩalɩŋ mɩ sɩɩ dagɛma jɩnɩŋ aŋ tuto vesiŋ ma sɩ bɩ jɩŋ."
29,"After the Lord your God helps you take the land, you must have a ceremony where you announce his blessings from Mount Gerizim and his curses from Mount Ebal.","Dɩ ma TƖƖNA Wɩa nɛ kɛmma mʋ tintee-la ma sɩɩ mʋ dɩ ma tɩɩʋ, ʋ maga dɩ má jɩl peel-la ba sɩɩ yɩrɛ Gɛrɩzɩm nɛ a dagɛ wɩalɩŋ nʋʋ sɩ jaŋ ŋaa dɩ Wɩa pɛ ʋ lɛ, aŋ bɩra jɩl peel-la ba sɩɩ yɩrɛ Ɛbal ma a dagɛ wɩalɩŋ nʋʋ sɩ jaŋ ŋaa dɩ Wɩa cheyu."
30,You know that these two mountains are west of the Jordan River in land now controlled by the Canaanites living in the Jordan River valley. The mountains are west of the road near the sacred trees of Moreh on the other side of Gilgal.,"Peelee deemba balɩa hɛ Kɛnaŋ tɩmma-la sɩ hɛ Jɔdaŋ fuo-la cholo tinteeŋ wɩɩjʋʋlʋŋ dɩɩrɩŋ nɛ, ba dɩ More tɩɩ-bala-la bɩ bol aŋ kpagɛ taŋ-la ba sɩɩ yɩrɛ Gɩlɩgal."
31,"Soon you will cross the Jordan River to conquer the land that the Lord your God is giving you. And when you have settled there,","Ma ka mʋa nɛ, ka dɩ ma chol Jɔdaŋ fuo-la a jʋʋ tintee-la ma TƖƖNA Wɩa sɩ joŋo pɩpɩma dɩ ma tɩɩ. Dɩ ma nɛ jʋʋ tintee-la a hɔŋ nɩmɛ,"
32,be careful to obey his laws and teachings that I am giving you today.,má hɛ doluŋ aŋ to wombie-la arɩ wɩalɩŋ kala mɩ sɩ joŋo bil ma sɩpaaŋ jɩnɩŋ.
1,"Now I'll tell you the laws and teachings that you have to obey as long as you live. Your ancestors worshiped the Lord, and he is giving you this land.","Wombiee deemba arɩ niiriŋ deemba nɛ maga dɩ ma fɩɛlɛ ma sɩaa a tuto, bʋa-la kala lɛ ma sɩ jaŋ hɔŋ tintee-la lɛ La TƖƖNA sɩ ŋaa ma naabalɩmaba Wɩa sɩ joŋo pɩma."
2,"But the nations that live there worship other gods. So after you capture the land, you must completely destroy their places of worship—on mountains and hills or in the shade of large trees.","Tinteye-la kala ma sɩ yuo dii, má chei ba vʋɩyaa dɩ-kpaaraa kala, kɩalɩŋ sɩ hɛ peelee nyuŋ arɩ dundolluŋ arɩ tɩɩsɩŋ bʋbʋɔŋ."
3,"Wherever these nations worship their gods, you must tear down their altars, break their sacred stones, burn the sacred poles used in worshiping the goddess Asherah, and smash their idols to pieces. Destroy these places of worship so completely that no one will remember they were ever there.","Má yɛrɛ ba vʋɩyaa korunuŋ arɩ ba vesiŋ tabɩaa, aŋ nyɩgɛ ba vene-la ba sɩɩ yɩrɛ Asɩra daasɩŋ. Má chei ba tɔŋŋɔɔ kala, dɩ ba yɩraa lɛl lere-la."
4,Don't worship the Lord your God in the way those nations worship their gods.,Ma pɔ má sɩ́ ŋɩɩ nɩalɩŋ sɩ to aa kpaarɛ ba vesiŋ to a zil ma TƖƖNA Wɩa.
21,"The Lord has promised that later on he will give Israel more land, and some of you may not be able to travel all the way from your homes to the place of worship each time you are hungry for meat. But the Lord will give you cattle, sheep, and goats, and you can butcher any of those animals at home and eat as much as you want.","Dɩ lee-la ma TƖƖNA Wɩa sɩ lɩɩsa dɩ ma zizilu nɛ faasa bol arɩ ma dɩɩsɩŋ, ma jaŋ wuo kpʋ pʋsʋ-la La TƖƖNA sɩ joŋo pɩma ma tasɩŋ lɛ a chaŋ a magɛ ŋɩɩ kala ma sɩɩ chɛ arɩ mɩ sɩ dagɛma ŋɩɩ."
22,"It is the same as eating the meat from a deer or a gazelle that you kill when you go hunting. And in this way, anyone who is unclean and unfit for worship can have some of the meat.",Ma jaŋ wuo chamba arɩ ma sɩɩ chaŋ tɛhɩɩ koo aamɩŋ ŋɩɩ. Nɩalɩŋ sɩ kɛŋ disiniŋ Wɩa teeŋ arɩ nɩalɩŋ sɩ bɩ disiniŋ kɛnɛ Wɩa teeŋ kala jaŋ wuo chaŋ.
25,Do you want the Lord to make you successful? Do you want your children to be successful even after you are gone? Then do what pleases the Lord and don't eat blood.,"Dɩ ma nɛ bɩ chalɩŋ ka dii, La TƖƖNA tʋɔŋ jaŋ tɔrɛ ma nyuŋ, dɩ wɩaa vɛŋ woruŋ a pɩ ma dɩ ma doho nɩaa kala."
27,"All sacrifices and offerings to the Lord must be taken to the place where he chooses to be worshiped. If you offer a sacrifice to please the Lord, all of its meat must be burned on the altar. You can eat the meat from certain kinds of sacrifices, but you must always pour out the animal's blood on the altar.","Má kɛŋ ma kʋnyɩgaa Wɩɩsʋlʋŋ pʋna nammɩa arɩ ʋ chalɩŋ kaa mʋ ma TƖƖNA Wɩa koru-la teeŋ. Ma Wɩɩsʋlʋŋ pʋsʋŋ kala chalɩŋ maga dɩ má joŋo bɩsa wurisi La TƖƖNA koru-la nɛ. Ama, ma jaŋ wuo chaŋ ba nammɩa-na."
28,"If you obey these laws, you will be doing what the Lord your God says is right and good. Then he will help you and your descendants be successful. Worship the Lord in the Right Way Moses said:","Má fɩɛlɛ ma sɩaa a tuto wɩalɩŋ kala mɩ sɩ dagɛma, dɩ wɩaa vɛŋ woruŋ a pɩ ma dɩ ma doho bʋa na-kala lɛ, bɛɛ wɩaa maa ŋaa wɩalɩŋ sɩ zɔmɔ a tʋtɔrɛ ma TƖƖNA Wɩa tʋɔŋ nɛ."
29,"Israel, as you go into the land and attack the nations that are there, the Lord will get rid of them, and you can have their land.","Ma Tɩɩna Wɩa jaŋ chei tinteye-la kala nɩaa sɩ hɛ tintee-la lɛ ma sɩɩ mʋ dɩ ma tɩɩ. Ama dɩ ma nɛ kiriba ta ba tintee-la lɛ aŋ hɔŋ nɩmɛ,"
30,"But that's when you must be especially careful not to ask, “How did those nations worship their gods? Shouldn't we worship the Lord in the same way?”","ma pʋpɔ dɩ má sɩ́ chɩchɛ dɩ ma jɩŋ ŋɩɩ nɩalɩŋ sɩ to a kpʋkpaarɛ ba vesiŋ, a bʋl ma ma jaŋ to ŋɩɩ tɩtɩa a zil ma Wɩa."
31,"No, you should not! The Lord hates the disgusting way those nations worship their gods, because they even burn their sons and daughters as sacrifices.","Má bɩ maga dɩ má zil ma TƖƖNA Wɩa ŋɩɩ nɩalɩŋ sɩɩ zil ba vesiŋ. Dɩ ba nɩɩ kpaarɛ ba vesiŋ, ba yie ŋaa wɩalɩŋ sɩ bɩ bana kɛnɛ a kɩkɩsɛ nɛ La TƖƖNA teeŋ. Ba yie wuo joŋ ba biiriŋ a nyɩga pɩ ba vesiŋ."
32,"Obey all the laws and teachings I am giving you. Don't add any, and don't take any away.","Má hɛ doluŋ aŋ to wɩalɩŋ kala mɩ sɩ dagɛma, ma pʋpɔ má sɩ́ wɩɩ lɩɩsa ta a sɩ́ wɩɩ ma kaa pɛ."
2,"Someday a prophet may come along who is able to perform miracles or tell what will happen in the future. Then the prophet may say, “Let's start worshiping some new gods—some gods that we know nothing about.”","dɩ wʋkpuŋkpere-la koo wʋmagɩl-la wɩaa ʋ sɩ bʋla nɛ sɛnɛ ŋaa, ka dɩ ʋ bʋl, “Má leŋ dɩ la to vesiŋ a pɛ La Tɩɩna lɛ a kpʋkpaarɛba ,”"
3,"If the prophet says this, don't listen! The Lord your God will be watching to find out whether or not you love him with all your heart and soul.",má sɩ́ jegile nɩɩ ʋ teeŋ. Ma Tɩɩna Wɩa to ŋɩɩ lɛ nɛ dɩ ʋ magɩsɛma a na arɩ ma chou arɩ ma tʋɔŋ arɩ ma wɩɩ-wɩɩkala nɛ.
4,"You must be completely faithful to the Lord. Worship and obey only the Lord and do this with fear and trembling,",La TƖƖNA Wɩa dʋndʋŋa nɛ maga dɩ ma tuto a zizilu. Má tuto ʋ niiŋ a tɩma pʋpʋ a kɛŋ ma tɩtɩa mɛrɛ ʋ lɛ woruŋ.
5,"because he rescued you from slavery in Egypt. If a prophet tells you to disobey the Lord your God and to stop worshiping him, then that prophet is evil and must be put to death.","Wɩa wʋlaabʋllʋ-la koo nɩɩ-la sɩɩ dagɛ duosoo bʋbʋɔŋ maga dɩ ma kpʋʋ, bɛɛ wɩaa wɩalɩŋ ʋ sɩ bʋla lɩɩ wɩalɩŋ ma TƖƖNA Wɩa sɩ daga harɩŋ nɛ. Ʋ nɛ kɛmma kʋ lɩɩ Ijipiti tinteeŋ lɛ, a laama ta lee-la ma fa sɩ hɛ a ŋaa yosi. Nɩdoho deeŋ ka walɩmɛ dɩ ʋ lɩɩsɛma wombii-la ma TƖƖNA Wɩa sɩ dagɛma lɛ nɛ. Má kpʋ nɩɩ-la a giri wʋbɔŋ-la ta ma tʋɔŋ."
11,"And when the rest of Israel hears about it, they will be afraid, and no one else will ever do such an evil thing again.","Dɩ ma nɛ kpʋ nɩɩ-la dɩ Iziral tɩŋŋaa kala nɩɩ, fawʋllʋŋ jaŋ kɛmba. Ba kʋŋkala maachie bɩra bɩ jaŋ ŋaa wʋbɔŋ-la doho."
12,"After the Lord your God gives you towns to live in, you may hear a rumor about one of the towns.","Dɩ ma nɛ hɔŋ tasɩ-la lɛ La TƖƖNA sɩ joŋo pɩma, a nɩɩ"
13,"You may hear that some worthless people have talked everyone there into worshiping other gods, even though these gods had never done anything for them.","dɩ nɩbɔŋŋɔɔ lɩɩ ma tʋɔŋ a nyɩsɛ nɩaa dɩ ba mʋ to vesiŋ, vesi-la ma ha sɩ bɩ to aŋ ka,"
14,"You must carefully find out if the rumor is true. Then if the people of that town have actually done such a disgusting thing in your own country,","má hɛ doluŋ aŋ beŋ wɩɩ-la tʋɔŋ woruŋ a na, dɩ ma nɛ kʋ na dɩ wʋlɔrʋ-la sɛnɛ ŋaa wʋtɩtɩɩ,"
15,"you must take your swords and kill every one of them, and their livestock too.","má chei taŋ-la kala, a kpʋ ʋ nɩaa arɩ ba pʋsʋŋ kala."
17,"Gather all the possessions of the people who lived there, and pile them up in the marketplace, without keeping anything for yourself. Set the pile and the whole town on fire, and don't ever rebuild the town. The whole town will be a sacrifice to the Lord your God. Then he won't be angry anymore, and he will have mercy on you and make your nation stronger, just as he promised your ancestors.","Ma pʋpɔ má sɩ́ taŋ-la kɩalɩŋ kʋŋkala La TƖƖNA sɩ sɩ ma nyɩgɛ joŋ, ŋɩɩ nɛ ma TƖƖNA baaŋ-la ʋ sɩ faasa na ma nyuŋ jaŋ tuu tinteeŋ ka dɩ ʋ fá ma nenige. Ʋ jaŋ fá ma nenige a leŋ dɩ ma pʋŋ arɩ ʋ sɩ hɛ niiŋ a pɩ ma naabalɩmaba ŋɩɩ,"
18,"That's why you must do what the Lord your God says is right. I am giving you his laws and teachings today, and you must obey them.","dɩ ma nɛ to ʋ niiŋ a ŋɩŋaa wɩalɩŋ kala mɩ sɩ dagɛma jɩnɩŋ, wɩalɩŋ sɩɩ tɔrɛ ʋ tʋɔŋ."
2,"Out of all the nations on this earth, the Lord your God chose you to be his own. You belong to the Lord, so don't behave like those who worship other gods. Animals That Can Be Eaten (Leviticus","bɛɛ wɩaa ma ŋaa ma TƖƖNA Wɩa nɩaa sɩ bɩ disiniŋ kɛnɛ nɛ. Dʋnɩa kala tʋɔŋ, ma TƖƖNA lɩɩsɛma nɛ dɩ ma ŋaa nɩa ʋ sɩ chaasa cho."
11,You can eat any clean bird.,Ma jaŋ wuo chaŋ diibiisi-la sɩ bɩ disiniŋ kɛnɛ.
6,It is all right to eat meat from any animals that have divided hoofs and also chew the cud.,Ma jaŋ wuo chaŋ pʋna koo bagɩl na-kala sɩ kɛŋ naachɛŋŋɛɛ aŋ gbu kɩaa chɩchaŋ.
7,"But don't eat camels, rabbits, and rock badgers. These animals chew the cud but do not have divided hoofs. You must treat them as unclean.","Ama pʋsʋ-la arɩ bagɩla-la sɩ bɩ naachɛŋŋɛɛ kɛnɛ aŋ gbu kɩaa chɩchaŋ tʋɔŋ, má sɩ́ bʋntaŋŋa, chuomo arɩ bʋŋ-nyuŋ gbuŋgbogo chaŋ, ba kɛŋ disiniŋ nɛ ma teeŋ."
8,"And don't eat pork, since pigs have divided hoofs, but they do not chew their cud. Don't even touch a dead pig!","Tooŋ ma kɛŋ disiniŋ nɛ ma teeŋ, ʋ ma kɛŋ naachɛŋŋɛɛ nɛ aŋ bɩ kɩaa gbu chɩchaŋ, má sɩ́ ʋ nammɩa chaŋ a sɩ́ ʋ kʋsʋʋŋ ma digu."
9,"You can eat any fish that has fins and scales. But there are other creatures that live in the water,",Kɩalɩŋ kala sɩ hɛ lɩɩŋ tʋɔŋ a kɛŋ kerikee arɩ horuŋ ma jaŋ wuo chamba.
10,"and if they do not have fins and scales, you must not eat them. Treat them as unclean.","Ama kɩalɩŋ sɩ bɩ horuŋ arɩ kerikee kɛnɛ, ba kɛŋ disiniŋ nɛ ma teeŋ má sɩ́ ba chaŋ."
20,"However, you are allowed to eat certain kinds of winged insects.",Ma jaŋ wuo chaŋ filli na-kala sɩ kɛŋ kɩŋkɛnsɩŋ aŋ bɩ disiniŋ kɛnɛ.
21,"You belong to the Lord your God, so if you happen to find a dead animal, don't eat its meat. You may give it to foreigners who live in your town or sell it to foreigners who are visiting your town. Don't boil a young goat in its mother's milk. Give the Lord Ten Percent of Your Harvest Moses said:",Má sɩ́ kʋŋ na-kala sɩ sʋʋ pimee dii. Ma jaŋ wuo joŋo pɩ nɩwogusu-la sɩ hɛ ma tʋɔŋ dɩ ba dii koo ma yalla pɩ nɩwogusu-la dɔnsʋŋ sɩ hɔnɔ kpagɛma. Ma ŋaa ma TƖƖNA nɩaa sɩ bɩ disiniŋ kɛnɛ nɛ. Má sɩ́ bʋʋ-bie koo pie-bie chɔ ʋ naaŋ yɩlɩŋ lɛ. Kpaalɩŋ fii-la sɩ ŋaa La TƖƖNA kʋa
22,"People of Israel, every year you must set aside ten percent of your grain harvest.","Dɩ ma nɛ ŋaa ma baga kɩaa jɩna na-kala, ma kaa kpaa leree fii a joŋ dɔŋɔ bil."
23,"Also set aside ten percent of your wine and olive oil, and the first-born of every cow, sheep, and goat. Take these to the place where the Lord chooses to be worshiped, and eat them there. This will teach you to always respect the Lord your God.","Ma sɩ jaŋ kɛŋ ma mɩaa, ma tɩɩnɛnɛɛ sɩnɩŋ arɩ nʋʋŋ a kpaa leree fii-la a joŋ kɩalɩŋ pɩ La TƖƖNA, a pɛ ma pʋsʋŋ bii-bumbumba lɛ, má kaa mʋ lee-la ma TƖƖNA Wɩa sɩ jaŋ dagɛma dɩ ma mʋ a zizilu nɩmɛ a dii kɩalɩŋ ʋ sɩpaaŋ. Má ŋaa wɩɩŋ deeŋ a zizil ma TƖƖNA Wɩa bʋa na-kala lɛ."
24,"But suppose you can't carry that ten percent of your harvest to the place where the Lord chooses to be worshiped. If you live too far away, or if the Lord gives you a big harvest,","Dɩ lee-la La TƖƖNA sɩ daga nɛ bolie arɩ ma dɩɩsɩŋ, ma sɩ bɩ jaŋ wuo chʋŋ kpaalɩŋ fii time-la kaa mʋ, kɩalɩŋ ma TƖƖNA sɩ pɛ ma lɛ ma na,"
25,then sell this part and take the money there instead.,má joŋo yallɛ a kɛŋ moribie-la mʋ lee-la ʋ sɩ jaŋ dagɛ dɩ ma zizilu nɩmɛ.
26,"When you and your family arrive, spend the money on food for a big celebration. Buy cattle, sheep, goats, wine, beer, and if there are any other kinds of food that you want, buy those too.","Ma joŋ moribie-la a yɔɔ kʋŋ na-kala ma sɩɩ chɛ: Nɛsɩŋ, piesee, tɩɩnɛnɛɛ sɩnɩŋ koo sɩ-yele. Ma dɩ ma dɩa nɩaa jaŋ dii kɩalɩŋ ma TƖƖNA Wɩa sɩpaaŋ aŋ gbieli."
27,"And since people of the Levi tribe won't own any land for growing crops, remember to ask the Levites to celebrate with you.","Ma pɔ má sɩ́ Levi doho nɩalɩŋ sɩ hɛ ma tʋɔŋ wɩaa yʋ, bɛɛ wɩaa ba-na bɩ tinteeŋ kpaalɩŋ kɛnɛ ma tʋɔŋ."
28,"Every third year, instead of using the ten percent of your harvest for a big celebration, bring it into town and put it in a community storehouse.","Jɩ-tori na-kala dɩdɛrɩŋ, ma sɩ yie kɛŋ ma baga kɩaa kpaa lere fii a joŋ kʋbala-la a pɩ La TƖƖNA, má joŋ ba kala bil ma tasɩŋ lɛ."
29,"The Levites have no land of their own, so you must give them food from the storehouse. You must also give food to the poor who live in your town, including orphans, widows, and foreigners. If they have enough to eat, then the Lord your God will be pleased and make you successful in everything you do.","Kʋdiile-la nɛ jaŋ ŋaa Levi doho nɩalɩŋ sɩ bɩ kpaal kɛnɛ ma Iziral tɩŋŋaa tʋɔŋ kʋdiilee, ba dɩ nɩwogusuŋ, biisinsiŋ arɩ yo-haala-la sɩ hɛ ma tasɩŋ lɛ, dɩ ba dii a vɔgɛ. Dɩ ma nɛ ŋaa ŋɩɩ, ma TƖƖNA Wɩa jaŋ pɛ ma lɛ wɩɩkala ma sɩɩ ŋaa lɛ."
7,"After the Lord your God gives land to each of you, there may be poor Israelites in the town where you live. If there are, then don't be mean and selfish with your money.","Dɩ ma nɛ mʋ tintee-la ma TƖƖNA Wɩa sɩ jaŋ joŋo pɩma, dɩ summoo hɛ ma naambiiri-la tʋɔŋ tasɩ-la kʋŋkala lɛ, má sɩ́ tʋɔhɛɛŋ kɛŋ a vɩaba ta."
2,"Every seven years you must announce, “The Lord says loans do not need to be paid back.” Then if you have loaned money to another Israelite, you can no longer ask for payment.","Ŋ-la nɛ maga ma ŋɩŋaa: Dɩ Iziral tɩɩna nɛ joŋ kɩaa a chɩŋ ʋ dɔŋɔ, ʋ bɩra sɩ́ pɩɛsa laa, bɛɛ wɩaa bʋa-la lɛ La TƖƖNA sɩ sɩ ba giri chɩŋŋaa ta yie nɛ."
3,This law applies only to loans you have made to other Israelites. Foreigners will still have to pay back what you have loaned them.,"Ma jaŋ wuo pɩɛsa laa ma chɩŋŋaa nɩwogusuŋ teeŋ, ama ma naambiiriŋ-na teeŋ, má gire ta."
6,"No one in Israel should ever be poor. The Lord your God is giving you this land, and he has promised to make you very successful, if you obey his laws and teachings that I'm giving you today. You will lend money to many nations, but you won't have to borrow. You will rule many nations, but they won't rule you.","Ma TƖƖNA Wɩa jaŋ chaasa pɛ ma lɛ arɩ ʋ sɩ hɛ niiŋ pɩma ŋɩɩ. Tinteyee jaŋ yʋgɛ a chɩŋ kɩaa ma teeŋ, ama ma-na bɩ jaŋ chɩŋ kʋŋ nʋʋkala teeŋ. Tintee kala nɩaa bɩ jaŋ bibemma, ama ma-na jaŋ bibeŋ tintee daŋ."
8,"Instead, be kind and lend them what they need.",Má kɛŋ zile a joŋ kɩalɩŋ kala ba sɩɩ chɛ a chɩmba.
9,"Be careful! Don't say to yourself, “Soon it will be the seventh year, and then I won't be able to get my money back.” It would be horrible for you to think that way and to be so selfish that you refuse to help the poor. They are your relatives, and if you don't help them, they may ask the Lord to decide whether you have done wrong. And he will say that you are guilty.","Dɩ jɩ-pɛɩ-la lɛ ma sɩ jaŋ giri chɩŋŋaa ta nɛ kpaga ma, ka dɩ ma naambiiri-la kʋŋ nɩsɩŋ buo, dɩ ʋ chɩchɛ ʋ chɩŋ kʋŋ ma teeŋ, má sɩ́ tʋɔhɛɛŋ kɛŋ a vɔmʋ. Dɩ ma nɛ vɔmʋ dɩ ʋ yele pɩ La TƖƖNA, ma jaŋ laa cheeriŋ La TƖƖNA teeŋ."
10,"You should be happy to give the poor what they need, because then the Lord will make you successful in everything you do.","Má sɩ́ wɩaa gʋrʋmʋ aŋ-na pɛ ʋ lɛ, má pɛ ʋ lɛ arɩ tʋɔtɔrʋŋ. Dɩ ma nɛ ŋaa ŋɩɩ, ma TƖƖNA Wɩa jaŋ pɛ ma lɛ tɩntɩmɩɩ kala ma sɩɩ tɩŋ lɛ, ma nɩsɩŋ jaŋ su."
21,"But if the animal is lame or blind or has something else wrong with it, you must not sacrifice it to the Lord your God.","Ama dɩ pʋsʋ-la kʋŋ nɛ kɛŋ nyɔɔ, dɩ ʋ nyʋlɩma nɛ koo dɩ ʋ gbɛrɩgɛ nɛ koo dɩ ʋ kɛŋ nyanyal-bɔŋ dɔŋ nɛ, ma bɩ jaŋ wuo kɛnʋ kʋ kpʋ a ŋaa Wɩɩsʋlʋŋ pɩ ma TƖƖNA Wɩa."
13,And don't just tell them they are free to leave—,"Dɩ ŋ nɛ taʋ, sɩ́ leŋe dɩ ʋ mʋ arɩ na-hɩllɩŋ."
14,"give them sheep and goats and a good supply of grain and wine. The more the Lord has given you, the more you should give them.","Lɩɩsɛ kɩalɩŋ dɔnsʋŋ ma TƖƖNA Wɩa sɩ pɛ ŋ lɛ ŋ dʋa a pʋ, piesee, mɩaa arɩ tɩɩnɛnɛɛ sɩnɩŋ."
16,"But one of your slaves may say, “I love you and your family, and I would be better off staying with you, so please don't make me leave.”","Dɩ ŋ yomo-la nɛ bʋla pɩŋ arɩ ʋ bɩ jaŋ viiri, a tɩŋ ʋ sɩ cho ŋ dɩ ŋ dɩa nɩaa wɩaa, ka ʋ nɩsɩŋ ma jʋjʋʋ,"
