verse_number,english_verse,translation_verse
42,Then the king took off his royal ring and put it on Joseph's finger. He gave him fine clothes to wear and placed a gold chain around his neck.,Amu na Ƒarao údie nwuna lɛgadi kakwɛnimi na kɔnu ɔ́kya Yoseƒ kɔnu. Na ɔ́ya na béti awu gyɔlɔɔ kpɛtɛ kpɛtɛ ɔbuni ɔdi bákya-nwu. Na béti sika ugyiedi adala bákya-nwu ɔkwɛ.
43,"He also let him ride in the chariot next to his own, and people shouted, “Make way for Joseph!” So Joseph was governor of Egypt.","Ɔmmɔ kama ɔ́ya na ɔ́kɔ úduo kɛɛkɛ libi lɛdi kemmo na beekú-nwu taavinku aani ɔgadine kama unyene. Na bekyuli batɔ ku kudu momoomo banini, “Ɔ́si ɔdubo o-o! Bite-nwu ulu na ubavi.” Lɛni na Ƒarao ɔ́bla na úti Egyipte lɛlɔ bɔnu ƒui ɔ́kya Yoseƒ kɔnu."
44,"The king told Joseph, “Although I'm king, no one in Egypt is to do anything without your permission.”","Ɔmmɔ kama ni, Ƒarao ɔ́su Yoseƒ ɔnini, “Ami ndi Ƒarao, nsu si ɔɔɔdi awɔ masu anii babla lɛla lɛdi ni, ukyuli ɔdi uledie ɔgba iye ɔtala kɔnu katɔ!”"
45,"He gave Joseph the Egyptian name Zaphenath Paneah. And he let him marry Asenath, the daughter of Potiphera, a priest in the city of Heliopolis. Joseph traveled all over Egypt.","Ɔƒɛni lɛnyi lɛni na Ƒarao ɔ́sia Yoseƒ ndi Saƒnat Panea. Na nwuna kama úte-nwu uleku ɔni baalɔ Asnat na ɔti ndi Potiƒera ɔni nádi bana kadi ɔkpane na ɔma ɔni baalɔ On kemmo. Ɔmmɔ ɔsu ni, Egyipte kalɔ ƒui kénwini Yoseƒ kadi na ɔɔka taamana kesii biala."
47,For seven years there were big harvests of grain.,"Na sɔsɔ akwa maatɛ edeedi ani na ɔ́su ka edula adubɔdia kaduɛɛ mmɔ ni, Egyipteƒuɔ báƒɛ edula geen."
49,"In fact, there was so much grain that they stopped keeping record, because it was like counting the grains of sand along the beach.","Na ɔ́sala edula ebi amɛni aani ɛpu kɔnwinimi esu bonwu ani bɔka muedi na ɔsɔ ulénweni, ɔsika ábɔ étulo bɔkɔku."
51,"Their first son was named Manasseh, which means, “God has let me forget all my troubles and my family back home.”","Ubidi udeedi baalɔ Manase na nwuna kalɔ ndi Kayiƒala. Na Yoseƒ ɔnini, “Mɔɔlɔ-nwu lɛni, ɔsika Unwoti Katɔti ɔ́ya na lɛ́yiƒala lɛbibo ku mina ɔti kaduli bekyuli.”"
52,"His second son was named Ephraim, which means “God has made me a success in the land where I suffered.”","Na ubidi unyɔdi na baalɔ Eƒraim na nwuna kalɔ ndi ebi bɔnwu. Na anwu lɛnɔ Yoseƒ ɔ́sia-nwu lɛnyi lɛmmɔ na ɔ́su ɔnini, “Kalɔ kani lɛlɔ nli muubó abi ni, Unwoti Katɔti ɔ́ya na lɛ́wɔ.”"
53,"Egypt's seven years of plenty came to an end,",Akwa maatɛ ani kemmo na edula adubɔdia Egyipteƒuɔ mmɔ éedu kawɔlɔkɔ.
54,"and the seven years of famine began, just as Joseph had said. There was not enough food in other countries, but all over Egypt there was plenty.",Na akwa maatɛ ani kemmo na ɔ́su ka kɔka kɔdubo mmɔ ése kalɔ. Kɔlɔ kɔni náka kɔ́mana ƒui kɔka kúbo sɔsɔ ntu Egyipte lɛti kani na adila akya kesii biala.
55,"When the famine finally struck Egypt, the people asked the king for food, but he said, “Go to Joseph and do what he tells you to do.”","Na uwi ɔni na Egyipteƒuɔ lɛnɔ bése kalɔ beenú kɔka kɔmmɔ ni, mmɔ na bákya animi ku kɔka buwulo taakya Ƒarao ka ute-ma adila. Mmɔ na Ƒarao ɔ́su nwuna kadi bekyuli ɔnini, “Biteesie Yoseƒ kudɔ. Na lɛla biala na ɔ́su-mi ni, na bɛbla bɛsiaku-ni lɛlɔ.”"
57,"People from all over the world came to Egypt to buy grain, because the famine was so severe in their countries.","Na kɔlɔ ƒui bekyuli beebo Yoseƒ kudɔ teebeye edula, ɔsika kɔka kɔmmɔ kɔ́ƒɔ kayawi kesii biala."
1,"When Jacob found out there was grain in Egypt, he said to his sons, “Why are you just sitting here, staring at one another?","Ka Yakob únu ka edula akya Egyipte ni, ɔ́su nwuna bebi bananabi ɔnini, “Bitasɔ bitelie mɛni bitataanu lɛlɔ anumi!"
2,"I have heard there is grain in Egypt. Go down and buy some, so we won't starve to death.”",Línu ka banii edula akya Egyipte. Anwuɔsu bisie na bitéye na bɔkɛ lɛla lɛni na bɔdi bulie ngba na bulekpi!”
3,Ten of Joseph's brothers went to Egypt to buy grain.,Amu na Yoseƒ banwani leevu bátɔlɔ bésie Egyipte bétéye edula.
4,But Jacob did not send Joseph's younger brother Benjamin with them; he was afraid that something might happen to him.,"Nsu Yakob útaya na ubidi Benyamin ɔsiaku-ma, ɔsika ɔɔyia ɔnii ɔgbankpi ɔdi watásiaku-nwu."
5,So Jacob's sons joined others from Canaan who were going to Egypt because of the terrible famine.,"Ɔmmɔ ɔsu Israel bebi lɛnɔ básiaku bekyuli lisu lɛni nási Kanaan kalɔ lɛlɔ mmɔ bésie betéye adila, ɔsika kɔka kɔmmɔ kɔ́ƒɔ Kanaan kalɔ ƒui lɛnɔ lɛlɔ."
6,"Since Joseph was governor of Egypt and in charge of selling grain, his brothers came to him and bowed with their faces to the ground.","Na ɔƒɛni ni, Yoseƒ ndi aban ɔgadine unengu ɔni muuyé edula ammɔ teete kadi biala bekyuli. Ɔmmɔ ɔsu ka Yoseƒ banwani bammɔ lɛnɔ bébo ni, bábayu bébi kalɔ ku ɔbu na bégyele-nwu."
9,"Joseph remembered what he had dreamed about them and said, “You're spies! You've come here to find out where our country is weak.”","Na mmɔ ni, Yoseƒ únyimo ana ani na anwu ɔlatidi ɔmmɔ úgye dii úbavi ɔ́siku-ma lɛlɔ. Na ɔ́su-ma ɔnini, “Batu bani mɔɔbɛ́ taawia ala kalɔ taanu na bɛdi. Na bíbo bɛnii bɛɛwia bɛti kesii kani na buuubo ɔyikun na bɛsia mmɔ bɛkɛ-bu.”"
10,"“No sir,” they replied. “We're your servants, and we have only come to buy grain.","Amu na bédie kenye banini, “Ati, kudii! Edula kani na abu, ƒula kabla bablane, búbo bɔnii bubeye."
12,“That isn't so!” Joseph insisted. “You've come here to find out where our country is weak.”,"Mmɔ na Yoseƒ ɔ́su-ma ɔnini, “Kudii! Batu bani mɔɔwia ala kalɔ taanu na bɛdi! Bíbo bɛnii bɛɛwia bɛti kesii kani na buuubo ɔyikun na bɛsia mmɔ na bɛkɛ-bu!”"
13,"But they explained, “Sir, we come from a family of twelve brothers. The youngest is still with our father in Canaan, and one of our brothers is dead.”","Amu na bédie kenye banini, “Abu ƒula kabla bablane ni, nka mbo-bu leevu-inyɔ na bɔdi ɔnana unwi bebi. Na bula ɔti ɔmmɔ ɔkya Kanaan kalɔ lɛlɔ ɔƒɛni. Na bula ɔnwani ɔnamudi ƒui ɔkya bula ɔti kudɔ, na unwi anwu ɔsɔ uuubo.”"
15,and I'm going to find out the truth. I swear by the life of the king that you won't leave this place until your youngest brother comes here.,"Ami lɛnɔ ndubo-mii bɔkɔku bɔnu na ulu ɔdi lɛlɔ. Lɛ́kpali ala mɔɔlɔ Ƒarao na nwuna lɛgadi kenye ka si bina ɔnwani ɔnamudi ɔmmɔ útebo mɛni ni, bina akɔ ɔdi ulágyu na kesii kamɛni."
16,"Choose one of you to go after your brother, while the rest of you stay here in jail. That will show whether you are telling the truth. But if you are lying, I swear by the life of the king that you are spies!","Ɔmmɔ ɔsu bɛtala bina akɔ unwi na útákpanku bina ɔnwani ɔnamudi ɔmmɔ uboku. Na bina bakladi bani mebu ni, ndubɔya na bakya-mi aban ɔtɔ wetédu uwi ɔni na bɔ́nu bɔ́ti ka litemi geen na bɛɛsu. Na si ɔɔɔdi lɛni ni, na mɔɔsu-mii na Ƒarao lɛgadi lɛnyi kenye ka batu bani mɔɔwia ala taanu na bɛdi sɔsɔ!”"
17,"Joseph kept them all under guard for three days,",Amu na Yoseƒ ɔ́ya na bébo-ma lɛkpu na bagyumanane enu kemmo emeyi atɛ.
19,"If you are honest men, one of you must stay here in jail, and the rest of you can take the grain back to your starving families.","Si bɛɛdi litemi geen lɛlɔ ni, bɛya na ukyuli unwi ɔsɔ ɔkya aban ɔtɔ ɔmɛni kemmo. Na bina bakladi bitáƒɔ edula bisienku bina kaduli bekyuli bani na kɔka kɔdaku bɔdu."
20,"But you must bring your youngest brother to me. Then I'll know that you are telling the truth, and you won't be put to death. Joseph's brothers agreed","Mmomu bɛkpanku bina ɔnwani ɔnamudi ɔmmɔ biboku na bɔwia bina etemila kalɔ bɔnu. Na si sɔsɔ geen litemi na bɛda ni, bɛdubulie ngba.” Amu na báta kɔnakunwi bésie bátábla kalɛ na Yoseƒ ɔ́su-ma."
21,"and said to one another, “We're being punished because of Joseph. We saw the trouble he was in, but we refused to help him when he begged us. That's why these terrible things are happening.”","Ɔmmɔ kama básu lɛlɔ banini, “Katuala kadi keeebo ɔmɛni kemmo. Bɔgyi nwaa ka bula ɔnwani ɔni bɔ́bla likpidi ɔsu na buubó abi amɛni udu. Búnyimo kalɛ na ɔ́ƒɛ ɔ́da-nwu uwi ɔni na uuvele-bu ka nka bútabla-nwu lɛla lɛmmɔ udu. Nsu búni na bútanu-nwu kɔnyana. Anwuɔsu na lɛbibo lɛmɛni udu líbo-bu lɛlɔ.”"
22,"Reuben spoke up, “Didn't I tell you not to harm the boy? But you wouldn't listen, and now we have to pay the price for killing him.”","Amu Ruben úye nwuna banwani bakladi ɔnini, “Ńtasu-mii nnii bitaya na bɔbla likpidi bɔƒiɔ ɔnamu ɔmɛni, na bítenuku-mi kalɔ? Ɔƒɛni bula ɔti ubi na ɔdi, na bɔdi ubugya unwi. Bɛɛnu ka nwuna ubugya lɛlɔ kɔtu na baaní-bu ɔmwi.”"
23,"They did not know that Joseph could understand them, since he was speaking through an interpreter.","Na ɔmɛni ƒui ni, baaagyi banii Yoseƒ uunú ala ani ƒui na baasu kede kede, ɔsika lɛdi bamba na uutemiku-ma asa na nwuna kenye udiene uudie kalɔ teete-ma."
24,"Joseph turned away from them and cried, but soon he turned back and spoke to them again. Then he had Simeon tied up and taken away while they watched. Joseph's Brothers Return to Canaan","Mmɔ ni, ɔ́gyu-ma kudɔ kɔnakunwi na úsie ɔkya uuwulo. Na ka ɔkwɛnu ɔ́da-nwu bukpo ɔ́ya ni, ɔ́sɔ únwini úbo-ma kudɔ ubatɛmiku-ma. Na ɔ́ya na béƒie Simeon na bényimi-nwu na bana anumi."
25,"Joseph gave orders for his brothers' grain sacks to be filled with grain and for their money to be put in their sacks. He also gave orders for them to be given food for their journey home. After this was done,",Yoseƒ úbo nwuna kabla bablane ɔda ɔnii bakya edula beyile-ma aƒo. Na basɔku bana sika ɔƒualadi ɔni na nka bada badubo bebeye edula mmɔ bakya ɔdi biala koƒo kemmo. Na bete-ma adila bamba kalɛ na baatádi si bakɛ ulu bésela.
27,"When they stopped for the night, one of them opened his sack to get some grain for his donkey, and at once he saw his moneybag.","Ka ɔƒɛ ɔ́sa-ma na bédu kesii kani na batɛ ni, bana akɔ unwi ɔƒɛnimi nwuna koƒo ɔnii uute nwuna ebuo ala utine adila. Na ka ɔɔnu ni, aanu sika ɔƒualadi ɔni na úti útéye edula mmɔ na básɔku bakya-nwu koƒo kemmo."
28,"“Here's my money!” he told his brothers. “Right here in my sack.” They were trembling with fear as they stared at one another and asked themselves, “What has God done to us?”","Mmɔ na ɔ́su nwuna banwani kɔnakunwi ɔnini, “Bɛnu básɔku mina sika ɔƒualadi ɔmmɔ bákya-mi koƒo kemmo, bɛɛnu ka ɔsia edula lɛlɔ mɛni.” Mmɔ kani na bana ƒui bágyini benye. Bénwini bánu lɛlɔ na lɛlɔ lɛɛtɔ́-ma na béye lɛlɔ banini, “Bi na Unwoti Katɔti ɔ́bla-bu mɛni?”"
29,"When they returned to the land of Canaan, they told their father Jacob everything that had happened to them:","Amu ka bébeduo ɔma na Kanaan kalɔ lɛlɔ na bana ɔti Yakob kudɔ ni, básɔku lɛla biala nálɛ mmɔ ƒui básu-nwu. Na bédie kenye banini,"
32,"We come from a family of twelve brothers. The youngest is still with our father in Canaan, and the other is dead.”","Na nka bubo banwani leevu-inyɔ na bula ɔti ɔ́wɔ na unwi ɔsɔ uuubo. Na ɔnamudi ƒui ni, anwu nkya bula ɔti kudɔ na Kanaan mɛni."
33,"Then the governor of Egypt told us, “I'll find out if you really are honest. Leave one of your brothers here with me, while you take the grain to your starving families.","“Amu na kalɔ kammɔ unengu ɔni mɔɔnu-ka lɛlɔ mɛni ɔ́su-bu ɔnini, ‘Ndubɔsia ulu ɔdi lɛlɔ na lɛnu lɛti si sɔsɔ na bɛɛdi litemi geen lɛlɔ. Bɛnyonu bina akɔ unwi bɛkya kama na mina kudɔ mɛni. Na biti adila bitésienku bina kaduli bekyuli bani na kɔka kɔdaku bɔdu."
34,"But bring your youngest brother to me, so I can be certain that you are honest men and not spies. After that, I'll let your other brother go free, and you can stay here and trade.”",Nsu bɛkpanku bina ɔnwani ɔnamudi biboku-mi na lɛti ka sɔsɔ bɛɛɛdi batu bani mɔɔwia ala kalɔ taanu. Na ndubɔsɔku bina ɔnwani lite-mii. Na ndubɔya na biteebo mɛni taabadi kuye ku bula kalɔ lɛlɔ bekyuli.’ ”
35,"When the brothers started emptying their sacks of grain, they found their moneybags in them. They were frightened, and so was their father Jacob,","Ɔmmɔ kama ka ɔdi biala úwilimi nwuna edula ni, ɔdi biala sika ɔƒualadi ku obo ɔni na nka béti betéye edula mmɔ ɔkya bana aƒo kemmo. Na ka bátina bana ɔti lɛnɔ na ɔ́nu sika lɛbo lɛmɛni ni, bana ƒui báyia."
36,"who said, “You have already taken my sons Joseph and Simeon from me. And now you want to take away Benjamin! Everything is against me.”","Mmɔ na bana ɔti Yakob ɔ́su-ma ɔnini, “Bɛ́ya na lɛ́yila mina bebi. Yoseƒ ɔsɔ uuubo. Simeon lɛnɔ na bɛnii béƒie bése ngye. Amu na bɛsɔ bɛkpanku Benyamin lɛnɔ bɛtɔlɔku-mi kudɔ? Bi ɔsu na mina lɛla biala linwini-mi kekuma lɛni?”"
37,"Reuben spoke up, “Father, if I don't bring Benjamin back, you can kill both of my sons. Trust me with him, and I'll bring him back.”","Amu na Ruben ɔ́su ɔti ɔnini, “Si ńtakana na lɛsɔku Benyamin liboku-ɔ ni, akana na adu-mi bebi inyɔ bani nnye-mi. Awɔ, ti-nwu bo ɔda te-mi. Na ndubɔsɔku-nwu liboku.”"
38,"But Jacob said, “I won't let my son Benjamin go down to Egypt with the rest of you. His brother is already dead, and he is the only son I have left. I am an old man, and if anything happens to him on the way, I'll die from sorrow, and all of you will be to blame.”","Mmɔ na Yakob ɔ́su Ruben ɔnini, “Mina ubi ulayu ulu ulasiaku-ɔ ulesie mmɔ! Ɔnwani úkpi na anwu lɛti kani nébu. Na si ɔgbankpi ɔdi úsie útásiaku anwu lɛnɔ na ulu ni, agyi anii lɛbibo kemmo na ndubuti mina liliƒuala ntéduo kekpine.”"
2,"until finally, Jacob's family had eaten all the grain they had bought in Egypt. So Jacob said to his sons, “Go back and buy some more grain.”","Anwuɔsu edula ani ƒui na bétéye na Egyipte mmɔ ni, báadi lɛla biala ƒui bédie báwɔlɔ. Ɔmmɔ ɔsu bana ɔti Yakob ɔ́lɔ-ma ɔ́su ɔnini, “Bɛsɔ bisie na bitéye edula blii adi biboku.”"
5,"Judah replied, “The governor strictly warned us that we would not be allowed to see him unless we brought our youngest brother with us. If you let us take Benjamin along, we will go and buy grain. But we won't go without him!”","Na si elénu kalɔ bɔdi ni, abu lɛnɔ bulésie. Ɔsika bɔsu na ɔnana ɔmmɔ ɔ́su ɔnini, ‘Bɛsɔ bitada bitalɛ-mi anumi, amu ntu bɛdanku bina ɔnwani.’ ”"
6,"Jacob asked, “Why did you cause me so much trouble by telling the governor you had another brother?”","Mmɔ na bana ɔti Israel ɔsu ɔnini, “Dɛ na ɔ́bla na bɛɛsu ɔnana ɔmmɔ bɛnii bibo ɔnwani bamba na bíti lɛbibo lɛmɛni bíboku-mi lɛlɔ?”"
7,"They answered, “He asked a lot of questions about us and our family. He wanted to know if you were still alive and if we had any more brothers. All we could do was answer his questions. How could we know he would tell us to bring along our brother?”","Mmɔ na bédie kenye banini, “Ɔnana ɔmmɔ ɔlati nénye kpakplaa uuye-bu ala ammɔ udu teenu ɔ́si bula bɔwɔ ku kaduli bekyuli lɛlɔ. Ala ani bene na úye-bu adi ndi, ‘Bina ɔti ɔmu uli ngba? Bibo banwani bamba badi?’ Na ala ani na úye-bu kenye kani na búdie. Na bútati bɔnii ɔdubɔsu ɔnini, ‘Bɛkpanku bina ɔnwani buboku mɛni.’ ”"
8,"Then Judah said to his father, “Let Benjamin go with me, and we will leave at once, so that none of us will starve to death.","Amu na Yuda ɔ́su ɔti Israel ɔnini, “Ya na okloƒu ɔmɛni ɔsiaku-bu na bɔyu ulu kɔnakunwi. Na butéye edula adi buboku na bɔkɛ lɛla lɛni na butaadi kalɛ na bulekpi."
9,"I promise to bring him back safely, and if I don't, you can blame me as long as I live.","Ami ɔlati líti mina lɛlɔ muunyene kama ka lɛla lɛdi lilálɛku-nwu. Na si ńtasɔku-nwu ńteboku na liti-nwu mbenyene ƒula anumi mɛni ni, ami ndubunye kayu kammɔ kenye mina ngba uwi ƒui."
10,"If we had not wasted all this time, we could already have been there and back twice.”","Na kalɛ na use ni, si ɔɔɔdi abu alati nákpɛ kama ni, nka búusie mmɔ bubo kunyɔ muedi.”"
12,"Also take along twice the amount of money for the grain, because there must have been some mistake when the money was put back in your sacks.",Na biti sika ɔƒualadi ɔni na básɔku bákya-mii aƒo kemmo akpa anyɔ bɛda. Ɔsika ɔlɛka bitáƒɔ kayu kedeedi kammɔ lɛnɔ. Ɔƒɛni kalɛ bɔti na bátati asa na básɔku sika ɔƒualadi ɔmmɔ bákya-mii aƒo kemmo.
13,Take Benjamin with you and leave at once.,Na bɛkpanku bina ɔnwani bɛda na bɛyu ulu kɔnakunwi biteesie ɔnana ɔmmɔ kudɔ.
14,"When you go in to see the governor, I pray that God All-Powerful will be good to you and that the governor will let your other brother and Benjamin come back home with you. But if I must lose my children, I suppose I must.","Na muuvele Unwoti Katɔti nnii ɔnu-mii kɔnyana na ɔya na ɔnana ɔmmɔ kayi kayɔ na ɔnyonu Benyamin ku ɔnwani ɔni na úƒie úse, na basiaku-mi na bɛsɔ binwini bibo. Nsu ami amu ni, si kukpi kɔ́du-mi ni, bɔdu na kɔ́du-mi.”"
15,"The brothers took the gifts, twice the amount of money, and Benjamin. Then they hurried off to Egypt. When they stood in front of Joseph,","Ɔmmɔ ɔsu ni, nwuna bebi bammɔ béti sika ɔƒualadi ɔmmɔ akpa anyɔ aani kalɛ na ɔ́su-ma. Na béti etela ammɔ lɛnɔ ku Benyamin na bátɔlɔ bésie Egyipte na bétédie lɛlɔ bátina Yoseƒ."
16,"he saw Benjamin and told the servant in charge of his house, “Take these men to my house. Slaughter an animal and cook it, so they can eat with me at noon.”","Ka Yoseƒ ɔ́nu Benyamin ku nwuna banwani ni, ɔ́su nwuna kaduli lɛlɔ ɔnune ɔnini, “Kpanku bekyuli bamɛni teesienku mina kaduli. Na adu ebuo ɔdi na anwa adila adi ete-bu. Ɔsika ɔlɛka ami ku-ma bɔdi ɔƒiiwi ɔmɛni.”"
17,The servant did as he was told and took the brothers to Joseph's house.,Kaduli lɛlɔ ɔnune ɔmmɔ ɔ́bla aani kalɛ kani na Yoseƒ ɔ́su-nwu.
18,"But on the way they got worried and started thinking, “We are being taken there because of the money that was put back in our sacks last time. He will arrest us, make us his slaves, and take our donkeys.”","Amu uwi ɔni na bákpanku-ma béselaku Yoseƒ kaduli ni, liƒu bonwu lɛdi lɛ́da Yoseƒ banwani bamɛni. Na ɔdi biala ɔ́kali ɔnii, “Sika ɔƒualadi ɔni na básɔku bákya bula aƒo kemmo ɔni na búbo búbavi ɔsu na béti-bu béboku mɛni. Na ɔɔyɔ́ ka úkpoku-bu na ɔdi-bu lɛlɔ na uƒie-bu unwini nwuna kabla bablane, na ɔƒɔ-bu bebuo ala betine.”"
19,"So when they arrived at Joseph's house, they said to the servant in charge,","Ɔmmɔ ɔsu ni, báni béde kaduli lɛlɔ ɔnune ɔmmɔ asa na badubuduo kaduli kammɔ kemmo na básu-nwu banini,"
20,"“Sir, we came to Egypt once before to buy grain.","“Ati, buvele búbo mɛni kudeedi uwi ɔdi návi búbeye edula."
22,together with enough money to buy more grain. We don't know who put the money in our sacks.”,Na búti sika ɔƒualadi ɔbambadi lɛnɔ búboku kalɛ na bubeye adila bamba. Na bútati ukyuli ɔni násɔku sika ɔmmɔ ɔkya-bu aƒo kemmo.”
23,"“It's all right,” the servant replied. “Don't worry. The God you and your father worship must have put the money there, because I received your payment in full.” Then he brought Simeon out to them.","Mmɔ ni, Yoseƒ kaduli lɛlɔ ɔnune ɔmmɔ údie kenye ɔnini, “Bɛsɔ bitayia. Ɔmmɔ útebile lɛla lɛdi. Bina Katɔti ɔni ndi Unwoti Katɔti úte bina ɔti ni, anwu néti lɛkɛ ɔ́kya bina aƒo kemmo. Ami ndi ukyuli ɔni na bɛ́ƒɔ kayu kammɔ bíte.” Ka ɔ́su-ma lɛni ɔ́wɔlɔ ni, útédie Simeon úboku-ma."
24,The servant took them into Joseph's house and gave them water to wash their feet. He also tended their donkeys.,"Ɔmmɔ kama ni, ɔnana ɔmɛni ɔkpanku-ma na bétéduo Yoseƒ kaduli kemmo, na úte-ma ntu, na báƒɔ lɛgba. Na ɔ́wia adila úte bana bebuo ala betine."
25,"The brothers got their gifts ready to give to Joseph at noon, since they had heard they were going to eat there.","Ɔƒɛni Yoseƒ banwani lɛnɔ básala bana etela ani na badanku bése. Na benye bagya Yoseƒ ka ubo, ɔsika básu-ma ka anwu ku-ma ndubo bɔdi ɔƒiiwi ɔmmɔ."
26,"When Joseph came home, they gave him the gifts they had brought, and they bowed down to him.","Ka Yoseƒ úbeduo kaduli ni, béti etela ani bada béboku mmɔ béte-nwu, na bákya eli kalɔ béte-nwu."
27,"After Joseph had asked how they were, he said, “What about your elderly father? Is he still alive?”","Na Yoseƒ úye-ma kalɛ na báta. Na úye-ma lɛnɔ ɔnini, “Bina ɔti ɔni na bɛ́su ka ɔ́ɔbi lɛlɔ geen mmɔ ni, ɔmu ɔkya ngba?”"
28,"They answered, “Your servant our father is still alive and well.” And again they bowed down to Joseph.","Amu na bédie kenye banini, “Bula ɔti ɔni ndi ƒula kabla ɔblane ɔmu uli ngba na ubo ɔlɔkplu kaduɛ.” Mmɔ lɛnɔ béboku eli kalɔ na bábu-nwu geen."
29,"When Joseph looked around and saw his brother Benjamin, he said, “This must be your youngest brother, the one you told me about. God bless you, my son.”","Amu na ɔ́nu ɔ́ka ɔ́mana na ɔ́nu ɔnwani Benyamin ɔni ndi-nwu unibi geen mmɔ. Na úye-ma ɔnini, “Bina ɔnwani ɔnamudi ƒui ɔni na bɛ́su mmɔ na ɔdi mɛni?” Ɔmmɔ kama ɔ́sɔ ɔ́su Benyamin ɔnini, “Mina ubi, Unwoti Katɔti lɛƒɔndia lɛsiaku-ɔ uwi biala.”"
30,"Then, because of his love for Benjamin, he rushed off to his room and cried.","Na ka ɔkwɛnu úkpo-nwu geen ka ɔ́nu ɔnwani ɔsu ni, Yoseƒ ɔ́babla ɔ́lɛ na útábɛ úwulo keku na nwuna ɔtɔ ɔni na údie úse lɛlɔ lɛti pɛ kemmo."
31,"After washing his face and returning, he was able to control himself and said, “Serve the meal!”","Ɔmmɔ kama údu ntu ɔ́ƒɔ anumi na ɔ́kya kayi na únwini úbo-ma kudɔ. Mmɔ na ɔ́su-ma ɔnini, “Bidie adila ammɔ na bɔdi.”"
32,"Joseph was served at a table by himself, and his brothers were served at another. The Egyptians sat at yet another table, because Egyptians felt it was disgusting to eat with Hebrews.","Amu na bése-ma kadikɔ bun bun. Yoseƒ uli kakɛ kenwi, na nwuna banwani lɛnɔ beli kakɛ kenwi. Na béte Egyipteƒuɔ lɛnɔ kesii bamba na beli. Bábla lɛni, ɔsika Egyipteƒuɔ beení ka ama ku Hebriƒuɔ badi basala."
33,"To the surprise of Joseph's brothers, they were seated in front of him according to their ages, from the oldest to the youngest.",Nwuna banwani bammɔ ƒui bélie kalɔ na nwuna anumi. Na ɔ́ya na beli atɔ asia ɔ́si ɔtɔnkune úbedu ɔnamudi lɛlɔ. Na ɔmɛni ɔ́bla-ma kalɛ kadi.
34,"They were served food from Joseph's table, and Benjamin was given five times as much as each of the others. So Joseph's brothers ate and drank with him and had a good time.","Na kesii kani na Yoseƒ uli mmɔ na beele adila taasiku teeboku-ma. Na ani na béte Benyamin ni, abla aani bakladi adi akpa alɔ. Lɛni na anwu ku-ma bádi na báni bákɛ ebiti ku kayi ƒaa."
2,"Later, Joseph told the servant in charge of his house, “Fill the men's grain sacks with as much as they can hold and put their money in the sacks. Also put my silver cup in the sack of the youngest brother.” The servant did as he was told.",Na eti mina sika ɔƒualadi ɔɔƒɛɛ akya ɔnamudi koƒo kemmo ebunku nwuna edula sika ɔƒualadi ɔmmɔ.” Na ɔnana ɔmɛni ɔ́bla aani kalɛ na Yoseƒ ɔ́su-nwu.
3,"Early the next morning, the men were sent on their way with their donkeys.","Ka kadi kadubo kegyekɔ ni, bédie-ma ulu ku bana bebuo ala betine."
4,"But they had not gone far from the city when Joseph told the servant, “Go after those men! When you catch them, say, ‘My master has been good to you. So why have you stolen his silver cup?","Yoseƒ banwani bamɛni bétesie tɔ ɔgyu ɔdi na ɔma unengudi ɔmmɔ kudɔ asa na ɔ́tala nwuna kaduli lɛlɔ ɔnune ɔnii ɔsia-ma kama. Úbo-nwu ɔda ɔnini, “Sie na atábala banana bammɔ kɔnakunwi. Na si átásiaku-ma ni, na eye-ma anini, ‘Bi ɔsu na bíti likpidi bɛ́ƒɔ lɛbuni lɛni na mina ɔtɔlati ɔ́bla-mii kayu?"
5,"Not only does he drink from his cup, but he also uses it to learn about the future. You have done a terrible thing.’ ”","Ɔɔɔdi mina ɔtɔlati ɔɔƒɛɛ ɔni kemmo na ɔɔní taasiku, na anwu kani kemmo na ɔɔnu ala kemmo taati na bíti bɛtɔlɔku mɛni? Kalala geen kadi na bɛ́bla mɛni!’ ”"
6,"When the servant caught up with them, he said exactly what Joseph had told him to say.","Ka ɔnana ɔmɛni útasiaku-ma sɔsɔ ni, anwu lɛnɔ ɔ́sɔku ala ammɔ úye-ma lɛni kani."
7,"But they replied, “Sir, why do you say such things? We would never do anything like that!","Nsu banana bammɔ bédie kenye banini, “Ati, bi ɔsu na aasu ala amɛni udu taasiku-bu lɛlɔ. Abu ƒula kabla bablane bulakana lɛmɛni udu bɔbla kudii!"
8,We even returned the money we found in our grain sacks when we got back to Canaan. So why would we want to steal any silver or gold from your master's house?,"Na sika ɔƒualadi udeedi ɔni na bɔ́ka bɔnu muedi ni, bɔ́sɔku-nwu bɔ́siku Kanaan kalɔ lɛlɔ búboku. Bi ɔsu na aabu anii bɔdubuyu sika ɔƒualadi iye ugyiedi bɔsiku ƒula ɔtɔlati kesii?"
9,"If you find that one of us has the cup, then kill him, and the rest of us will become your slaves.”","Na si bula akɔ ɔni koƒo kemmo na ánu lɛla lɛmɛni udu ni, na adu-nwu. Na abu bakladi bunwini kabla bablane bute bula Ati.”"
